Dataset,Familia,Combinacion,MAE,RMSE,DTW,SNR
bci_iv2a_real_s3,Baseline,bci_iv2a_real_s3 | aew | spherical_spline,0.0813855893771333,0.2398442211782771,1.744889045062476,13.647703067553264
bci_iv2a_real_s3,GSP Instantáneo,bci_iv2a_real_s3 | epsilon_ball | ica,0.1650436685508916,0.4542469249479733,2.6779127154082434,7.004903364573793
bci_iv2a_real_s3,GSP Instantáneo,bci_iv2a_real_s3 | epsilon_ball | idw,0.0813855893771333,0.2398442211782771,1.7448890450624754,13.647703067553264
bci_iv2a_real_s3,GSP Instantáneo,bci_iv2a_real_s3 | epsilon_ball | linear,0.0636365089304227,0.1989049060297766,1.3880797175302089,16.036403139362772
bci_iv2a_real_s3,GSP Instantáneo,bci_iv2a_real_s3 | epsilon_ball | rbfi_tps,0.0813855893771333,0.2398442211782771,1.744889045062476,13.647703067553264
bci_iv2a_real_s3,GSP Instantáneo,bci_iv2a_real_s3 | epsilon_ball | sobolev,0.553841678342194,0.6936851639978436,5.379643363783962,3.2462699992184305
bci_iv2a_real_s3,GSP Instantáneo,bci_iv2a_real_s3 | epsilon_ball | temporal_laplacian,0.7443809242423082,0.926670099335644,6.8821747142569984,0.6645312614468082
bci_iv2a_real_s3,GSP Instantáneo,bci_iv2a_real_s3 | epsilon_ball | tikhonov,0.2887290348775569,0.3907767660135817,2.94800498238322,9.198407990647617
bci_iv2a_real_s3,GSP Instantáneo,bci_iv2a_real_s3 | epsilon_ball | tv,0.0813579865796374,0.239786849653855,1.744502623246409,13.651212182595549
bci_iv2a_real_s3,GSP Instantáneo,bci_iv2a_real_s3 | epsilon_ball | visibility_nnk,0.1678728077709557,0.4594836945440566,2.7054485579133765,6.872507129717138
bci_iv2a_real_s3,GSP Instantáneo,bci_iv2a_real_s3 | knn__k3 | bgsrp,0.3339690686683384,0.4588010737538258,3.2755213706715853,8.013692952236184
bci_iv2a_real_s3,GSP Instantáneo,bci_iv2a_real_s3 | knn__k3 | ica,0.1650436685508916,0.4542469249479733,2.6779127154082434,7.004903364573793
bci_iv2a_real_s3,GSP Instantáneo,bci_iv2a_real_s3 | knn__k3 | idw,0.0813855893771333,0.2398442211782771,1.7448890450624754,13.647703067553264
bci_iv2a_real_s3,GSP Instantáneo,bci_iv2a_real_s3 | knn__k3 | linear,0.0636365089304227,0.1989049060297766,1.3880797175302089,16.036403139362772
bci_iv2a_real_s3,GSP Instantáneo,bci_iv2a_real_s3 | knn__k3 | rbfi_tps,0.0813855893771333,0.2398442211782771,1.744889045062476,13.647703067553264
bci_iv2a_real_s3,GSP Instantáneo,bci_iv2a_real_s3 | knn__k3 | sobolev,0.5442199133223481,0.6813765011040418,5.337522900905674,3.388369329917383
bci_iv2a_real_s3,GSP Instantáneo,bci_iv2a_real_s3 | knn__k3 | temporal_laplacian,0.5778554114749402,0.7390835127593482,5.329015747346477,2.6337106802108283
bci_iv2a_real_s3,GSP Instantáneo,bci_iv2a_real_s3 | knn__k3 | tikhonov,0.1689781551557987,0.2779160812841434,2.09824347010866,12.158194647150168
bci_iv2a_real_s3,GSP Instantáneo,bci_iv2a_real_s3 | knn__k3 | tv,0.0813859885765671,0.2398237639935493,1.745906216907658,13.646304152439695
bci_iv2a_real_s3,GSP Instantáneo,bci_iv2a_real_s3 | knn__k3 | visibility_nnk,0.1678728077709557,0.4594836945440566,2.7054485579133765,6.872507129717138
bci_iv2a_real_s3,GSP Instantáneo,bci_iv2a_real_s3 | knn__k5 | bgsrp,0.3473569228658167,0.4688384276808931,3.365193291206156,7.678840111092285
bci_iv2a_real_s3,GSP Instantáneo,bci_iv2a_real_s3 | knn__k5 | ica,0.1650436685508916,0.4542469249479733,2.6779127154082434,7.004903364573793
bci_iv2a_real_s3,GSP Instantáneo,bci_iv2a_real_s3 | knn__k5 | idw,0.0813855893771333,0.2398442211782771,1.7448890450624754,13.647703067553264
bci_iv2a_real_s3,GSP Instantáneo,bci_iv2a_real_s3 | knn__k5 | linear,0.0636365089304227,0.1989049060297766,1.3880797175302089,16.036403139362772
bci_iv2a_real_s3,GSP Instantáneo,bci_iv2a_real_s3 | knn__k5 | rbfi_tps,0.0813855893771333,0.2398442211782771,1.744889045062476,13.647703067553264
bci_iv2a_real_s3,GSP Instantáneo,bci_iv2a_real_s3 | knn__k5 | sobolev,0.549945213267912,0.688590066066451,5.363621250667368,3.303373877289752
bci_iv2a_real_s3,GSP Instantáneo,bci_iv2a_real_s3 | knn__k5 | temporal_laplacian,0.6505248389294598,0.821737891689466,6.213083998204979,1.70988256810414
bci_iv2a_real_s3,GSP Instantáneo,bci_iv2a_real_s3 | knn__k5 | tikhonov,0.2063994696241678,0.3054000045399083,2.3381596431852154,11.24610653423808
bci_iv2a_real_s3,GSP Instantáneo,bci_iv2a_real_s3 | knn__k5 | tv,0.0814341094454405,0.239916595817323,1.7463671539182328,13.639710531039222
bci_iv2a_real_s3,GSP Instantáneo,bci_iv2a_real_s3 | knn__k5 | visibility_nnk,0.1678728077709557,0.4594836945440566,2.7054485579133765,6.872507129717138
bci_iv2a_real_s3,GSP Instantáneo,bci_iv2a_real_s3 | knn__k7 | bgsrp,0.3205485445593777,0.4223287574464794,3.167945216476628,8.369321397996119
