dataset,graph,method,missing_ratio,n,mean,median,std
physionet_eegmmidb,gaussian,temporal_laplacian,0.1,3,2.4350289812590724e-05,2.4324731261393967e-05,6.675839575681542e-07
physionet_eegmmidb,gaussian,temporal_laplacian,0.2,7,2.7977572689730067e-05,2.887616982439736e-05,1.8193712587490516e-06
physionet_eegmmidb,gaussian,temporal_laplacian,0.3,7,2.9169348324796413e-05,2.974625725657232e-05,2.1144903259269113e-06
physionet_eegmmidb,gaussian,temporal_laplacian,0.4,7,3.492008349301971e-05,3.971519407522177e-05,6.062222463218727e-06
physionet_eegmmidb,gaussian,tikhonov,0.1,3,2.9171409622170797e-05,2.9367534385785743e-05,1.0010979954066534e-06
physionet_eegmmidb,gaussian,tikhonov,0.2,7,3.101658445012644e-05,3.117454666373746e-05,5.719154778670774e-07
physionet_eegmmidb,gaussian,tikhonov,0.3,7,3.231092121105851e-05,3.230437239068414e-05,6.304170722868295e-07
physionet_eegmmidb,gaussian,tikhonov,0.4,7,2.567828344273551e-05,1.963556852221844e-05,7.681913226333538e-06
physionet_eegmmidb,gaussian,trss,0.1,3,2.2458561731100268e-05,2.2491744202896114e-05,2.0585295555238166e-07
physionet_eegmmidb,gaussian,trss,0.2,7,2.5574661647316935e-05,2.666318618022854e-05,2.2550589130789165e-06
physionet_eegmmidb,gaussian,trss,0.3,7,2.694903009383997e-05,2.8035487405039077e-05,2.574370762838419e-06
physionet_eegmmidb,gaussian,trss,0.4,7,1.5474086314139038e-05,7.615965145962364e-06,1.0061289199047043e-05
physionet_eegmmidb,gaussian,tv,0.1,3,2.3483883605291696e-05,2.3338015981161103e-05,9.95494123408007e-07
physionet_eegmmidb,gaussian,tv,0.2,7,2.5573793505554166e-05,2.6836174704406552e-05,1.9814446933696067e-06
physionet_eegmmidb,gaussian,tv,0.3,7,2.7125872116692325e-05,2.786624499964825e-05,2.1055767860743454e-06
physionet_eegmmidb,gaussian,tv,0.4,7,1.673707336469039e-05,9.477847482522416e-06,9.322659389900134e-06
physionet_eegmmidb,gaussian,wavelet_temporal,0.4,4,1.5568611427585368e-05,1.5571626551094916e-05,6.424383547344752e-08
physionet_eegmmidb,gaussian__sigma1,bgsrp,0.1,24,2.5848580344384203e-05,2.6201095635479647e-05,2.0723021361983935e-06
physionet_eegmmidb,gaussian__sigma1,bgsrp,0.2,24,2.6169368588115158e-05,2.653212027241972e-05,2.0106136500522886e-06
physionet_eegmmidb,gaussian__sigma1,bgsrp,0.3,25,2.86087217501648e-05,2.8237632037871175e-05,1.8352910168411916e-06
physionet_eegmmidb,gaussian__sigma1,bgsrp,0.4,27,2.9736367680724508e-05,2.9942864280954177e-05,2.187720465527708e-06
physionet_eegmmidb,gaussian__sigma1,directed_tv,0.1,25,2.2230430110123735e-06,2.234275821075354e-06,1.3375324322958648e-07
physionet_eegmmidb,gaussian__sigma1,directed_tv,0.2,25,5.908248642427149e-06,5.915147212453251e-06,5.003865083174894e-07
physionet_eegmmidb,gaussian__sigma1,directed_tv,0.3,26,1.1373643134710719e-05,1.118518892134284e-05,8.922164210706384e-07
physionet_eegmmidb,gaussian__sigma1,directed_tv,0.4,28,1.4835898959840378e-05,1.5002295426643834e-05,1.2509046230861431e-06
physionet_eegmmidb,gaussian__sigma1,graph_time_tikhonov,0.1,25,2.64187984861297e-05,2.6323556981059942e-05,2.0526568489166167e-06
physionet_eegmmidb,gaussian__sigma1,graph_time_tikhonov,0.2,25,2.7269650717076996e-05,2.6959722797525463e-05,2.1829544593331526e-06
physionet_eegmmidb,gaussian__sigma1,graph_time_tikhonov,0.3,26,2.7683759146315016e-05,2.7815404099609413e-05,1.7472413319227019e-06
physionet_eegmmidb,gaussian__sigma1,graph_time_tikhonov,0.4,28,2.9682349598053426e-05,2.919293877513795e-05,2.2652806204003253e-06
physionet_eegmmidb,gaussian__sigma1,gsmooth,0.1,25,2.4246462690803954e-06,2.3788639361079296e-06,1.9619723491433807e-07
physionet_eegmmidb,gaussian__sigma1,gsmooth,0.2,25,4.419891963339915e-06,4.566095072337944e-06,3.6618482928290123e-07
physionet_eegmmidb,gaussian__sigma1,gsmooth,0.3,26,9.268643361463979e-06,9.47755890463195e-06,5.403945895582939e-07
physionet_eegmmidb,gaussian__sigma1,gsmooth,0.4,28,1.2533810335284998e-05,1.2741731280104751e-05,1.0235287795040707e-06
physionet_eegmmidb,gaussian__sigma1,gsp,0.1,24,2.4355508421817222e-06,2.4110062051242113e-06,1.389024142099839e-07
physionet_eegmmidb,gaussian__sigma1,gsp,0.2,24,4.629365025413918e-06,4.565067650559159e-06,2.7841180156304645e-07
physionet_eegmmidb,gaussian__sigma1,gsp,0.3,25,9.682180162870186e-06,9.640355995740229e-06,6.231148705845536e-07
physionet_eegmmidb,gaussian__sigma1,gsp,0.4,27,1.2913278026853792e-05,1.2741596015599702e-05,8.910087638295606e-07
physionet_eegmmidb,gaussian__sigma1,heat_diffusion_temporal,0.1,25,2.4008067499733757e-06,2.395998666255648e-06,2.074358456303422e-07
physionet_eegmmidb,gaussian__sigma1,heat_diffusion_temporal,0.2,25,4.518799249609404e-06,4.553892069585855e-06,3.060399410669587e-07
physionet_eegmmidb,gaussian__sigma1,heat_diffusion_temporal,0.3,26,9.569525533805695e-06,9.487338628927436e-06,7.25381030542216e-07
physionet_eegmmidb,gaussian__sigma1,heat_diffusion_temporal,0.4,28,1.2636693942189831e-05,1.2580616859939923e-05,8.660416574343298e-07
physionet_eegmmidb,gaussian__sigma1,idw,0.1,25,1.921646400513696e-06,1.94706640034928e-06,1.4796610143787875e-07
physionet_eegmmidb,gaussian__sigma1,idw,0.2,25,4.794399983560094e-06,4.915430255454282e-06,3.440645612834181e-07
physionet_eegmmidb,gaussian__sigma1,idw,0.3,26,8.675407335309672e-06,8.733274028882618e-06,5.68522663717249e-07
physionet_eegmmidb,gaussian__sigma1,idw,0.4,28,1.3543604154988025e-05,1.3589006536916712e-05,9.593343970698984e-07
physionet_eegmmidb,gaussian__sigma1,linear,0.1,25,2.1496609967335046e-06,2.128409090909091e-06,1.5282645790200185e-07
physionet_eegmmidb,gaussian__sigma1,linear,0.2,25,3.2929761878826204e-06,3.3157670454545457e-06,2.482531438730636e-07
physionet_eegmmidb,gaussian__sigma1,linear,0.3,26,9.132284341098504e-06,9.20596590909091e-06,7.166724926741864e-07
physionet_eegmmidb,gaussian__sigma1,linear,0.4,28,1.4911207707602445e-05,1.5221946022727273e-05,1.0053626740905777e-06
physionet_eegmmidb,gaussian__sigma1,mean,0.1,25,2.3900629086350413e-06,2.380724431818181e-06,1.8833135398675792e-07
physionet_eegmmidb,gaussian__sigma1,mean,0.2,25,4.52040078545529e-06,4.568497474747474e-06,3.642662725461729e-07
physionet_eegmmidb,gaussian__sigma1,mean,0.3,26,9.643303849238538e-06,9.480151515151514e-06,6.212650977955438e-07
physionet_eegmmidb,gaussian__sigma1,mean,0.4,28,1.2809413111470004e-05,1.2742657342657345e-05,9.71169336501641e-07
physionet_eegmmidb,gaussian__sigma1,nearest,0.1,25,3.2661028547153023e-06,3.1977272727272724e-06,2.487412767862646e-07
physionet_eegmmidb,gaussian__sigma1,nearest,0.2,25,5.177746206660602e-06,5.240340909090908e-06,3.613381866876941e-07
physionet_eegmmidb,gaussian__sigma1,nearest,0.3,26,8.304769397849743e-06,8.520170454545455e-06,6.861566953582202e-07
physionet_eegmmidb,gaussian__sigma1,nearest,0.4,28,1.486288600374604e-05,1.485497159090909e-05,9.384938909711556e-07
physionet_eegmmidb,gaussian__sigma1,puy,0.1,24,2.880401383566512e-05,2.8680183564151245e-05,2.3790920991356774e-06
physionet_eegmmidb,gaussian__sigma1,puy,0.2,24,2.872451931418708e-05,2.8955586790098133e-05,2.4857307207183003e-06
physionet_eegmmidb,gaussian__sigma1,puy,0.3,25,2.851512091259273e-05,2.924343022723364e-05,2.238665199998451e-06
physionet_eegmmidb,gaussian__sigma1,puy,0.4,27,3.0597421744177015e-05,3.038408711469188e-05,1.8837494454683761e-06
physionet_eegmmidb,gaussian__sigma1,rbfi_mq,0.1,24,2.3895902484351943e-06,2.38577284105107e-06,1.6157142856613845e-07
physionet_eegmmidb,gaussian__sigma1,rbfi_mq,0.2,24,6.8037684605451524e-06,6.944196150914135e-06,4.607013559490478e-07
physionet_eegmmidb,gaussian__sigma1,rbfi_mq,0.3,25,1.0109347019876275e-05,1.029218418874243e-05,6.701312371327876e-07
physionet_eegmmidb,gaussian__sigma1,rbfi_mq,0.4,27,2.291224765600321e-05,2.2723739944871125e-05,1.681821386172209e-06
physionet_eegmmidb,gaussian__sigma1,rbfi_tps,0.1,24,1.8771499973196783e-06,1.886420341129943e-06,1.4281003039926327e-07
physionet_eegmmidb,gaussian__sigma1,rbfi_tps,0.2,24,6.665063270194803e-06,6.596380822413488e-06,4.338053238942295e-07
physionet_eegmmidb,gaussian__sigma1,rbfi_tps,0.3,25,8.845740926784188e-06,8.781018459245725e-06,5.61496179584802e-07
physionet_eegmmidb,gaussian__sigma1,rbfi_tps,0.4,27,2.0367973980708084e-05,2.0342657889928884e-05,1.338550018355767e-06
physionet_eegmmidb,gaussian__sigma1,sobolev,0.1,24,2.99731062758991e-05,2.987605829216088e-05,1.9656520404323148e-06
physionet_eegmmidb,gaussian__sigma1,sobolev,0.2,24,3.0330218003933894e-05,3.0463754205434945e-05,2.218858977322077e-06
physionet_eegmmidb,gaussian__sigma1,sobolev,0.3,25,3.1243377869196225e-05,3.092527118936997e-05,2.4830076577726947e-06
physionet_eegmmidb,gaussian__sigma1,sobolev,0.4,27,3.106109158511854e-05,3.1822258836155154e-05,2.652516912481518e-06
physionet_eegmmidb,gaussian__sigma1,spherical_spline,0.1,24,2.6370699999866183e-06,2.584443485140196e-06,2.023123963162607e-07
physionet_eegmmidb,gaussian__sigma1,spherical_spline,0.2,24,7.464631325474724e-06,7.489044775725141e-06,5.391382342276054e-07
physionet_eegmmidb,gaussian__sigma1,spherical_spline,0.3,25,1.1231400147920962e-05,1.1154533255271536e-05,7.03510349106238e-07
physionet_eegmmidb,gaussian__sigma1,spherical_spline,0.4,27,3.268421864605996e-05,3.307308273938962e-05,2.3877731322826026e-06
physionet_eegmmidb,gaussian__sigma1,spline_surface,0.1,24,6.026061991732035e-06,6.103291383118655e-06,4.6245223099447984e-07
physionet_eegmmidb,gaussian__sigma1,spline_surface,0.2,24,9.951803576151055e-06,1.000625760350867e-05,6.990796610358192e-07
physionet_eegmmidb,gaussian__sigma1,spline_surface,0.3,25,1.4078303809020511e-05,1.4196034516882632e-05,9.187441125663235e-07
physionet_eegmmidb,gaussian__sigma1,spline_surface,0.4,27,2.8344808042550868e-05,2.742257079940379e-05,2.2061101041755465e-06
physionet_eegmmidb,gaussian__sigma1,spline_temporal,0.1,25,,,
physionet_eegmmidb,gaussian__sigma1,spline_temporal,0.2,25,,,
physionet_eegmmidb,gaussian__sigma1,spline_temporal,0.3,26,,,
physionet_eegmmidb,gaussian__sigma1,spline_temporal,0.4,28,,,
physionet_eegmmidb,gaussian__sigma1,temporal_laplacian,0.1,25,3.407106297675839e-05,3.383805100272514e-05,2.6986369475120545e-06
physionet_eegmmidb,gaussian__sigma1,temporal_laplacian,0.2,25,3.519043930135086e-05,3.447696157939646e-05,2.333583338451895e-06
physionet_eegmmidb,gaussian__sigma1,temporal_laplacian,0.3,26,3.418208095462258e-05,3.523655245098033e-05,2.4139603928526115e-06
physionet_eegmmidb,gaussian__sigma1,temporal_laplacian,0.4,28,3.633600357152138e-05,3.648561313363911e-05,2.3473378035370095e-06
physionet_eegmmidb,gaussian__sigma1,tikhonov,0.1,25,1.610037465145541e-05,1.6381830698059783e-05,1.4066872295146868e-06
physionet_eegmmidb,gaussian__sigma1,tikhonov,0.2,25,1.7482304582021117e-05,1.7550545756908696e-05,1.2644262764986578e-06
physionet_eegmmidb,gaussian__sigma1,tikhonov,0.3,26,1.9994717738918424e-05,2.0061966921553648e-05,1.3273536539884918e-06
physionet_eegmmidb,gaussian__sigma1,tikhonov,0.4,28,2.216377490312979e-05,2.2136757229998173e-05,1.3471375540522067e-06
physionet_eegmmidb,gaussian__sigma1,trss,0.1,25,2.346588299472553e-06,2.3780685801419967e-06,1.715011924604639e-07
physionet_eegmmidb,gaussian__sigma1,trss,0.2,25,4.548110051718479e-06,4.565067646327915e-06,3.705369858618278e-07
physionet_eegmmidb,gaussian__sigma1,trss,0.3,26,9.53220052273218e-06,9.4764102696188e-06,6.76310943703106e-07
physionet_eegmmidb,gaussian__sigma1,trss,0.4,28,1.2432058486787655e-05,1.2741588818089966e-05,8.57603170977418e-07
physionet_eegmmidb,gaussian__sigma1,tv,0.1,25,2.356729140217385e-06,2.3807202724495257e-06,1.670084471490363e-07
physionet_eegmmidb,gaussian__sigma1,tv,0.2,25,4.468076205967469e-06,4.568492119790767e-06,3.482933559271887e-07
physionet_eegmmidb,gaussian__sigma1,tv,0.3,26,9.315444448686135e-06,9.48014509796731e-06,7.518021380596769e-07
physionet_eegmmidb,gaussian__sigma1,tv,0.4,28,1.2695108820728026e-05,1.2742654437081796e-05,8.591214778004333e-07
physionet_eegmmidb,gaussian__sigma1,wavelet_temporal,0.1,25,2.8031233144471165e-06,2.868532513400611e-06,2.1049723565877015e-07
physionet_eegmmidb,gaussian__sigma1,wavelet_temporal,0.2,25,6.845205168963563e-06,6.827351837355615e-06,5.337390288069754e-07
physionet_eegmmidb,gaussian__sigma1,wavelet_temporal,0.3,26,1.193344477243399e-05,1.2179419018625198e-05,6.842823886304727e-07
physionet_eegmmidb,gaussian__sigma1,wavelet_temporal,0.4,28,1.6449632407716145e-05,1.6033410667697924e-05,1.0196229513572902e-06
physionet_eegmmidb,kalofolias,bgsrp,0.1,24,1.931717686629174e-05,1.9113279890899213e-05,1.425611704595081e-06
physionet_eegmmidb,kalofolias,bgsrp,0.2,24,1.91962865582301e-05,1.9279056712994967e-05,1.4056595584974775e-06
physionet_eegmmidb,kalofolias,bgsrp,0.3,25,2.1714186579201154e-05,2.139055046787428e-05,1.3613095273402158e-06
physionet_eegmmidb,kalofolias,bgsrp,0.4,30,2.2542590298892265e-05,2.3709805355907156e-05,2.6876825110591876e-06
physionet_eegmmidb,kalofolias,directed_tv,0.1,25,2.182753621654968e-06,2.208872332215996e-06,1.5884478787335718e-07
physionet_eegmmidb,kalofolias,directed_tv,0.2,25,5.97796791121366e-06,5.916192440006748e-06,4.062029213981664e-07
physionet_eegmmidb,kalofolias,directed_tv,0.3,26,1.1155893589815913e-05,1.1186600733381154e-05,8.659861414354574e-07
physionet_eegmmidb,kalofolias,directed_tv,0.4,31,1.4760542025237845e-05,1.5003937671977897e-05,9.915340076027895e-07
physionet_eegmmidb,kalofolias,graph_time_tikhonov,0.1,28,2.1678576124223494e-05,2.151821445766631e-05,1.819619154136781e-06
physionet_eegmmidb,kalofolias,graph_time_tikhonov,0.2,28,2.2409726150284883e-05,2.252386103508073e-05,2.111157439842672e-06
physionet_eegmmidb,kalofolias,graph_time_tikhonov,0.3,29,2.4297607725398252e-05,2.423651383332113e-05,1.6752626648739908e-06
physionet_eegmmidb,kalofolias,graph_time_tikhonov,0.4,34,2.544696717337529e-05,2.604369842647377e-05,2.324678540387082e-06
physionet_eegmmidb,kalofolias,gsmooth,0.1,25,2.4357788594269738e-06,2.380721526461304e-06,1.9580521239400211e-07
physionet_eegmmidb,kalofolias,gsmooth,0.2,25,4.5705721204590135e-06,4.568493061919465e-06,3.6315368693936684e-07
physionet_eegmmidb,kalofolias,gsmooth,0.3,26,9.476635623990775e-06,9.480142219819648e-06,5.645964049598314e-07
physionet_eegmmidb,kalofolias,gsmooth,0.4,31,1.2529205264407784e-05,1.2742646035593429e-05,1.552904953034608e-06
physionet_eegmmidb,kalofolias,gsp,0.1,24,2.3930074611914825e-06,2.380720233508365e-06,1.7377979585758286e-07
physionet_eegmmidb,kalofolias,gsp,0.2,24,4.529024084106736e-06,4.568491001640118e-06,2.9190081328982815e-07
physionet_eegmmidb,kalofolias,gsp,0.3,25,9.65354963599694e-06,9.48013707781872e-06,6.519532332457867e-07
physionet_eegmmidb,kalofolias,gsp,0.4,30,1.1918365045793027e-05,1.244768390193453e-05,1.3914463404114178e-06
physionet_eegmmidb,kalofolias,heat_diffusion_temporal,0.1,25,2.3026742248236774e-06,2.300082182113233e-06,1.6731511042037606e-07
physionet_eegmmidb,kalofolias,heat_diffusion_temporal,0.2,25,4.8558625747895376e-06,4.813891011099349e-06,2.910989406755916e-07
physionet_eegmmidb,kalofolias,heat_diffusion_temporal,0.3,26,9.980494350480122e-06,9.866779198103418e-06,6.116078059655587e-07
physionet_eegmmidb,kalofolias,heat_diffusion_temporal,0.4,31,1.3009849262074585e-05,1.3190859612859588e-05,9.352309236432011e-07
physionet_eegmmidb,kalofolias,idw,0.1,25,1.97259484353495e-06,1.94706640034928e-06,1.4251975014400267e-07
physionet_eegmmidb,kalofolias,idw,0.2,25,5.032010308076327e-06,4.959431216005666e-06,3.4313276649673814e-07
physionet_eegmmidb,kalofolias,idw,0.3,26,8.746354015622063e-06,8.733274028882618e-06,5.727420883313102e-07
physionet_eegmmidb,kalofolias,idw,0.4,31,1.2748034629886553e-05,1.3589006536916712e-05,2.620171057912995e-06
physionet_eegmmidb,kalofolias,linear,0.1,25,2.1353217085219414e-06,2.128409090909091e-06,1.584922558234544e-07
physionet_eegmmidb,kalofolias,linear,0.2,25,3.3354570458084896e-06,3.3157670454545457e-06,2.529716575757342e-07
physionet_eegmmidb,kalofolias,linear,0.3,26,9.041060951545604e-06,9.20596590909091e-06,6.301884721868744e-07
physionet_eegmmidb,kalofolias,linear,0.4,31,1.4499454721376816e-05,1.5221946022727273e-05,2.292900023877513e-06
physionet_eegmmidb,kalofolias,mean,0.1,28,5.069715296343252e-06,2.425371262185785e-06,7.836559536836099e-06
physionet_eegmmidb,kalofolias,mean,0.2,28,7.206930502216759e-06,4.568497474747474e-06,7.74110094656743e-06
physionet_eegmmidb,kalofolias,mean,0.3,29,1.1878266591916913e-05,9.813654492273258e-06,6.294671314317541e-06
physionet_eegmmidb,kalofolias,mean,0.4,34,1.3931756709307478e-05,1.2742657342657345e-05,5.935372819608255e-06
physionet_eegmmidb,kalofolias,nearest,0.1,28,6.43975298852396e-06,3.1977272727272724e-06,9.671996266260186e-06
physionet_eegmmidb,kalofolias,nearest,0.2,28,8.518211866570725e-06,5.240340909090908e-06,9.539973390070273e-06
physionet_eegmmidb,kalofolias,nearest,0.3,29,1.1622906678539032e-05,8.520170454545455e-06,9.060705154322701e-06
physionet_eegmmidb,kalofolias,nearest,0.4,34,1.677943591858976e-05,1.485497159090909e-05,7.414702065935679e-06
physionet_eegmmidb,kalofolias,puy,0.1,24,2.42751316541926e-05,2.445276585810021e-05,1.6573763313187957e-06
physionet_eegmmidb,kalofolias,puy,0.2,24,2.549461815467385e-05,2.503567492070534e-05,1.8388555971149274e-06
physionet_eegmmidb,kalofolias,puy,0.3,25,2.6235152000799e-05,2.616145280597229e-05,1.8460416811570694e-06
physionet_eegmmidb,kalofolias,puy,0.4,30,2.696192341595669e-05,2.7548044527416867e-05,2.4440174104037523e-06
physionet_eegmmidb,kalofolias,rbfi_mq,0.1,24,2.305588866356233e-06,2.343960139408405e-06,1.9543604356260876e-07
physionet_eegmmidb,kalofolias,rbfi_mq,0.2,24,7.127836321085087e-06,7.018148745456612e-06,4.901222445042661e-07
physionet_eegmmidb,kalofolias,rbfi_mq,0.3,25,1.0390789815116074e-05,1.029218418874243e-05,8.197342579611436e-07
physionet_eegmmidb,kalofolias,rbfi_mq,0.4,30,2.0285552054876066e-05,2.2622635993665096e-05,5.904229454487263e-06
physionet_eegmmidb,kalofolias,rbfi_tps,0.1,24,1.8720967567637407e-06,1.886420341129943e-06,1.5598037731508375e-07
physionet_eegmmidb,kalofolias,rbfi_tps,0.2,24,6.407224469503161e-06,6.430087390479247e-06,5.419656962335629e-07
physionet_eegmmidb,kalofolias,rbfi_tps,0.3,25,8.795103445016241e-06,8.781018459245725e-06,7.303996782195032e-07
physionet_eegmmidb,kalofolias,rbfi_tps,0.4,30,1.8244518994939686e-05,2.0342657889928884e-05,5.182925849426956e-06
physionet_eegmmidb,kalofolias,sobolev,0.1,24,2.905741534339281e-05,2.9159369216971687e-05,2.430561495305999e-06
physionet_eegmmidb,kalofolias,sobolev,0.2,24,3.018482799379176e-05,2.981327067551356e-05,2.442331655309419e-06
physionet_eegmmidb,kalofolias,sobolev,0.3,25,3.123354137948698e-05,3.08606536297566e-05,2.4460847023484583e-06
physionet_eegmmidb,kalofolias,sobolev,0.4,30,3.1420384308434476e-05,3.13756926626315e-05,2.330757427045652e-06
physionet_eegmmidb,kalofolias,spherical_spline,0.1,24,2.63818919480221e-06,2.584443485140196e-06,2.2102627883064414e-07
physionet_eegmmidb,kalofolias,spherical_spline,0.2,24,7.595049995418922e-06,7.489044775725141e-06,5.402983431217807e-07
physionet_eegmmidb,kalofolias,spherical_spline,0.3,25,1.1178050518871178e-05,1.1154533255271536e-05,6.961914619068173e-07
physionet_eegmmidb,kalofolias,spherical_spline,0.4,30,3.0301584771904656e-05,3.307308273938962e-05,9.161022230960419e-06
physionet_eegmmidb,kalofolias,spline_surface,0.1,24,5.998045549985023e-06,6.11537885763636e-06,4.900706416627722e-07
physionet_eegmmidb,kalofolias,spline_surface,0.2,24,9.972555080634867e-06,1.000625760350867e-05,8.488754777093305e-07
physionet_eegmmidb,kalofolias,spline_surface,0.3,25,1.4477428244205361e-05,1.4196034516882632e-05,1.1436287785583924e-06
physionet_eegmmidb,kalofolias,spline_surface,0.4,30,2.4118523001138117e-05,2.7376399284863538e-05,7.394165445244431e-06
physionet_eegmmidb,kalofolias,spline_temporal,0.1,25,,,
physionet_eegmmidb,kalofolias,spline_temporal,0.2,25,,,
physionet_eegmmidb,kalofolias,spline_temporal,0.3,26,,,
physionet_eegmmidb,kalofolias,spline_temporal,0.4,31,1.5036703943031426e-05,1.504088879093005e-05,1.8000900181148942e-08
physionet_eegmmidb,kalofolias,temporal_laplacian,0.1,28,2.7576497907393946e-05,2.7358906611193164e-05,2.079164571842416e-06
physionet_eegmmidb,kalofolias,temporal_laplacian,0.2,28,2.8316917741189045e-05,2.867646133002328e-05,2.1362449568429566e-06
physionet_eegmmidb,kalofolias,temporal_laplacian,0.3,29,3.061813425763345e-05,3.0701996617401706e-05,2.4554290595683226e-06
physionet_eegmmidb,kalofolias,temporal_laplacian,0.4,34,3.2121776036092056e-05,3.233639809172422e-05,2.9286224713954595e-06
physionet_eegmmidb,kalofolias,tikhonov,0.1,28,1.1296600130838899e-05,9.19002401427672e-06,6.5155180188978715e-06
physionet_eegmmidb,kalofolias,tikhonov,0.2,28,1.2902884377834467e-05,1.088268869302376e-05,6.6844385390558805e-06
physionet_eegmmidb,kalofolias,tikhonov,0.3,29,1.684169210127173e-05,1.4783814949303818e-05,5.739147711400998e-06
