dataset,method,family,graph,missing_ratio,mae,rmse,snr,block,source_file
physionet_eegmmidb,nearest,instant,gaussian__sigma1,0.4,1.607256167688364e-05,3.9952469535113616e-05,3.709807965957912,physionet_eegmmidb__0.4_947,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,mean,instant,gaussian__sigma1,0.4,1.4194587807194015e-05,2.9452740987665556e-05,3.348687010741621,physionet_eegmmidb__0.4_948,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,idw,instant,gaussian__sigma1,0.4,1.175305235010304e-05,2.4067364187960983e-05,3.417868579209076,physionet_eegmmidb__0.4_949,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,spherical_spline,instant,gaussian__sigma1,0.4,3.04487572548734e-05,7.145503552249108e-05,-6.520729774750647,physionet_eegmmidb__0.4_950,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,rbfi_tps,instant,gaussian__sigma1,0.4,2.1087369057596275e-05,4.53630550484043e-05,-0.0970267845451976,physionet_eegmmidb__0.4_951,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,rbfi_mq,instant,gaussian__sigma1,0.4,2.2812759738206887e-05,5.036663826535594e-05,-2.1713720729233588,physionet_eegmmidb__0.4_952,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,spline_surface,instant,gaussian__sigma1,0.4,3.055360900656004e-05,7.159192576996978e-05,-2.7630610436624736,physionet_eegmmidb__0.4_953,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,gsp,instant,gaussian__sigma1,0.4,1.3215175495690255e-05,2.7415510636473197e-05,3.290787557626372,physionet_eegmmidb__0.4_954,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,tikhonov,instant,gaussian__sigma1,0.4,2.3472314509571647e-05,3.47145601305659e-05,7.373483198313988,physionet_eegmmidb__0.4_955,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,bgsrp,instant,gaussian__sigma1,0.4,3.0505644455523875e-05,4.404464687005007e-05,2.1476057863471083,physionet_eegmmidb__0.4_956,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,gsmooth,instant,gaussian__sigma1,0.4,1.3129896186824169e-05,2.724021060370943e-05,1.904960356379545,physionet_eegmmidb__0.4_957,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,puy,instant,gaussian__sigma1,0.4,3.36530287169407e-05,4.97110462198213e-05,2.895959266330367,physionet_eegmmidb__0.4_958,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,sobolev,instant,gaussian__sigma1,0.4,2.768596236296414e-05,4.203291735864939e-05,2.6488364974284,physionet_eegmmidb__0.4_959,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,graph_time_tikhonov,tv_time,gaussian__sigma1,0.4,3.180240476026251e-05,4.601481760674018e-05,2.434151110771147,physionet_eegmmidb__0.4_960,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,trss,tv_time,gaussian__sigma1,0.4,1.2416743325930032e-05,2.575913337852241e-05,4.663551809488156,physionet_eegmmidb__0.4_961,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,tv,tv_time,gaussian__sigma1,0.4,1.170072889842435e-05,2.4278158976724773e-05,2.988834138148528,physionet_eegmmidb__0.4_962,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,temporal_laplacian,tv_time,gaussian__sigma1,0.4,4.156333525122749e-05,6.072326646437253e-05,0.2911382914790779,physionet_eegmmidb__0.4_963,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,heat_diffusion_temporal,tv_time,gaussian__sigma1,0.4,1.1200377182096286e-05,2.3777360190250777e-05,2.495872693470185,physionet_eegmmidb__0.4_964,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,wavelet_temporal,tv_time,gaussian__sigma1,0.4,1.5964236717515305e-05,3.501845823091437e-05,15.488503779303302,physionet_eegmmidb__0.4_966,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,directed_tv,tv_time,gaussian__sigma1,0.4,1.6783253709623363e-05,3.733970755525e-05,1.4891752233401063,physionet_eegmmidb__0.4_967,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,linear,instant,gaussian__sigma1,0.1,2.356670112540908e-06,1.1147355384454932e-05,0.7168234417472807,physionet_eegmmidb__0.1_968,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,nearest,instant,gaussian__sigma1,0.1,3.393636472871423e-06,1.6839615083360454e-05,-4.626858769233618,physionet_eegmmidb__0.1_969,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,mean,instant,gaussian__sigma1,0.1,2.5952763106248704e-06,1.1294738277985564e-05,-1.5109095525182243,physionet_eegmmidb__0.1_970,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,idw,instant,gaussian__sigma1,0.1,1.8940096086843424e-06,8.297017591982574e-06,1.6797197062286102,physionet_eegmmidb__0.1_971,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,spherical_spline,instant,gaussian__sigma1,0.1,2.5347885926561617e-06,1.1014230613943576e-05,-1.3107845827536946,physionet_eegmmidb__0.1_972,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,rbfi_tps,instant,gaussian__sigma1,0.1,1.7359540778550494e-06,7.428508425839802e-06,1.2244499474708923,physionet_eegmmidb__0.1_973,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,rbfi_mq,instant,gaussian__sigma1,0.1,2.586626378620921e-06,1.0642044287171275e-05,1.308774211434952,physionet_eegmmidb__0.1_974,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,spline_surface,instant,gaussian__sigma1,0.1,6.574984288012052e-06,2.934811510357012e-05,-7.076926029494636,physionet_eegmmidb__0.1_975,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,gsp,instant,gaussian__sigma1,0.1,2.480536755466368e-06,1.0793676909444651e-05,-1.3668749460142924,physionet_eegmmidb__0.1_976,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,tikhonov,instant,gaussian__sigma1,0.1,1.4309011730656946e-05,2.1895861364408426e-05,9.325195019871655,physionet_eegmmidb__0.1_977,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,bgsrp,instant,gaussian__sigma1,0.1,2.394959829449545e-05,3.7074342742311215e-05,4.792958168754568,physionet_eegmmidb__0.1_978,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,gsmooth,instant,gaussian__sigma1,0.1,2.7233543675503755e-06,1.1850812895823585e-05,-0.5286133613103479,physionet_eegmmidb__0.1_979,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,puy,instant,gaussian__sigma1,0.1,3.068636497866827e-05,4.719827694812077e-05,4.872984652177888,physionet_eegmmidb__0.1_980,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,sobolev,instant,gaussian__sigma1,0.1,2.636935329368094e-05,4.094382679700412e-05,1.0407506239191204,physionet_eegmmidb__0.1_981,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,graph_time_tikhonov,tv_time,gaussian__sigma1,0.1,2.7357509184317668e-05,4.1340448794817065e-05,4.513616804861707,physionet_eegmmidb__0.1_982,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,trss,tv_time,gaussian__sigma1,0.1,2.440336321614733e-06,1.061875085705818e-05,-0.0301193868407322,physionet_eegmmidb__0.1_983,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,tv,tv_time,gaussian__sigma1,0.1,2.511269878328726e-06,1.09291373805749e-05,1.226876088094374,physionet_eegmmidb__0.1_984,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,temporal_laplacian,tv_time,gaussian__sigma1,0.1,3.0339256796385465e-05,4.502175580692503e-05,1.970735131416249,physionet_eegmmidb__0.1_985,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,heat_diffusion_temporal,tv_time,gaussian__sigma1,0.1,2.3214893190474834e-06,9.791520063675487e-06,-0.3411553757471386,physionet_eegmmidb__0.1_986,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,wavelet_temporal,tv_time,gaussian__sigma1,0.1,2.717927040374702e-06,1.0816741308985535e-05,25.286204278461053,physionet_eegmmidb__0.1_988,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,directed_tv,tv_time,gaussian__sigma1,0.1,2.338862520670787e-06,1.0584432170433431e-05,-0.3427821641889076,physionet_eegmmidb__0.1_989,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,linear,instant,gaussian__sigma1,0.2,3.7543407292263217e-06,1.2871043399174446e-05,6.907984714565475,physionet_eegmmidb__0.2_990,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,nearest,instant,gaussian__sigma1,0.2,5.83038106735057e-06,2.014375213783348e-05,2.6353181079778096,physionet_eegmmidb__0.2_991,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,mean,instant,gaussian__sigma1,0.2,4.251394196817472e-06,1.2616298261663291e-05,5.137826169705583,physionet_eegmmidb__0.2_992,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,idw,instant,gaussian__sigma1,0.2,4.706112126157769e-06,1.5305113333269252e-05,2.851906984928331,physionet_eegmmidb__0.2_993,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,spherical_spline,instant,gaussian__sigma1,0.2,6.633790151781606e-06,2.1424484393245872e-05,-1.0746300953438097,physionet_eegmmidb__0.2_994,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,rbfi_tps,instant,gaussian__sigma1,0.2,7.26994199111115e-06,2.2406110640237557e-05,1.586809415296924,physionet_eegmmidb__0.2_995,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,rbfi_mq,instant,gaussian__sigma1,0.2,7.460332287619193e-06,2.290315818429596e-05,1.929081195090968,physionet_eegmmidb__0.2_996,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,spline_surface,instant,gaussian__sigma1,0.2,1.0756961115797256e-05,3.69319952282528e-05,-2.6406422209544864,physionet_eegmmidb__0.2_997,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,gsp,instant,gaussian__sigma1,0.2,5.221961648910239e-06,1.5498575504952524e-05,4.376403234938914,physionet_eegmmidb__0.2_998,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,tikhonov,instant,gaussian__sigma1,0.2,1.9621394549802437e-05,2.924067194981837e-05,7.215107139592753,physionet_eegmmidb__0.2_999,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,bgsrp,instant,gaussian__sigma1,0.2,2.3852803153675464e-05,3.6752172456014086e-05,4.093468117469179,physionet_eegmmidb__0.2_1000,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,gsmooth,instant,gaussian__sigma1,0.2,4.392844821049104e-06,1.3037261242363502e-05,3.381919421714917,physionet_eegmmidb__0.2_1001,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,puy,instant,gaussian__sigma1,0.2,3.312137207333852e-05,5.050058714053602e-05,4.692928742091487,physionet_eegmmidb__0.2_1002,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,sobolev,instant,gaussian__sigma1,0.2,3.104297956965703e-05,4.787698855621449e-05,3.892408530844639,physionet_eegmmidb__0.2_1003,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,graph_time_tikhonov,tv_time,gaussian__sigma1,0.2,2.326950136974804e-05,3.4719957863383016e-05,5.452391173280029,physionet_eegmmidb__0.2_1004,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,trss,tv_time,gaussian__sigma1,0.2,4.967223652361539e-06,1.4742523221516285e-05,4.154228479512046,physionet_eegmmidb__0.2_1005,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,tv,tv_time,gaussian__sigma1,0.2,3.98072151891887e-06,1.1813061462662722e-05,5.746615645559872,physionet_eegmmidb__0.2_1006,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,temporal_laplacian,tv_time,gaussian__sigma1,0.2,3.1451634049974024e-05,4.657535055978459e-05,0.5404188905948872,physionet_eegmmidb__0.2_1007,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,heat_diffusion_temporal,tv_time,gaussian__sigma1,0.2,4.492561681587603e-06,1.3558081690751096e-05,3.9818253218212174,physionet_eegmmidb__0.2_1008,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,wavelet_temporal,tv_time,gaussian__sigma1,0.2,6.6300287617100166e-06,2.053779322632664e-05,21.12676995515863,physionet_eegmmidb__0.2_1010,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,directed_tv,tv_time,gaussian__sigma1,0.2,6.7693999419337e-06,2.1985324475068583e-05,-0.3186835010565778,physionet_eegmmidb__0.2_1011,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,linear,instant,gaussian__sigma1,0.3,1.0425211949652053e-05,2.6583555394534216e-05,5.691909715621712,physionet_eegmmidb__0.3_1012,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,nearest,instant,gaussian__sigma1,0.3,7.26942894782991e-06,1.713004740555741e-05,5.430744868580703,physionet_eegmmidb__0.3_1013,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,mean,instant,gaussian__sigma1,0.3,1.0468549619395012e-05,2.483818425451621e-05,1.835574422229464,physionet_eegmmidb__0.3_1014,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,idw,instant,gaussian__sigma1,0.3,9.601049871682855e-06,2.251982868065662e-05,3.302873688624841,physionet_eegmmidb__0.3_1015,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,spherical_spline,instant,gaussian__sigma1,0.3,1.186159068828572e-05,2.8270559376339183e-05,0.7026317128654231,physionet_eegmmidb__0.3_1016,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,rbfi_tps,instant,gaussian__sigma1,0.3,8.466401497223236e-06,2.128440096904389e-05,2.6296264155169413,physionet_eegmmidb__0.3_1017,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,rbfi_mq,instant,gaussian__sigma1,0.3,9.381957811413796e-06,2.2034511605965176e-05,0.935989490145356,physionet_eegmmidb__0.3_1018,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,spline_surface,instant,gaussian__sigma1,0.3,1.28298621453855e-05,3.260010233623596e-05,1.4922488936624725,physionet_eegmmidb__0.3_1019,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,gsp,instant,gaussian__sigma1,0.3,8.406835495409125e-06,1.9942228921239142e-05,1.4062605405163535,physionet_eegmmidb__0.3_1020,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,tikhonov,instant,gaussian__sigma1,0.3,1.9505099009964653e-05,2.9543670004485e-05,5.369580277707365,physionet_eegmmidb__0.3_1021,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,bgsrp,instant,gaussian__sigma1,0.3,2.5151321954661587e-05,3.8135957366873386e-05,2.37405856184096,physionet_eegmmidb__0.3_1022,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,gsmooth,instant,gaussian__sigma1,0.3,8.873403986875587e-06,2.1050218903031982e-05,3.2920784114167656,physionet_eegmmidb__0.3_1023,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,puy,instant,gaussian__sigma1,0.3,3.047064960559358e-05,4.617702445336657e-05,3.053923336990166,physionet_eegmmidb__0.3_1024,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,sobolev,instant,gaussian__sigma1,0.3,2.7579787894245165e-05,4.248992924552951e-05,4.605961904168045,physionet_eegmmidb__0.3_1025,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,graph_time_tikhonov,tv_time,gaussian__sigma1,0.3,2.4131079980525868e-05,3.581124354579622e-05,4.864649987435616,physionet_eegmmidb__0.3_1026,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,trss,tv_time,gaussian__sigma1,0.3,1.0482254304150448e-05,2.4865423238723955e-05,3.1977720728074623,physionet_eegmmidb__0.3_1027,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,tv,tv_time,gaussian__sigma1,0.3,9.736010993767048e-06,2.3100122106787564e-05,1.1763957422849352,physionet_eegmmidb__0.3_1028,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,temporal_laplacian,tv_time,gaussian__sigma1,0.3,3.251012906314193e-05,4.776163299231255e-05,1.2659384324576657,physionet_eegmmidb__0.3_1029,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,heat_diffusion_temporal,tv_time,gaussian__sigma1,0.3,1.077654455379636e-05,2.6011594703698544e-05,1.7933527522059198,physionet_eegmmidb__0.3_1030,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,wavelet_temporal,tv_time,gaussian__sigma1,0.3,1.1352754880679686e-05,2.855882314287652e-05,19.408518136860412,physionet_eegmmidb__0.3_1032,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,directed_tv,tv_time,gaussian__sigma1,0.3,1.2689835379047582e-05,3.2635669028417195e-05,1.9409198623904151,physionet_eegmmidb__0.3_1033,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,linear,instant,gaussian__sigma1,0.4,1.7326648698113505e-05,3.809674837234854e-05,1.557943189483557,physionet_eegmmidb__0.4_1034,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,nearest,instant,gaussian__sigma1,0.4,1.5225685447903968e-05,3.784734171426442e-05,2.821414342076713,physionet_eegmmidb__0.4_1035,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,mean,instant,gaussian__sigma1,0.4,1.4629443001145106e-05,3.035503400022428e-05,2.235188927024517,physionet_eegmmidb__0.4_1036,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,idw,instant,gaussian__sigma1,0.4,1.4189950391888544e-05,2.9057532776809865e-05,2.4555573430502555,physionet_eegmmidb__0.4_1037,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,spherical_spline,instant,gaussian__sigma1,0.4,3.210454358279148e-05,7.5340720244816e-05,-6.579705310047297,physionet_eegmmidb__0.4_1038,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,rbfi_tps,instant,gaussian__sigma1,0.4,2.0169033860116835e-05,4.338753643333361e-05,-2.438300620304448,physionet_eegmmidb__0.4_1039,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,rbfi_mq,instant,gaussian__sigma1,0.4,1.997365789032748e-05,4.4098391134731256e-05,-3.3587350029632828,physionet_eegmmidb__0.4_1040,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,spline_surface,instant,gaussian__sigma1,0.4,3.033274256162405e-05,7.107440084754447e-05,-3.9148726520874617,physionet_eegmmidb__0.4_1041,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,gsp,instant,gaussian__sigma1,0.4,1.0844759505229525e-05,2.249796982738324e-05,3.118840186746554,physionet_eegmmidb__0.4_1042,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,tikhonov,instant,gaussian__sigma1,0.4,2.0757161458053952e-05,3.0698963635718126e-05,4.110675679857229,physionet_eegmmidb__0.4_1043,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,bgsrp,instant,gaussian__sigma1,0.4,2.70501368907143e-05,3.905551737728615e-05,1.8267598380037189,physionet_eegmmidb__0.4_1044,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,gsmooth,instant,gaussian__sigma1,0.4,1.179869122050928e-05,2.447839869574396e-05,3.6903246715225135,physionet_eegmmidb__0.4_1045,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,puy,instant,gaussian__sigma1,0.4,3.257889936359936e-05,4.812438088936506e-05,3.111399181136391,physionet_eegmmidb__0.4_1046,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,sobolev,instant,gaussian__sigma1,0.4,2.801578188713479e-05,4.2533650424055816e-05,3.6982538177278457,physionet_eegmmidb__0.4_1047,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,graph_time_tikhonov,tv_time,gaussian__sigma1,0.4,2.551613987856129e-05,3.691923712659444e-05,1.9381639538907445,physionet_eegmmidb__0.4_1048,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,trss,tv_time,gaussian__sigma1,0.4,1.10033058292424e-05,2.282688906584919e-05,3.732149644714001,physionet_eegmmidb__0.4_1049,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,tv,tv_time,gaussian__sigma1,0.4,1.2349624088039648e-05,2.562456916274605e-05,0.7626870259229093,physionet_eegmmidb__0.4_1050,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,temporal_laplacian,tv_time,gaussian__sigma1,0.4,3.435449614116451e-05,5.019128543991381e-05,-1.0495322771480555,physionet_eegmmidb__0.4_1051,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,heat_diffusion_temporal,tv_time,gaussian__sigma1,0.4,1.310897782959436e-05,2.782914204697695e-05,3.1489674413424518,physionet_eegmmidb__0.4_1052,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,wavelet_temporal,tv_time,gaussian__sigma1,0.4,1.7944192086304937e-05,3.9361602573353415e-05,14.534363424551788,physionet_eegmmidb__0.4_1054,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,directed_tv,tv_time,gaussian__sigma1,0.4,1.279535229438951e-05,2.846734733354772e-05,0.738369277508707,physionet_eegmmidb__0.4_1055,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,linear,instant,gaussian__sigma1,0.1,2.236082843214198e-06,1.0576961955662092e-05,1.767455895285051,physionet_eegmmidb__0.1_1056,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,nearest,instant,gaussian__sigma1,0.1,2.764655896374748e-06,1.3718541011996458e-05,-1.7424198477898964,physionet_eegmmidb__0.1_1057,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,mean,instant,gaussian__sigma1,0.1,2.42828914673144e-06,1.0568003978351292e-05,1.6564996509369836,physionet_eegmmidb__0.1_1058,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,idw,instant,gaussian__sigma1,0.1,1.8421182380790784e-06,8.069698990846736e-06,2.056735979145244,physionet_eegmmidb__0.1_1059,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,spherical_spline,instant,gaussian__sigma1,0.1,2.835440039135932e-06,1.2320629252290726e-05,0.437973033737991,physionet_eegmmidb__0.1_1060,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,rbfi_tps,instant,gaussian__sigma1,0.1,1.7981613970990705e-06,7.694706478569455e-06,1.3438073494680731,physionet_eegmmidb__0.1_1061,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,rbfi_mq,instant,gaussian__sigma1,0.1,2.384337202465282e-06,9.809774737437747e-06,1.413659690324541,physionet_eegmmidb__0.1_1062,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,spline_surface,instant,gaussian__sigma1,0.1,6.641669306473861e-06,2.964577050649924e-05,-5.3449298881313965,physionet_eegmmidb__0.1_1063,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,gsp,instant,gaussian__sigma1,0.1,2.306636997030385e-06,1.0036978665384338e-05,-1.628604164216236,physionet_eegmmidb__0.1_1064,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,tikhonov,instant,gaussian__sigma1,0.1,1.4873463068055268e-05,2.275959314849448e-05,8.792802634184063,physionet_eegmmidb__0.1_1065,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,bgsrp,instant,gaussian__sigma1,0.1,2.2738997341227445e-05,3.520031403779043e-05,3.809666489482517,physionet_eegmmidb__0.1_1066,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,gsmooth,instant,gaussian__sigma1,0.1,2.3619861241933044e-06,1.0278300890208552e-05,0.2633874824855819,physionet_eegmmidb__0.1_1067,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,puy,instant,gaussian__sigma1,0.1,2.5911601006136375e-05,3.985427799307576e-05,4.114812909384973,physionet_eegmmidb__0.1_1068,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,sobolev,instant,gaussian__sigma1,0.1,2.687063002674748e-05,4.172216168855275e-05,1.865293632025263,physionet_eegmmidb__0.1_1069,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,graph_time_tikhonov,tv_time,gaussian__sigma1,0.1,2.5045441154211904e-05,3.784663912944328e-05,4.872894660678284,physionet_eegmmidb__0.1_1070,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,trss,tv_time,gaussian__sigma1,0.1,2.242329512002485e-06,9.75715446124575e-06,-0.989330748593049,physionet_eegmmidb__0.1_1071,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,tv,tv_time,gaussian__sigma1,0.1,2.0964686912625016e-06,9.1239076049168e-06,-0.2128843592385094,physionet_eegmmidb__0.1_1072,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,temporal_laplacian,tv_time,gaussian__sigma1,0.1,2.9810045563285926e-05,4.423643601261393e-05,0.981052533013534,physionet_eegmmidb__0.1_1073,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,heat_diffusion_temporal,tv_time,gaussian__sigma1,0.1,2.085169918951243e-06,8.794777960021311e-06,-0.0838276678204852,physionet_eegmmidb__0.1_1074,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,wavelet_temporal,tv_time,gaussian__sigma1,0.1,2.727500813736946e-06,1.0854842784217178e-05,27.137024867597976,physionet_eegmmidb__0.1_1076,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,directed_tv,tv_time,gaussian__sigma1,0.1,2.099147069252232e-06,9.499609136449868e-06,2.164239763472989,physionet_eegmmidb__0.1_1077,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,linear,instant,gaussian__sigma1,0.2,2.858999679291572e-06,9.801536835462156e-06,6.732783084791027,physionet_eegmmidb__0.2_1078,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,nearest,instant,gaussian__sigma1,0.2,5.572078126610673e-06,1.925132497833353e-05,3.3330028310345323,physionet_eegmmidb__0.2_1079,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,mean,instant,gaussian__sigma1,0.2,4.272712345300832e-06,1.2679561301315989e-05,4.505793376073534,physionet_eegmmidb__0.2_1080,it47_physionet_multisubj_best3graphs_raw.csv
physionet_eegmmidb,idw,instant,gaussian__sigma1,0.2,4.987884785737276e-06,1.6221488118542797e-05,3.8964265208581743,physionet_eegmmidb__0.2_1081,it47_physionet_multisubj_best3graphs_raw.csv
