dataset,method,graph,missing_ratio,mae,rmse,dtw,snr,block,source_file,family
physionet_eegmmidb,heat_diffusion_temporal,knn__k3,0.3,8.79760559702478e-06,2.1653671937766916e-05,,0.5805915951629514,physionet_eegmmidb__0.3_502,it43_physionet_run12_allsubj_raw.csv,tv_time
physionet_eegmmidb,wavelet_temporal,knn__k3,0.3,1.2602709150239493e-05,3.1920273604027603e-05,,21.771566885258263,physionet_eegmmidb__0.3_504,it43_physionet_run12_allsubj_raw.csv,tv_time
physionet_eegmmidb,directed_tv,knn__k3,0.3,9.6034870318455e-06,2.468598598341995e-05,,1.9283244222790288,physionet_eegmmidb__0.3_505,it43_physionet_run12_allsubj_raw.csv,tv_time
physionet_eegmmidb,linear,knn__k3,0.4,1.576742672379022e-05,3.4668428894797296e-05,,1.6977419490219523,physionet_eegmmidb__0.4_506,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,nearest,knn__k3,0.4,1.3264597092244646e-05,3.297255421241694e-05,,1.2266697498562666,physionet_eegmmidb__0.4_507,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,mean,knn__k3,0.4,1.1966082379541248e-05,2.4828753729860237e-05,,2.607877514997271,physionet_eegmmidb__0.4_508,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,idw,knn__k3,0.4,1.3542653785444856e-05,2.773202832904189e-05,,1.712459195880709,physionet_eegmmidb__0.4_509,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,spherical_spline,knn__k3,0.4,2.8644544027331077e-05,6.722103282789666e-05,,-4.789005276445467,physionet_eegmmidb__0.4_510,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,rbfi_tps,knn__k3,0.4,1.7769513057999916e-05,3.822569789677087e-05,,-1.2596311851769637,physionet_eegmmidb__0.4_511,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,rbfi_mq,knn__k3,0.4,1.943890249949498e-05,4.291774347791135e-05,,-1.031832508933186,physionet_eegmmidb__0.4_512,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,spline_surface,knn__k3,0.4,2.3096233836894493e-05,5.411811933777768e-05,,-1.005125503545409,physionet_eegmmidb__0.4_513,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,gsp,knn__k3,0.4,1.52979993892025e-05,3.133874547136485e-05,,0.8146415392031515,physionet_eegmmidb__0.4_514,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,tikhonov,knn__k3,0.4,1.7343810148080847e-05,3.1080051088636624e-05,,10.727062498187072,physionet_eegmmidb__0.4_515,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,bgsrp,knn__k3,0.4,2.848168797640264e-05,4.476900004205001e-05,,5.285508858865297,physionet_eegmmidb__0.4_516,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,gsmooth,knn__k3,0.4,1.554682099227429e-05,3.085247069299327e-05,,0.77160968985366,physionet_eegmmidb__0.4_517,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,puy,knn__k3,0.4,2.6487551374964616e-05,4.110400337893956e-05,,7.134359562119473,physionet_eegmmidb__0.4_518,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,sobolev,knn__k3,0.4,3.3236042510016684e-05,4.889334183944841e-05,,2.1627957207757853,physionet_eegmmidb__0.4_519,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,graph_time_tikhonov,knn__k3,0.4,2.2868095639094573e-05,3.260828238632323e-05,,5.806338336040952,physionet_eegmmidb__0.4_520,it43_physionet_run12_allsubj_raw.csv,tv_time
physionet_eegmmidb,trss,knn__k3,0.4,1.7792382560433583e-05,3.5487690755935565e-05,,1.2432290123438663,physionet_eegmmidb__0.4_521,it43_physionet_run12_allsubj_raw.csv,tv_time
physionet_eegmmidb,tv,knn__k3,0.4,1.310825885509038e-05,2.7084415689322628e-05,,4.417329850952289,physionet_eegmmidb__0.4_522,it43_physionet_run12_allsubj_raw.csv,tv_time
physionet_eegmmidb,temporal_laplacian,knn__k3,0.4,2.624716363416488e-05,3.843480320877597e-05,,3.970762999336359,physionet_eegmmidb__0.4_523,it43_physionet_run12_allsubj_raw.csv,tv_time
physionet_eegmmidb,heat_diffusion_temporal,knn__k3,0.4,1.4987912570078627e-05,3.190108849149893e-05,,2.303097795012338,physionet_eegmmidb__0.4_524,it43_physionet_run12_allsubj_raw.csv,tv_time
physionet_eegmmidb,wavelet_temporal,knn__k3,0.4,1.677655916664499e-05,3.69515393603716e-05,,21.86840663773195,physionet_eegmmidb__0.4_526,it43_physionet_run12_allsubj_raw.csv,tv_time
physionet_eegmmidb,directed_tv,knn__k3,0.4,1.5279497756789695e-05,3.398858246888596e-05,,-0.2627599041227685,physionet_eegmmidb__0.4_527,it43_physionet_run12_allsubj_raw.csv,tv_time
physionet_eegmmidb,linear,knn__k3,0.1,2.2015499316179884e-06,1.0413616803544953e-05,,2.1477231775408754,physionet_eegmmidb__0.1_528,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,nearest,knn__k3,0.1,2.811519790078304e-06,1.395108505069477e-05,,-0.7289749612214265,physionet_eegmmidb__0.1_529,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,mean,knn__k3,0.1,2.5750684655669983e-06,1.1206792990558424e-05,,1.8751095845406136,physionet_eegmmidb__0.1_530,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,idw,knn__k3,0.1,1.869612567448992e-06,8.190142378998498e-06,,2.598025923180972,physionet_eegmmidb__0.1_531,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,spherical_spline,knn__k3,0.1,2.851951651345861e-06,1.239237594754376e-05,,1.527179238813246,physionet_eegmmidb__0.1_532,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,rbfi_tps,knn__k3,0.1,1.7194233959605657e-06,7.357770201076518e-06,,1.852776484595404,physionet_eegmmidb__0.1_533,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,rbfi_mq,knn__k3,0.1,2.0541220254537955e-06,8.451184812314528e-06,,1.633302507395871,physionet_eegmmidb__0.1_534,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,spline_surface,knn__k3,0.1,6.825528080005256e-06,3.04664429540728e-05,,-3.5044886755222,physionet_eegmmidb__0.1_535,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,gsp,knn__k3,0.1,1.644095001449798e-06,7.5790805735409505e-06,,1.738543048156013,physionet_eegmmidb__0.1_536,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,tikhonov,knn__k3,0.1,6.496029286195988e-06,1.126260429228406e-05,,16.51515907026286,physionet_eegmmidb__0.1_537,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,bgsrp,knn__k3,0.1,2.6210332211974094e-05,3.937643812174776e-05,,4.038979089628222,physionet_eegmmidb__0.1_538,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,gsmooth,knn__k3,0.1,1.8332215155740625e-06,8.122524415851472e-06,,0.9511127134695024,physionet_eegmmidb__0.1_539,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,puy,knn__k3,0.1,1.9120600226239123e-05,2.914290139109208e-05,,9.425704207653748,physionet_eegmmidb__0.1_540,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,sobolev,knn__k3,0.1,2.346710951920473e-05,3.602782729715504e-05,,3.717936304922352,physionet_eegmmidb__0.1_541,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,graph_time_tikhonov,knn__k3,0.1,1.729537280036134e-05,2.524321076762469e-05,,9.964245964851774,physionet_eegmmidb__0.1_542,it43_physionet_run12_allsubj_raw.csv,tv_time
physionet_eegmmidb,trss,knn__k3,0.1,1.543677079027921e-06,7.039195173384399e-06,,3.138971101800636,physionet_eegmmidb__0.1_543,it43_physionet_run12_allsubj_raw.csv,tv_time
physionet_eegmmidb,tv,knn__k3,0.1,2.545187253342287e-06,1.1021312969430874e-05,,-0.0387533109145654,physionet_eegmmidb__0.1_544,it43_physionet_run12_allsubj_raw.csv,tv_time
physionet_eegmmidb,temporal_laplacian,knn__k3,0.1,2.037428121231062e-05,2.962261101559707e-05,,4.307267649962062,physionet_eegmmidb__0.1_545,it43_physionet_run12_allsubj_raw.csv,tv_time
physionet_eegmmidb,heat_diffusion_temporal,knn__k3,0.1,2.2624078926869094e-06,1.001422087874312e-05,,0.2334422281206349,physionet_eegmmidb__0.1_546,it43_physionet_run12_allsubj_raw.csv,tv_time
physionet_eegmmidb,wavelet_temporal,knn__k3,0.1,2.318185540923e-06,9.48189940926523e-06,,28.25470184209933,physionet_eegmmidb__0.1_548,it43_physionet_run12_allsubj_raw.csv,tv_time
physionet_eegmmidb,directed_tv,knn__k3,0.1,2.313289996258803e-06,1.0465506874284504e-05,,-0.935077442365878,physionet_eegmmidb__0.1_549,it43_physionet_run12_allsubj_raw.csv,tv_time
physionet_eegmmidb,linear,knn__k3,0.2,3.0899413842952702e-06,1.059327656346348e-05,,7.585355142803587,physionet_eegmmidb__0.2_550,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,nearest,knn__k3,0.2,5.652951752735331e-06,1.953074038194508e-05,,3.3033817576192863,physionet_eegmmidb__0.2_551,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,mean,knn__k3,0.2,4.579662890543167e-06,1.3590457692259086e-05,,5.5511675477885385,physionet_eegmmidb__0.2_552,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,idw,knn__k3,0.2,4.946299593392624e-06,1.6086245679612567e-05,,2.849109076495566,physionet_eegmmidb__0.2_553,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,spherical_spline,knn__k3,0.2,8.224101830550193e-06,2.656055396472965e-05,,2.192924890275848,physionet_eegmmidb__0.2_554,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,rbfi_tps,knn__k3,0.2,7.110941869258209e-06,2.191606899665853e-05,,0.028368760253657,physionet_eegmmidb__0.2_555,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,rbfi_mq,knn__k3,0.2,6.922095832417841e-06,2.1250776735484472e-05,,0.8450183333423538,physionet_eegmmidb__0.2_556,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,spline_surface,knn__k3,0.2,9.978019744414349e-06,3.425764708277565e-05,,-2.410707706230052,physionet_eegmmidb__0.2_557,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,gsp,knn__k3,0.2,5.276873495230726e-06,1.630971433362762e-05,,1.5158095981757378,physionet_eegmmidb__0.2_558,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,tikhonov,knn__k3,0.2,8.740908100060424e-06,1.6825840078261826e-05,,15.6379890176311,physionet_eegmmidb__0.2_559,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,bgsrp,knn__k3,0.2,2.2813330076019777e-05,3.289639963263271e-05,,3.756191804979543,physionet_eegmmidb__0.2_560,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,gsmooth,knn__k3,0.2,4.80333924127707e-06,1.4543423257629892e-05,,2.9856576038967004,physionet_eegmmidb__0.2_561,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,puy,knn__k3,0.2,1.787554771930474e-05,2.6769390657553687e-05,,6.1448076729825125,physionet_eegmmidb__0.2_562,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,sobolev,knn__k3,0.2,2.7420160987150668e-05,4.146358526107212e-05,,4.538552058217174,physionet_eegmmidb__0.2_563,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,graph_time_tikhonov,knn__k3,0.2,1.946094882176901e-05,2.809967874231864e-05,,6.025066923001976,physionet_eegmmidb__0.2_564,it43_physionet_run12_allsubj_raw.csv,tv_time
physionet_eegmmidb,trss,knn__k3,0.2,5.2964720922585e-06,1.6225571801467372e-05,,4.390250139992641,physionet_eegmmidb__0.2_565,it43_physionet_run12_allsubj_raw.csv,tv_time
physionet_eegmmidb,tv,knn__k3,0.2,4.3156969490716445e-06,1.2852914540256596e-05,,5.689473358723694,physionet_eegmmidb__0.2_566,it43_physionet_run12_allsubj_raw.csv,tv_time
physionet_eegmmidb,temporal_laplacian,knn__k3,0.2,2.360179001185406e-05,3.4290449173248325e-05,,2.373406296683016,physionet_eegmmidb__0.2_567,it43_physionet_run12_allsubj_raw.csv,tv_time
physionet_eegmmidb,heat_diffusion_temporal,knn__k3,0.2,5.529629570705384e-06,1.765279975085354e-05,,2.374637173248595,physionet_eegmmidb__0.2_568,it43_physionet_run12_allsubj_raw.csv,tv_time
physionet_eegmmidb,wavelet_temporal,knn__k3,0.2,6.100008852585256e-06,1.917694155304144e-05,,26.67540175872449,physionet_eegmmidb__0.2_570,it43_physionet_run12_allsubj_raw.csv,tv_time
physionet_eegmmidb,directed_tv,knn__k3,0.2,5.55052595459754e-06,1.8036626838180515e-05,,2.640566274612149,physionet_eegmmidb__0.2_571,it43_physionet_run12_allsubj_raw.csv,tv_time
physionet_eegmmidb,linear,knn__k3,0.3,8.565349683435365e-06,2.184103775374655e-05,,3.343785387967616,physionet_eegmmidb__0.3_572,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,nearest,knn__k3,0.3,7.232826549663547e-06,1.704379567653624e-05,,6.800232251849092,physionet_eegmmidb__0.3_573,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,mean,knn__k3,0.3,1.0424405919519355e-05,2.473344678934184e-05,,2.0982139214851925,physionet_eegmmidb__0.3_574,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,idw,knn__k3,0.3,9.292986291097218e-06,2.1797247384834e-05,,2.9429831459607425,physionet_eegmmidb__0.3_575,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,spherical_spline,knn__k3,0.3,9.808899838890729e-06,2.3378237590493106e-05,,3.2622520690455223,physionet_eegmmidb__0.3_576,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,rbfi_tps,knn__k3,0.3,9.220261736157333e-06,2.317959382109029e-05,,5.023829214423429,physionet_eegmmidb__0.3_577,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,rbfi_mq,knn__k3,0.3,1.113855111742576e-05,2.6160055161617628e-05,,0.6073889842433933,physionet_eegmmidb__0.3_578,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,spline_surface,knn__k3,0.3,1.2033147719242932e-05,3.057568683350628e-05,,0.8172974082807384,physionet_eegmmidb__0.3_579,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,gsp,knn__k3,0.3,9.841720923136497e-06,2.2409171439149096e-05,,4.955706470878218,physionet_eegmmidb__0.3_580,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,tikhonov,knn__k3,0.3,1.456616081870731e-05,2.594416807791261e-05,,14.1025670870746,physionet_eegmmidb__0.3_581,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,bgsrp,knn__k3,0.3,2.6356431128684107e-05,3.874622096942168e-05,,3.156710037830567,physionet_eegmmidb__0.3_582,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,gsmooth,knn__k3,0.3,9.77840530244015e-06,2.2196198480992007e-05,,3.5117354375452563,physionet_eegmmidb__0.3_583,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,puy,knn__k3,0.3,2.287597386716715e-05,3.3658513098466264e-05,,7.067683002839017,physionet_eegmmidb__0.3_584,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,sobolev,knn__k3,0.3,3.026278736837689e-05,4.564774536829888e-05,,3.3043435827368106,physionet_eegmmidb__0.3_585,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,graph_time_tikhonov,knn__k3,0.3,2.2184064625519796e-05,3.159724037414057e-05,,6.577600162647932,physionet_eegmmidb__0.3_586,it43_physionet_run12_allsubj_raw.csv,tv_time
physionet_eegmmidb,trss,knn__k3,0.3,1.096458988450632e-05,2.4965895179783703e-05,,4.936111398434369,physionet_eegmmidb__0.3_587,it43_physionet_run12_allsubj_raw.csv,tv_time
physionet_eegmmidb,tv,knn__k3,0.3,8.100373903401025e-06,1.9160675509834057e-05,,1.434073686306573,physionet_eegmmidb__0.3_588,it43_physionet_run12_allsubj_raw.csv,tv_time
physionet_eegmmidb,temporal_laplacian,knn__k3,0.3,2.871582723662923e-05,4.249099300720091e-05,,4.45698056952085,physionet_eegmmidb__0.3_589,it43_physionet_run12_allsubj_raw.csv,tv_time
physionet_eegmmidb,heat_diffusion_temporal,knn__k3,0.3,9.571311153408774e-06,2.3558004441605484e-05,,2.68530797706816,physionet_eegmmidb__0.3_590,it43_physionet_run12_allsubj_raw.csv,tv_time
physionet_eegmmidb,wavelet_temporal,knn__k3,0.3,1.1869182671553015e-05,3.006239006356469e-05,,22.813540794737072,physionet_eegmmidb__0.3_592,it43_physionet_run12_allsubj_raw.csv,tv_time
physionet_eegmmidb,directed_tv,knn__k3,0.3,1.0120483366499392e-05,2.601493704342808e-05,,1.623438010413123,physionet_eegmmidb__0.3_593,it43_physionet_run12_allsubj_raw.csv,tv_time
physionet_eegmmidb,linear,knn__k3,0.4,1.6568066537596733e-05,3.642882549860167e-05,,1.8580778083912972,physionet_eegmmidb__0.4_594,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,nearest,knn__k3,0.4,1.598036989506999e-05,3.972330324361976e-05,,3.301511066967393,physionet_eegmmidb__0.4_595,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,mean,knn__k3,0.4,1.415764975725243e-05,2.9376097211016565e-05,,4.135396837777585,physionet_eegmmidb__0.4_596,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,idw,knn__k3,0.4,1.3900466589664746e-05,2.8464741058786527e-05,,1.5702990252794065,physionet_eegmmidb__0.4_597,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,spherical_spline,knn__k3,0.4,3.006919921529938e-05,7.056431499246787e-05,,-2.950311264277317,physionet_eegmmidb__0.4_598,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,rbfi_tps,knn__k3,0.4,2.0239001595325116e-05,4.3538050715850135e-05,,-2.4055458295431773,physionet_eegmmidb__0.4_599,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,rbfi_mq,knn__k3,0.4,2.467226830532077e-05,5.447211241341783e-05,,-0.8675142555228903,physionet_eegmmidb__0.4_600,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,spline_surface,knn__k3,0.4,2.5766011965757632e-05,6.037383065433021e-05,,-0.6912724043004626,physionet_eegmmidb__0.4_601,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,gsp,knn__k3,0.4,1.5027842290671564e-05,3.0785314638172434e-05,,-0.9551537266621372,physionet_eegmmidb__0.4_602,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,tikhonov,knn__k3,0.4,1.7553076753611966e-05,3.145505616165816e-05,,13.236130877064536,physionet_eegmmidb__0.4_603,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,bgsrp,knn__k3,0.4,2.77747875818765e-05,4.365785719762009e-05,,3.642774409799856,physionet_eegmmidb__0.4_604,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,gsmooth,knn__k3,0.4,1.676609877392142e-05,3.327211211316396e-05,,1.1319541436289786,physionet_eegmmidb__0.4_605,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,puy,knn__k3,0.4,3.0124401974425546e-05,4.6747753426376326e-05,,5.219212475219184,physionet_eegmmidb__0.4_606,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,sobolev,knn__k3,0.4,2.9113621904556533e-05,4.282887373052709e-05,,2.2982589637605355,physionet_eegmmidb__0.4_607,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,graph_time_tikhonov,knn__k3,0.4,2.3993090263734e-05,3.421244492710884e-05,,3.8917832324595945,physionet_eegmmidb__0.4_608,it43_physionet_run12_allsubj_raw.csv,tv_time
physionet_eegmmidb,trss,knn__k3,0.4,1.7956536186975447e-05,3.58151023948994e-05,,-0.0159226235790685,physionet_eegmmidb__0.4_609,it43_physionet_run12_allsubj_raw.csv,tv_time
physionet_eegmmidb,tv,knn__k3,0.4,1.3664138652735869e-05,2.823298009281549e-05,,2.854173820549451,physionet_eegmmidb__0.4_610,it43_physionet_run12_allsubj_raw.csv,tv_time
physionet_eegmmidb,temporal_laplacian,knn__k3,0.4,2.9353096031713186e-05,4.2982947996662456e-05,,2.5497899780580435,physionet_eegmmidb__0.4_611,it43_physionet_run12_allsubj_raw.csv,tv_time
physionet_eegmmidb,heat_diffusion_temporal,knn__k3,0.4,1.2223549331271584e-05,2.601726738622494e-05,,2.287590753614226,physionet_eegmmidb__0.4_612,it43_physionet_run12_allsubj_raw.csv,tv_time
physionet_eegmmidb,wavelet_temporal,knn__k3,0.4,1.7606803402898086e-05,3.878021008300841e-05,,20.057204647598358,physionet_eegmmidb__0.4_614,it43_physionet_run12_allsubj_raw.csv,tv_time
physionet_eegmmidb,directed_tv,knn__k3,0.4,1.6200432467755204e-05,3.6037161935982745e-05,,2.235350115258804,physionet_eegmmidb__0.4_615,it43_physionet_run12_allsubj_raw.csv,tv_time
physionet_eegmmidb,linear,knn__k3,0.1,2.1620609332374505e-06,1.022682871793996e-05,,1.2992955844724898,physionet_eegmmidb__0.1_616,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,nearest,knn__k3,0.1,3.187214869013359e-06,1.5815327307799587e-05,,-1.533519064658622,physionet_eegmmidb__0.1_617,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,mean,knn__k3,0.1,2.503588587575374e-06,1.0895709923698636e-05,,0.3316105987630671,physionet_eegmmidb__0.1_618,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,idw,knn__k3,0.1,1.6819904333618316e-06,7.368233060255477e-06,,-0.376287639289774,physionet_eegmmidb__0.1_619,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,spherical_spline,knn__k3,0.1,2.5456965144846696e-06,1.1061628005144616e-05,,1.3550336314266138,physionet_eegmmidb__0.1_620,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,rbfi_tps,knn__k3,0.1,1.721092468142857e-06,7.364912507965655e-06,,3.432962002476589,physionet_eegmmidb__0.1_621,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,rbfi_mq,knn__k3,0.1,2.287244995351232e-06,9.410312497128492e-06,,1.875807479317939,physionet_eegmmidb__0.1_622,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,spline_surface,knn__k3,0.1,5.931322986810811e-06,2.6475067028031796e-05,,-4.172981601430282,physionet_eegmmidb__0.1_623,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,gsp,knn__k3,0.1,1.4963863336170138e-06,6.898161348114273e-06,,3.171540905722561,physionet_eegmmidb__0.1_624,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,tikhonov,knn__k3,0.1,6.25092482128369e-06,1.0837650143070891e-05,,20.269509615414417,physionet_eegmmidb__0.1_625,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,bgsrp,knn__k3,0.1,2.494574843723749e-05,3.7476622264666266e-05,,4.178890498470585,physionet_eegmmidb__0.1_626,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,gsmooth,knn__k3,0.1,1.5979584209705292e-06,7.080135258931951e-06,,0.5316952018717256,physionet_eegmmidb__0.1_627,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,puy,knn__k3,0.1,1.6579977121717538e-05,2.5270578988503677e-05,,9.275862909330336,physionet_eegmmidb__0.1_628,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,sobolev,knn__k3,0.1,2.681834805830837e-05,4.117280875384396e-05,,5.098584032916292,physionet_eegmmidb__0.1_629,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,graph_time_tikhonov,knn__k3,0.1,1.8470890307701465e-05,2.6958920312677085e-05,,6.314635623914236,physionet_eegmmidb__0.1_630,it43_physionet_run12_allsubj_raw.csv,tv_time
physionet_eegmmidb,trss,knn__k3,0.1,1.7296269235728751e-06,7.887129800383382e-06,,2.048703660849871,physionet_eegmmidb__0.1_631,it43_physionet_run12_allsubj_raw.csv,tv_time
physionet_eegmmidb,tv,knn__k3,0.1,2.06299443898393e-06,8.93329452926488e-06,,1.6538386704138013,physionet_eegmmidb__0.1_632,it43_physionet_run12_allsubj_raw.csv,tv_time
physionet_eegmmidb,temporal_laplacian,knn__k3,0.1,1.8985206072793207e-05,2.7603004429206283e-05,,4.637531458629949,physionet_eegmmidb__0.1_633,it43_physionet_run12_allsubj_raw.csv,tv_time
physionet_eegmmidb,heat_diffusion_temporal,knn__k3,0.1,1.9098027529668e-06,8.453465294592622e-06,,1.8455962563653092,physionet_eegmmidb__0.1_634,it43_physionet_run12_allsubj_raw.csv,tv_time
physionet_eegmmidb,wavelet_temporal,knn__k3,0.1,2.820452470560326e-06,1.1536283935158452e-05,,29.471002467468143,physionet_eegmmidb__0.1_636,it43_physionet_run12_allsubj_raw.csv,tv_time
physionet_eegmmidb,directed_tv,knn__k3,0.1,2.272537461664663e-06,1.0281139185136476e-05,,1.9032852448168265,physionet_eegmmidb__0.1_637,it43_physionet_run12_allsubj_raw.csv,tv_time
physionet_eegmmidb,linear,knn__k3,0.2,3.4751722874611613e-06,1.1913967473255556e-05,,8.13684928205615,physionet_eegmmidb__0.2_638,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,nearest,knn__k3,0.2,5.708694940998638e-06,1.972333104707958e-05,,3.052342564128239,physionet_eegmmidb__0.2_639,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,mean,knn__k3,0.2,5.092907516840233e-06,1.5113545645713736e-05,,2.250190633263362,physionet_eegmmidb__0.2_640,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,idw,knn__k3,0.2,4.823772235355196e-06,1.5687764927153334e-05,,1.7552945562731672,physionet_eegmmidb__0.2_641,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,spherical_spline,knn__k3,0.2,7.949192766995632e-06,2.5672707830479414e-05,,0.8006000978727519,physionet_eegmmidb__0.2_642,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,rbfi_tps,knn__k3,0.2,5.917812156067418e-06,1.823881869746849e-05,,3.5591125038885627,physionet_eegmmidb__0.2_643,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,rbfi_mq,knn__k3,0.2,7.648686471956477e-06,2.3481403966418823e-05,,0.2035580882867247,physionet_eegmmidb__0.2_644,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,spline_surface,knn__k3,0.2,1.0109420473343685e-05,3.470878667894658e-05,,-0.1450580299822028,physionet_eegmmidb__0.2_645,it43_physionet_run12_allsubj_raw.csv,instant
physionet_eegmmidb,gsp,knn__k3,0.2,5.3280486105276325e-06,1.6467885931305178e-05,,1.8179308708889352,physionet_eegmmidb__0.2_646,it43_physionet_run12_allsubj_raw.csv,instant
