combo,count,mean_mae,std_mae,median_mae,mean_rmse,mean_dtw,mean_snr
bgsrp|aew__k4_sigma_corr0_5_sigma_dist1|physionet_eegmmidb|0.1,5,2.224691850921116e-05,0.0,2.224691850921116e-05,2.9278947472444736e-05,,5.9554807184416765
bgsrp|aew__k4_sigma_corr0_5_sigma_dist1|physionet_eegmmidb|0.2,5,2.376342997280964e-05,0.0,2.376342997280964e-05,3.310435388036448e-05,,5.477551539252932
bgsrp|aew__k4_sigma_corr0_5_sigma_dist1|physionet_eegmmidb|0.3,5,2.426715318054114e-05,0.0,2.426715318054114e-05,3.60433423380701e-05,,6.106450424666575
bgsrp|aew__k4_sigma_corr0_5_sigma_dist1|physionet_eegmmidb|0.4,6,2.5699728261656992e-05,0.0,2.5699728261656992e-05,3.567103795340125e-05,,5.080972506388607
bgsrp|aew__k4_sigma_corr0_5_sigma_dist1|synthetic_alpha|0.1,15,0.502190693386631,0.0,0.502190693386631,0.611157790037775,,1.840124135215682
bgsrp|aew__k4_sigma_corr0_5_sigma_dist1|synthetic_alpha|0.2,15,0.529163255114571,0.0,0.529163255114571,0.6808743533575007,,1.9139831254471216
bgsrp|aew__k4_sigma_corr0_5_sigma_dist1|synthetic_alpha|0.3,15,0.5520120841813762,0.0,0.5520120841813762,0.7327945229881689,,1.720533902310192
bgsrp|aew__k4_sigma_corr0_5_sigma_dist1|synthetic_alpha|0.4,14,0.6145757969633076,0.0,0.6145757969633076,0.8858381689822539,,2.235659765042526
bgsrp|aew__k4_sigma_corr0_5_sigma_dist1|synthetic_beta|0.1,14,0.4422342860698885,0.0,0.4422342860698885,0.562365435284094,,3.022613817182421
bgsrp|aew__k4_sigma_corr0_5_sigma_dist1|synthetic_beta|0.2,14,0.4591740734432169,0.0,0.4591740734432169,0.5959335445657096,,2.910772555982636
bgsrp|aew__k4_sigma_corr0_5_sigma_dist1|synthetic_beta|0.3,14,0.4780501908653378,0.0,0.4780501908653378,0.6370426035263551,,2.8618775649001256
bgsrp|aew__k4_sigma_corr0_5_sigma_dist1|synthetic_beta|0.4,14,0.5277628916086661,0.0,0.5277628916086661,0.699188273615343,,1.9566515412705023
bgsrp|aew__k4_sigma_corr0_5_sigma_dist1|synthetic_broad|0.1,14,0.44082819556626723,0.0,0.4408281955662672,0.5813682988494924,,2.939673944993509
bgsrp|aew__k4_sigma_corr0_5_sigma_dist1|synthetic_broad|0.2,14,0.4478315472698914,0.0,0.4478315472698914,0.5771598074486406,,2.6769834046068057
bgsrp|aew__k4_sigma_corr0_5_sigma_dist1|synthetic_broad|0.3,15,0.483462606894211,0.0,0.483462606894211,0.6809232875217268,,3.2784845420840227
bgsrp|aew__k4_sigma_corr0_5_sigma_dist1|synthetic_broad|0.4,15,0.515939835790965,0.0,0.515939835790965,0.6770322435690908,,1.8299502394183167
bgsrp|aew|mne_sample|0.1,60,1.7873701488788884e-05,5.358884274338949e-07,1.771304385778968e-05,2.541413724676715e-05,0.000124762437706375,8.769900410923112
bgsrp|aew|mne_sample|0.2,60,1.8678724275651714e-05,9.337984266267755e-07,1.8710243501352154e-05,2.646094283312071e-05,0.00013211002040147666,8.577765809831897
bgsrp|aew|mne_sample|0.3,60,1.8711634791336172e-05,9.449277193939064e-07,1.8572076756133483e-05,2.6549584444737675e-05,0.00013226695945852833,8.109931317378651
bgsrp|aew|mne_sample|0.4,60,1.834672094345857e-05,7.804357156692101e-07,1.820483810987047e-05,2.6231466317685024e-05,0.00012907244032503833,7.865286612993738
bgsrp|aew|physionet_eegmmidb|0.4,4,1.2764525741391697e-05,4.350690339710482e-08,1.2775001981772348e-05,1.704225669540888e-05,0.0001191688585663,11.024696024975384
bgsrp|aew|synthetic|0.1,60,0.47961364830031844,0.034095703440734704,0.49045432159516056,0.5965730979081383,3.3472364571396844,2.1474015156812456
bgsrp|aew|synthetic|0.2,60,0.5070874164883469,0.03603822559022563,0.5143021873696534,0.6613711792808642,3.397907715181174,1.8978046186842972
bgsrp|aew|synthetic|0.3,60,0.60299952070236,0.07438258385146987,0.5973534902306681,0.8522237170792619,3.8632421312962295,1.0219987285004797
bgsrp|aew|synthetic|0.4,60,0.6001133263079487,0.07278510528025518,0.595193959187821,0.8427954323774942,3.699437458467841,1.0250129656685492
bgsrp|gaussian__sigma1|bci_competition_iv_2a_proxy|0.1,10,5.308327983603254e-07,4.420871804923512e-08,5.410717044755997e-07,1.808853195483585e-06,,11.79528256928706
bgsrp|gaussian__sigma1|bci_competition_iv_2a_proxy|0.2,10,6.524632472361486e-07,8.141356778000325e-08,6.583151839897233e-07,2.3762207442690567e-06,,10.917684997686006
bgsrp|gaussian__sigma1|bci_competition_iv_2a_proxy|0.3,10,7.096916080481665e-07,9.508742923327476e-08,7.040586784908372e-07,2.3936278629205765e-06,,10.554891504921162
bgsrp|gaussian__sigma1|bci_competition_iv_2a_proxy|0.4,10,8.144416387826707e-07,1.0282673926910081e-07,8.100477222274702e-07,2.8698381433824816e-06,,9.952254819446308
bgsrp|gaussian__sigma1|mne_sample_proxy|0.1,1,1.859678653112329e-07,,1.859678653112329e-07,6.951777134366028e-07,,12.076978243421044
bgsrp|gaussian__sigma1|mne_sample_proxy|0.2,1,2.206561444274233e-07,,2.206561444274233e-07,8.96128682850567e-07,,11.334197049832166
bgsrp|gaussian__sigma1|mne_sample_proxy|0.3,1,2.998473672653836e-07,,2.998473672653836e-07,8.987780162439198e-07,,10.002354905498462
bgsrp|gaussian__sigma1|physionet_eegmmidb|0.1,24,2.5848580344384203e-05,2.0723021361983935e-06,2.6201095635479647e-05,4.001399586356018e-05,,4.48613872955758
bgsrp|gaussian__sigma1|physionet_eegmmidb|0.2,24,2.616936858811516e-05,2.0106136500522895e-06,2.653212027241972e-05,4.0321514465992894e-05,,4.418804597799727
bgsrp|gaussian__sigma1|physionet_eegmmidb|0.3,25,2.86087217501648e-05,1.8352910168411914e-06,2.823763203787117e-05,4.337827629703641e-05,,3.9488324238070347
bgsrp|gaussian__sigma1|physionet_eegmmidb|0.4,27,2.973636768072451e-05,2.187720465527708e-06,2.9942864280954177e-05,4.2933949997516576e-05,,3.020329800485689
bgsrp|gaussian__sigma1|synthetic_alpha|0.1,17,0.5182354001311841,0.0,0.5182354001311841,0.6075089533207011,,1.6640230282600812
bgsrp|gaussian__sigma1|synthetic_alpha|0.2,17,0.5357152296009858,0.0,0.5357152296009858,0.6247411949064782,,1.418066403410873
bgsrp|gaussian__sigma1|synthetic_alpha|0.3,17,0.5361575559951287,0.0,0.5361575559951287,0.6428808544121856,,1.433164573292607
bgsrp|gaussian__sigma1|synthetic_alpha|0.4,16,0.5436737615289285,0.0,0.5436737615289285,0.6532960501379628,,1.5198596644914428
bgsrp|gaussian__sigma1|synthetic_beta|0.1,16,0.4816124743487304,0.0,0.4816124743487304,0.5630178094845941,,2.2269936836707083
bgsrp|gaussian__sigma1|synthetic_beta|0.2,16,0.4947727769826968,0.0,0.4947727769826968,0.5829166690085846,,2.069198908794309
bgsrp|gaussian__sigma1|synthetic_beta|0.3,16,0.5058880681219273,0.0,0.5058880681219273,0.5965291611076748,,2.012753100337163
bgsrp|gaussian__sigma1|synthetic_beta|0.4,16,0.523633313335926,0.0,0.523633313335926,0.6309040846551337,,1.722488790768957
bgsrp|gaussian__sigma1|synthetic_broad|0.1,18,0.46419087986547225,0.0,0.4641908798654723,0.5503463541244776,,2.520816929995424
bgsrp|gaussian__sigma1|synthetic_broad|0.2,18,0.4633219988920628,0.0,0.4633219988920629,0.5568485169689,,2.580127466798192
bgsrp|gaussian__sigma1|synthetic_broad|0.3,19,0.4873475268604597,0.0,0.4873475268604597,0.5889759940061426,,2.23545684133376
bgsrp|gaussian__sigma1|synthetic_broad|0.4,19,0.49700135418286595,0.0,0.4970013541828659,0.6039118388167654,,1.9895387596247722
bgsrp|gaussian|mne_sample|0.1,45,1.865159517855488e-05,1.1615308371295689e-07,1.860117687161091e-05,2.6401752782771533e-05,0.00013557715816256888,5.366112015299766
bgsrp|gaussian|mne_sample|0.2,45,1.8732726334072382e-05,1.5443391891990122e-07,1.8696772827169144e-05,2.6480857221312753e-05,0.00013642298603036888,5.302677272580868
bgsrp|gaussian|mne_sample|0.3,45,1.87263484388477e-05,1.7255013375016245e-07,1.865644748051048e-05,2.6477826197802478e-05,0.00013640115911882445,5.134498528397127
bgsrp|gaussian|mne_sample|0.4,45,1.8653300453039437e-05,4.2937488625601435e-08,1.8648022854606308e-05,2.6425983393672668e-05,0.00013570058740796,5.011638825397266
bgsrp|gaussian|physionet_eegmmidb|0.4,4,2.0875790896645537e-05,8.771256078766395e-08,2.0864407982486264e-05,2.6522772394398547e-05,0.000172297533813025,7.1856722856742135
bgsrp|gaussian|synthetic|0.1,45,0.5086014885401446,0.0187444796462154,0.5114667728260128,0.6065189672978476,3.9588631535155785,1.6110924544269731
bgsrp|gaussian|synthetic|0.2,45,0.5145165808505499,0.01673928109788481,0.5181458701055065,0.6144744747702077,3.934689689584312,1.5139872238957008
bgsrp|gaussian|synthetic|0.3,45,0.5239621564430104,0.015495566214896086,0.5232786832587232,0.6278848597676714,3.8460536227340096,1.3494915500309874
bgsrp|gaussian|synthetic|0.4,45,0.5269657252421797,0.013341774839068989,0.5285099146782405,0.6324766433524144,3.850588896224689,1.3272225859530558
bgsrp|kalofolias|bci_competition_iv_2a_proxy|0.1,1,5.009265064939986e-07,,5.009265064939986e-07,2.240588721707892e-06,,12.033214019832116
bgsrp|kalofolias|bci_competition_iv_2a_proxy|0.2,1,5.122106531983223e-07,,5.122106531983223e-07,1.548313164839388e-06,,11.936468080732714
bgsrp|kalofolias|bci_competition_iv_2a_proxy|0.3,1,7.274362419445365e-07,,7.274362419445365e-07,1.9004125134399167e-06,,10.41300480713231
bgsrp|kalofolias|bci_competition_iv_2a_proxy|0.4,1,7.852512481225797e-07,,7.852512481225797e-07,2.6153968165808205e-06,,10.0808677983337
bgsrp|kalofolias|mne_sample_proxy|0.1,1,1.9100262705906186e-07,,1.9100262705906186e-07,6.171504308040904e-07,,11.960963896835583
bgsrp|kalofolias|mne_sample_proxy|0.2,1,2.5778840486144364e-07,,2.5778840486144364e-07,1.0569898048675338e-06,,10.658723512549992
bgsrp|kalofolias|mne_sample_proxy|0.3,1,2.809434614367419e-07,,2.809434614367419e-07,1.0845760981112288e-06,,10.28516801541029
bgsrp|kalofolias|mne_sample|0.1,60,1.6554860852333964e-05,2.3299185857399213e-06,1.77688158848381e-05,2.2989186576697234e-05,0.00011593641613182336,5.256368597931047
bgsrp|kalofolias|mne_sample|0.2,60,1.6809469396468883e-05,2.1640296344582945e-06,1.8166122721630613e-05,2.3287242800430788e-05,0.00011831807455448772,5.194541188086714
bgsrp|kalofolias|mne_sample|0.3,60,1.6948017657019277e-05,2.0635663470897165e-06,1.827705207251314e-05,2.343352526161013e-05,0.00011966376525638949,5.0555114053407255
bgsrp|kalofolias|mne_sample|0.4,60,1.7294522731232812e-05,1.6822156611189394e-06,1.8324016937853012e-05,2.447596275040622e-05,0.00012285067383696632,4.937309399292889
bgsrp|kalofolias|physionet_eegmmidb|0.1,24,1.931717686629174e-05,1.4256117045950807e-06,1.9113279890899213e-05,2.6599182533370967e-05,,6.126590547039779
bgsrp|kalofolias|physionet_eegmmidb|0.2,24,1.91962865582301e-05,1.4056595584974775e-06,1.9279056712994967e-05,2.627423257970762e-05,,6.018306733152266
bgsrp|kalofolias|physionet_eegmmidb|0.3,25,2.1714186579201154e-05,1.3613095273402156e-06,2.139055046787428e-05,3.0528371351987975e-05,,5.4953831220834
bgsrp|kalofolias|physionet_eegmmidb|0.4,30,2.2542590298892265e-05,2.6876825110591876e-06,2.3709805355907156e-05,3.0896976514517594e-05,0.00014946961813312498,5.23095175090044
bgsrp|kalofolias|synthetic_alpha|0.1,17,0.5876649298697219,0.0,0.5876649298697219,0.6700822667001896,,0.6097438426904024
bgsrp|kalofolias|synthetic_alpha|0.2,17,0.5917100531995179,0.0,0.5917100531995179,0.6725289438982193,,0.5522828450169085
bgsrp|kalofolias|synthetic_alpha|0.3,17,0.5926530735964923,0.0,0.5926530735964923,0.6872259537041351,,0.52843954293586
bgsrp|kalofolias|synthetic_alpha|0.4,16,0.6046840830885091,0.0,0.6046840830885091,0.6879797993748028,,0.3731398791969311
bgsrp|kalofolias|synthetic_beta|0.1,17,0.6193967060108267,0.0,0.6193967060108267,0.6983013525965501,,0.2066849929442413
bgsrp|kalofolias|synthetic_beta|0.2,17,0.6227720782232349,0.0,0.6227720782232349,0.7006452273491338,,0.1818252513543142
bgsrp|kalofolias|synthetic_beta|0.3,17,0.6280447261496618,0.0,0.6280447261496618,0.706955581162659,,0.0994629640404308
bgsrp|kalofolias|synthetic_beta|0.4,17,0.6224461894981572,0.0,0.6224461894981572,0.7129280311766005,,0.0632344016873671
bgsrp|kalofolias|synthetic_broad|0.1,18,0.6051962805469091,0.0,0.6051962805469091,0.6908258541306532,,0.2807742619538307
bgsrp|kalofolias|synthetic_broad|0.2,18,0.6071299532661364,0.0,0.6071299532661364,0.6941492539670507,,0.2408061554422986
bgsrp|kalofolias|synthetic_broad|0.3,19,0.6059263223325047,0.0,0.6059263223325047,0.6965455829650273,,0.2140198400139052
bgsrp|kalofolias|synthetic_broad|0.4,19,0.6054726537490697,0.0,0.6054726537490697,0.6950407644788497,,0.22264952462227397
bgsrp|kalofolias|synthetic|0.1,60,0.5484809024085244,0.0015007988891499531,0.5493592233595843,0.6452096688641414,4.334274956361185,0.9603835671399502
bgsrp|kalofolias|synthetic|0.2,60,0.548748970840965,0.0026953254894888047,0.5481984804391473,0.6464433769690209,4.282642502707895,0.9550305633937998
bgsrp|kalofolias|synthetic|0.3,60,0.5497701812793281,0.004288631162908576,0.5468402947800695,0.6497656000573623,4.172590495133653,0.9314935783927543
bgsrp|kalofolias|synthetic|0.4,60,0.5505667247437133,0.0022970009404690798,0.5516344965288933,0.6510521542587308,4.111290882655001,0.9288356407692728
bgsrp|knn__k3|bci_competition_iv_2a_proxy|0.1,13,5.246021986559075e-07,6.933340762616823e-08,5.242165969108836e-07,1.6766014953387147e-06,,11.86697688736187
bgsrp|knn__k3|bci_competition_iv_2a_proxy|0.2,13,6.338232507356831e-07,5.222466525242711e-08,6.248913377407458e-07,2.327562969299405e-06,,11.025059873756943
bgsrp|knn__k3|bci_competition_iv_2a_proxy|0.3,14,7.428640241771822e-07,9.043607069909055e-08,7.529585713910126e-07,2.5784629843390973e-06,,10.351446737020567
bgsrp|knn__k3|bci_competition_iv_2a_proxy|0.4,14,8.19116720556552e-07,6.263875777588778e-08,8.147790946487614e-07,2.8320948677798294e-06,,9.9093452864492
bgsrp|knn__k3|mne_sample_proxy|0.1,4,1.8388153423043739e-07,2.5684263081245526e-08,1.8437633133543579e-07,5.791558435795756e-07,,12.158090460534748
bgsrp|knn__k3|mne_sample_proxy|0.2,4,2.2004562367858744e-07,1.2961971179294706e-08,2.1744083904133494e-07,8.167186459901427e-07,,11.351823751386139
bgsrp|knn__k3|mne_sample_proxy|0.3,6,2.684060160333743e-07,2.1940705581741493e-08,2.673950272123315e-07,1.0499272325532436e-06,,10.495559894081316
bgsrp|knn__k3|mne_sample_proxy|0.4,5,3.057106748746581e-07,3.985716964173404e-08,3.087316207510227e-07,1.0480324205442399e-06,,9.947642450962228
bgsrp|knn__k3|physionet_eegmmidb|0.1,77,2.4301297485463438e-05,2.082119245460356e-06,2.4118360346028805e-05,3.650844746932966e-05,,5.40614679625461
bgsrp|knn__k3|physionet_eegmmidb|0.2,77,2.551734243340295e-05,2.2473713946869535e-06,2.553248995115665e-05,3.679553539333238e-05,,5.011498074890902
bgsrp|knn__k3|physionet_eegmmidb|0.3,77,2.5989584132308483e-05,2.0941846979670474e-06,2.5681342622186234e-05,3.820692432815262e-05,,4.845548272649573
bgsrp|knn__k3|physionet_eegmmidb|0.4,79,3.244543208195021e-05,2.6999661535057603e-06,3.235634180544707e-05,5.099941939693362e-05,,3.6167222403443544
bgsrp|knn__k3|synthetic_alpha|0.1,19,0.4653360991855938,0.11138981592293448,0.4908906755512606,0.564748741738863,,2.53372316810835
bgsrp|knn__k3|synthetic_alpha|0.2,19,0.49370361409389263,0.11803806101141362,0.5207834024854843,0.604895845175947,,2.2018571879631104
bgsrp|knn__k3|synthetic_alpha|0.3,19,0.5057238631443672,0.12074270101588087,0.5334241385074393,0.6393029541562304,,2.1365815272776665
bgsrp|knn__k3|synthetic_alpha|0.4,18,0.5042809317388341,0.12411781290824057,0.5335357807966542,0.6678930128084258,,2.511439314180512
bgsrp|knn__k3|synthetic_beta|0.1,18,0.4300087919878946,0.1057316701351695,0.4549299856341471,0.5217461991088493,,3.075323518399633
bgsrp|knn__k3|synthetic_beta|0.2,18,0.4511690758699573,0.11074218165892527,0.4772712584080968,0.5695325178565839,,2.781283114311794
bgsrp|knn__k3|synthetic_beta|0.3,18,0.4663706440861782,0.11428400561705783,0.4933076425371726,0.5822811357556291,,2.6854466622502424
bgsrp|knn__k3|synthetic_beta|0.4,18,0.4829940503839772,0.1184830915581688,0.5109207828828864,0.6239348841034471,,2.788040687913969
bgsrp|knn__k3|synthetic_broad|0.1,20,0.3950238513378173,0.133096566518601,0.4382660034457644,0.49415963040480415,,3.96535564871283
bgsrp|knn__k3|synthetic_broad|0.2,20,0.40565917077937863,0.1362351736548255,0.4499210425123011,0.5197159258096318,,3.698860651411858
bgsrp|knn__k3|synthetic_broad|0.3,21,0.41408713123132285,0.1346553570865536,0.4567221231722123,0.5561099264958378,,3.999885156391178
bgsrp|knn__k3|synthetic_broad|0.4,21,0.44929017594557213,0.14623108757411438,0.4955901761384711,0.5953875463901133,,3.1143927288095505
bgsrp|knn__k5|physionet_eegmmidb|0.1,5,2.3818906321942014e-05,0.0,2.3818906321942014e-05,3.692072659015433e-05,,5.52127120992938
bgsrp|knn__k5|physionet_eegmmidb|0.2,5,2.5174307373438368e-05,0.0,2.517430737343837e-05,3.7508080487333846e-05,,4.9949911384949255
bgsrp|knn__k5|physionet_eegmmidb|0.3,5,2.679382281321072e-05,0.0,2.679382281321072e-05,3.942744881837351e-05,,4.465267217829421
bgsrp|knn__k5|physionet_eegmmidb|0.4,6,2.9496651312407344e-05,0.0,2.9496651312407344e-05,4.175091702057802e-05,,3.7992537322296
bgsrp|knn__k5|synthetic_alpha|0.1,18,0.5156428427286696,0.0,0.5156428427286696,0.6057398705606892,,1.6481531845687414
bgsrp|knn__k5|synthetic_alpha|0.2,18,0.5385334697492278,0.0,0.5385334697492278,0.6386876513254471,,1.4031170756942917
bgsrp|knn__k5|synthetic_alpha|0.3,18,0.5345281414626089,0.0,0.5345281414626089,0.6573964398436165,,1.519679177905897
bgsrp|knn__k5|synthetic_alpha|0.4,17,0.5418415841673531,0.0,0.5418415841673531,0.6823216084474552,,1.8218751794669656
bgsrp|knn__k5|synthetic_beta|0.1,17,0.4602151160657293,0.0,0.4602151160657293,0.5523088274353789,,2.509196918759112
bgsrp|knn__k5|synthetic_beta|0.2,17,0.47251563914936634,0.0,0.4725156391493663,0.5718278535609503,,2.444796436698975
bgsrp|knn__k5|synthetic_beta|0.3,17,0.49545856042692077,0.0,0.4954585604269208,0.6035062172988764,,2.1734292460239137
bgsrp|knn__k5|synthetic_beta|0.4,17,0.5089976267242741,0.0,0.5089976267242741,0.6456336367326206,,2.095857636310555
bgsrp|knn__k5|synthetic_broad|0.1,17,0.4408067166333893,0.0,0.4408067166333893,0.5392891465637398,,2.833958518369651
bgsrp|knn__k5|synthetic_broad|0.2,17,0.4609272354715223,0.0,0.4609272354715223,0.5730640942527294,,2.5949385270917107
bgsrp|knn__k5|synthetic_broad|0.3,18,0.48709507800253643,0.0,0.4870950780025365,0.6068586244799998,,2.3626978915320263
bgsrp|knn__k5|synthetic_broad|0.4,18,0.48213509314847414,0.0,0.4821350931484742,0.6117534640949901,,2.364512407810062
bgsrp|knng__k4_sigma1|physionet_eegmmidb|0.1,5,2.2469840183283312e-05,0.0,2.2469840183283312e-05,3.4863280614484674e-05,,6.081352558199881
bgsrp|knng__k4_sigma1|physionet_eegmmidb|0.2,5,2.371978483945744e-05,0.0,2.371978483945744e-05,3.602105849954813e-05,,6.006554484569795
bgsrp|knng__k4_sigma1|physionet_eegmmidb|0.3,5,2.5914654480341016e-05,0.0,2.5914654480341016e-05,3.767800314297936e-05,,5.107303951848956
bgsrp|knng__k4_sigma1|physionet_eegmmidb|0.4,6,2.950700929860528e-05,0.0,2.950700929860528e-05,4.235351663536911e-05,,4.266186711791725
bgsrp|knng__k4_sigma1|synthetic_alpha|0.1,16,0.5103702139830847,0.0,0.5103702139830847,0.613816065280515,,1.6867489969485543
bgsrp|knng__k4_sigma1|synthetic_alpha|0.2,16,0.529028640583774,0.0,0.529028640583774,0.6489742207736838,,1.532869801327147
bgsrp|knng__k4_sigma1|synthetic_alpha|0.3,16,0.5290795253282167,0.0,0.5290795253282167,0.6747051952820255,,1.7332875941411152
bgsrp|knng__k4_sigma1|synthetic_alpha|0.4,15,0.5597130537470133,0.0,0.5597130537470134,0.7382760097819382,,1.9354480789574813
bgsrp|knng__k4_sigma1|synthetic_beta|0.1,15,0.4483318686669656,0.0,0.4483318686669656,0.5508319129530528,,2.817654623855945
bgsrp|knng__k4_sigma1|synthetic_beta|0.2,15,0.46285938679940436,0.0,0.4628593867994044,0.5791818428648938,,2.68183144015964
bgsrp|knng__k4_sigma1|synthetic_beta|0.3,15,0.4771385639376528,0.0,0.4771385639376528,0.5971348296027881,,2.5628274300658487
bgsrp|knng__k4_sigma1|synthetic_beta|0.4,15,0.5043488711613106,0.0,0.5043488711613106,0.6691210430993318,,2.4334835412245286
bgsrp|knng__k4_sigma1|synthetic_broad|0.1,16,0.4408907950431256,0.0,0.4408907950431256,0.5544585757669345,,2.862608338713694
bgsrp|knng__k4_sigma1|synthetic_broad|0.2,16,0.4542855386329407,0.0,0.4542855386329407,0.5669981653064411,,2.567990933504981
bgsrp|knng__k4_sigma1|synthetic_broad|0.3,17,0.4691664745712041,0.0,0.4691664745712041,0.6110213063501561,,2.81891882404363
bgsrp|knng__k4_sigma1|synthetic_broad|0.4,17,0.4765760037781097,0.0,0.4765760037781097,0.6245812721928781,,2.5495850351928504
bgsrp|knng|mne_sample|0.1,60,1.7970614938778625e-05,5.750808476504662e-07,1.778895208346772e-05,2.5836831315685626e-05,0.000128055177557785,9.403836427783041
bgsrp|knng|mne_sample|0.2,60,1.8641725444135752e-05,7.749688407961454e-07,1.8587951857929923e-05,2.6647966702037698e-05,0.00013442844034309832,9.204342631258148
bgsrp|knng|mne_sample|0.3,60,1.8951856364642927e-05,1.0483145859890307e-06,1.8788041478012797e-05,2.7098785988393305e-05,0.00013670120383736333,8.734463060837102
bgsrp|knng|mne_sample|0.4,60,1.8664736382820596e-05,9.350946402712446e-07,1.852286582258093e-05,2.6722055385661656e-05,0.00013360148694382666,8.456712284268423
bgsrp|knng|physionet_eegmmidb|0.4,4,1.329737055305928e-05,4.8040468454282274e-08,1.329732395113962e-05,1.770657293878066e-05,0.0001220052807328,10.750023444731362
bgsrp|knng|synthetic|0.1,60,0.49646840048157626,0.02323001957523318,0.49674923887326944,0.6039668345424308,3.6244570466625157,1.7946908610413828
bgsrp|knng|synthetic|0.2,60,0.5088253508616574,0.020449823916770162,0.5078705296061803,0.6261829492511896,3.5603708816161332,1.6254850206393823
bgsrp|knng|synthetic|0.3,60,0.534098711844605,0.025813240719547787,0.5327540377362243,0.669003286380594,3.3858531632758724,1.2459860351014158
bgsrp|knng|synthetic|0.4,60,0.5380883879863378,0.024819260935467956,0.5361798777982543,0.6751660368832614,3.325539654377557,1.238235438706738
bgsrp|knn|mne_sample|0.1,30,1.797069974913521e-05,5.799124763977503e-07,1.7789045266601206e-05,2.5836892919887926e-05,0.00012805554656218334,9.403702085964438
bgsrp|knn|mne_sample|0.2,30,1.8641611354672815e-05,7.814984356396262e-07,1.8587783052049075e-05,2.6647799515332033e-05,0.00013442729064266,9.204201395538863
bgsrp|knn|mne_sample|0.3,30,1.8951626426514236e-05,1.057086015810892e-06,1.8788390246487147e-05,2.7098443187639847e-05,0.00013669933024625333,8.73436845378342
bgsrp|knn|mne_sample|0.4,30,1.8664465292366247e-05,9.428503495004274e-07,1.8522890406799422e-05,2.672166839115817e-05,0.00013359897897921667,8.456586225851156
bgsrp|knn|physionet_eegmmidb|0.4,8,1.3294780015202556e-05,3.7863577868289924e-07,1.3302721672853522e-05,1.781343160185406e-05,0.0001229252456440125,10.684147820182504
bgsrp|knn|synthetic|0.1,30,0.49882176337390505,0.02309782571618312,0.5014957399511892,0.6035730773009562,3.646161696413441,1.7516229566115487
bgsrp|knn|synthetic|0.2,30,0.5096405706672621,0.020046171272569645,0.5159990133429828,0.622923214246504,3.59814782749355,1.5955814770266583
bgsrp|knn|synthetic|0.3,30,0.5354679004615642,0.026350682006916457,0.5366563724909892,0.6682170843270503,3.4236455680396225,1.2259438588150897
bgsrp|knn|synthetic|0.4,30,0.5380313041327265,0.02371736047794039,0.5396660394436307,0.672227243571665,3.3691819178051388,1.2279335911076266
bgsrp|nnk__k4|physionet_eegmmidb|0.1,6,2.3581131053079267e-05,0.0,2.3581131053079267e-05,3.53149004039325e-05,,5.919030239261996
bgsrp|nnk__k4|physionet_eegmmidb|0.2,6,2.526122443346824e-05,0.0,2.526122443346824e-05,3.663849857250202e-05,,5.232477792920281
bgsrp|nnk__k4|physionet_eegmmidb|0.3,6,2.600283332798572e-05,0.0,2.600283332798572e-05,3.773113574025204e-05,,4.887222137143575
bgsrp|nnk__k4|physionet_eegmmidb|0.4,8,3.835733683154568e-05,0.0,3.835733683154568e-05,7.131836461250211e-05,,3.72815563271068
bgsrp|nnk__k4|synthetic_alpha|0.1,17,0.4798334833687856,0.0,0.4798334833687857,0.5911715386651247,,2.2603186709381
bgsrp|nnk__k4|synthetic_alpha|0.2,17,0.5164588579032163,0.0,0.5164588579032163,0.6408762482342271,,1.9012335587580989
bgsrp|nnk__k4|synthetic_alpha|0.3,17,0.5681810521783235,0.0,0.5681810521783235,0.7417354389366037,,1.2215667616305557
bgsrp|nnk__k4|synthetic_alpha|0.4,16,0.540402315411341,0.0,0.540402315411341,0.7616871786138426,,2.484387850296115
bgsrp|nnk__k4|synthetic_beta|0.1,17,0.4412575748531374,0.0,0.4412575748531374,0.5415620260026243,,2.830582879906105
bgsrp|nnk__k4|synthetic_beta|0.2,17,0.4604474080038137,0.0,0.4604474080038137,0.600092863625712,,2.606128438040328
bgsrp|nnk__k4|synthetic_beta|0.3,17,0.482171916578087,0.0,0.482171916578087,0.6225791992787159,,2.578535611111908
bgsrp|nnk__k4|synthetic_beta|0.4,17,0.5294281160391833,0.0,0.5294281160391833,0.7244921742462263,,2.556151945390185
bgsrp|nnk__k4|synthetic_broad|0.1,18,0.4260668409024974,0.0,0.4260668409024974,0.545034329052017,,3.341207049711212
bgsrp|nnk__k4|synthetic_broad|0.2,18,0.44683555355511095,0.0,0.446835553555111,0.594105271770945,,2.8810659658776205
bgsrp|nnk__k4|synthetic_broad|0.3,19,0.4635655010038057,0.0,0.4635655010038057,0.6752898997191398,,4.24763041768882
bgsrp|nnk__k4|synthetic_broad|0.4,19,0.48979264979657483,0.0,0.4897926497965749,0.7425827628639916,,4.561739805457847
bgsrp|nnk|mne_sample|0.1,30,1.8423218818538572e-05,6.064856402206085e-07,1.845923679806201e-05,2.618264820030981e-05,0.00013125008710086,9.39556369186592
bgsrp|nnk|mne_sample|0.2,30,1.9500348945241652e-05,1.1721719307420805e-06,1.933221973644033e-05,2.780082331904559e-05,0.00014199242244792334,9.155321934108127
