dataset,method,family,graph,missing_ratio,mae,rmse,snr,block,source_file,dtw
synthetic_broad,gsmooth,instant,aew__k4_sigma_corr0_5_sigma_dist1,0.2,0.1239930647556692,0.325655043851482,-0.4610394525030127,synthetic_broad__0.2_297,it58_broad_low_missing_raw.csv,
synthetic_broad,puy,instant,aew__k4_sigma_corr0_5_sigma_dist1,0.2,0.144803927971444,0.3592816381739652,24.65057037752741,synthetic_broad__0.2_298,it58_broad_low_missing_raw.csv,
synthetic_broad,sobolev,instant,aew__k4_sigma_corr0_5_sigma_dist1,0.2,0.3828776523128021,0.4518240615986154,4.714426826398297,synthetic_broad__0.2_299,it58_broad_low_missing_raw.csv,
synthetic_broad,graph_time_tikhonov,tv_time,aew__k4_sigma_corr0_5_sigma_dist1,0.2,0.2193946923898097,0.3578696715211735,11.87484015458405,synthetic_broad__0.2_300,it58_broad_low_missing_raw.csv,
synthetic_broad,trss,tv_time,aew__k4_sigma_corr0_5_sigma_dist1,0.2,0.120258014065597,0.3107516625333942,-0.0550220408629867,synthetic_broad__0.2_301,it58_broad_low_missing_raw.csv,
synthetic_broad,tv,tv_time,aew__k4_sigma_corr0_5_sigma_dist1,0.2,0.1259408634859065,0.3334357799810437,-0.6609083884307266,synthetic_broad__0.2_302,it58_broad_low_missing_raw.csv,
synthetic_broad,temporal_laplacian,tv_time,aew__k4_sigma_corr0_5_sigma_dist1,0.2,0.3192813338463447,0.413304068355715,6.569192958479176,synthetic_broad__0.2_303,it58_broad_low_missing_raw.csv,
synthetic_broad,heat_diffusion_temporal,tv_time,aew__k4_sigma_corr0_5_sigma_dist1,0.2,0.1195257423433965,0.30847307377039,0.0064488300730634,synthetic_broad__0.2_304,it58_broad_low_missing_raw.csv,
synthetic_broad,wavelet_temporal,tv_time,aew__k4_sigma_corr0_5_sigma_dist1,0.2,0.1276119310907643,0.3119943147145427,25.1420437972689,synthetic_broad__0.2_306,it58_broad_low_missing_raw.csv,
synthetic_broad,directed_tv,tv_time,aew__k4_sigma_corr0_5_sigma_dist1,0.2,0.1443455570503612,0.4111376074836469,-2.461627082695816,synthetic_broad__0.2_307,it58_broad_low_missing_raw.csv,
synthetic_broad,linear,instant,kalofolias,0.1,0.0942564113430665,0.3233746575345121,-1.9946649185926244,synthetic_broad__0.1_308,it58_broad_low_missing_raw.csv,
synthetic_broad,nearest,instant,kalofolias,0.1,0.1023458230485613,0.3490013082066618,-2.711873185031424,synthetic_broad__0.1_309,it58_broad_low_missing_raw.csv,
synthetic_broad,mean,instant,kalofolias,0.1,0.0853382750496039,0.2732681774073414,-0.5580111755525607,synthetic_broad__0.1_310,it58_broad_low_missing_raw.csv,
synthetic_broad,idw,instant,kalofolias,0.1,0.0831261286989168,0.274378902341201,-0.611981939546024,synthetic_broad__0.1_311,it58_broad_low_missing_raw.csv,
synthetic_broad,spherical_spline,instant,kalofolias,0.1,0.0853382750496039,0.2732681774073414,-0.5580111755525607,synthetic_broad__0.1_312,it58_broad_low_missing_raw.csv,
synthetic_broad,rbfi_tps,instant,kalofolias,0.1,0.0950698397827097,0.3316206493211244,-2.26611181669381,synthetic_broad__0.1_313,it58_broad_low_missing_raw.csv,
synthetic_broad,rbfi_mq,instant,kalofolias,0.1,0.1076814030559054,0.373112949900562,-3.288920715435988,synthetic_broad__0.1_314,it58_broad_low_missing_raw.csv,
synthetic_broad,spline_surface,instant,kalofolias,0.1,0.0950698397827097,0.3316206493211244,-2.26611181669381,synthetic_broad__0.1_315,it58_broad_low_missing_raw.csv,
synthetic_broad,gsp,instant,kalofolias,0.1,0.095781802823191,0.306421039187122,-1.560187807053517,synthetic_broad__0.1_316,it58_broad_low_missing_raw.csv,
synthetic_broad,tikhonov,instant,kalofolias,0.1,0.6001320219733676,0.6851820676233549,0.3561922538199983,synthetic_broad__0.1_317,it58_broad_low_missing_raw.csv,
synthetic_broad,bgsrp,instant,kalofolias,0.1,0.6051962805469091,0.6908258541306532,0.2807742619538307,synthetic_broad__0.1_318,it58_broad_low_missing_raw.csv,
synthetic_broad,gsmooth,instant,kalofolias,0.1,0.0893584859490706,0.2849841931905264,-0.9256143127777048,synthetic_broad__0.1_319,it58_broad_low_missing_raw.csv,
synthetic_broad,puy,instant,kalofolias,0.1,0.6069677099709363,0.6927702001920071,0.2548852668042526,synthetic_broad__0.1_320,it58_broad_low_missing_raw.csv,
synthetic_broad,sobolev,instant,kalofolias,0.1,0.6145456204426789,0.6928147379883108,0.239419065772612,synthetic_broad__0.1_321,it58_broad_low_missing_raw.csv,
synthetic_broad,graph_time_tikhonov,tv_time,kalofolias,0.1,0.6067123775639245,0.6908515948313523,0.2770480029984231,synthetic_broad__0.1_322,it58_broad_low_missing_raw.csv,
synthetic_broad,trss,tv_time,kalofolias,0.1,0.0956941258401433,0.3060682221655084,-1.5503344305958884,synthetic_broad__0.1_323,it58_broad_low_missing_raw.csv,
synthetic_broad,tv,tv_time,kalofolias,0.1,0.0853393898736929,0.2732727386737089,-0.5581475055281206,synthetic_broad__0.1_324,it58_broad_low_missing_raw.csv,
synthetic_broad,temporal_laplacian,tv_time,kalofolias,0.1,0.6153703271455612,0.6932023472156459,0.3080799504463984,synthetic_broad__0.1_325,it58_broad_low_missing_raw.csv,
synthetic_broad,heat_diffusion_temporal,tv_time,kalofolias,0.1,0.732702304583325,2.0870425852854684,-18.24076348298274,synthetic_broad__0.1_326,it58_broad_low_missing_raw.csv,
synthetic_broad,wavelet_temporal,tv_time,kalofolias,0.1,0.123798954736391,0.3002199292997723,12.25319129458499,synthetic_broad__0.1_328,it58_broad_low_missing_raw.csv,
synthetic_broad,directed_tv,tv_time,kalofolias,0.1,0.0814527029580689,0.2575841402913497,-0.0733234947737591,synthetic_broad__0.1_329,it58_broad_low_missing_raw.csv,
synthetic_broad,linear,instant,kalofolias,0.2,0.1339021480517246,0.3679636630473734,-1.5023679894519697,synthetic_broad__0.2_330,it58_broad_low_missing_raw.csv,
synthetic_broad,nearest,instant,kalofolias,0.2,0.1556476726654413,0.4322746410958746,-2.889871228346614,synthetic_broad__0.2_331,it58_broad_low_missing_raw.csv,
synthetic_broad,mean,instant,kalofolias,0.2,0.1251951461619266,0.327231605642745,-0.5000161120511715,synthetic_broad__0.2_332,it58_broad_low_missing_raw.csv,
synthetic_broad,idw,instant,kalofolias,0.2,0.1252925600065534,0.3319779834342264,-0.623933897587272,synthetic_broad__0.2_333,it58_broad_low_missing_raw.csv,
synthetic_broad,spherical_spline,instant,kalofolias,0.2,0.1251951461619266,0.327231605642745,-0.5000161120511715,synthetic_broad__0.2_334,it58_broad_low_missing_raw.csv,
synthetic_broad,rbfi_tps,instant,kalofolias,0.2,0.1478793613197529,0.4115605460636899,-2.465014294174164,synthetic_broad__0.2_335,it58_broad_low_missing_raw.csv,
synthetic_broad,rbfi_mq,instant,kalofolias,0.2,0.1669639803202883,0.4725608106431604,-3.6600652205040274,synthetic_broad__0.2_336,it58_broad_low_missing_raw.csv,
synthetic_broad,spline_surface,instant,kalofolias,0.2,0.1478793613197529,0.4115605460636899,-2.465014294174164,synthetic_broad__0.2_337,it58_broad_low_missing_raw.csv,
synthetic_broad,gsp,instant,kalofolias,0.2,0.126770051540019,0.3464614500113537,-0.9981769517423218,synthetic_broad__0.2_338,it58_broad_low_missing_raw.csv,
synthetic_broad,tikhonov,instant,kalofolias,0.2,0.6024048085784577,0.6888913443619117,0.311989289387337,synthetic_broad__0.2_339,it58_broad_low_missing_raw.csv,
synthetic_broad,bgsrp,instant,kalofolias,0.2,0.6071299532661364,0.6941492539670507,0.2408061554422986,synthetic_broad__0.2_340,it58_broad_low_missing_raw.csv,
synthetic_broad,gsmooth,instant,kalofolias,0.2,0.1240230024591644,0.3266551705052202,-0.4868158983000604,synthetic_broad__0.2_341,it58_broad_low_missing_raw.csv,
synthetic_broad,puy,instant,kalofolias,0.2,0.6085690075334038,0.6957291638320279,0.2198686644170646,synthetic_broad__0.2_342,it58_broad_low_missing_raw.csv,
synthetic_broad,sobolev,instant,kalofolias,0.2,0.6157764417049416,0.694681556336894,0.2156728642222012,synthetic_broad__0.2_343,it58_broad_low_missing_raw.csv,
synthetic_broad,graph_time_tikhonov,tv_time,kalofolias,0.2,0.6084215006518132,0.694028614125834,0.2408588159223365,synthetic_broad__0.2_344,it58_broad_low_missing_raw.csv,
synthetic_broad,trss,tv_time,kalofolias,0.2,0.1266791946474247,0.3460899479006942,-0.9889406704907427,synthetic_broad__0.2_345,it58_broad_low_missing_raw.csv,
synthetic_broad,tv,tv_time,kalofolias,0.2,0.1251944742586052,0.3272304682423005,-0.4999875804594227,synthetic_broad__0.2_346,it58_broad_low_missing_raw.csv,
synthetic_broad,temporal_laplacian,tv_time,kalofolias,0.2,0.6160842141380165,0.6940203590465134,0.3022491544780429,synthetic_broad__0.2_347,it58_broad_low_missing_raw.csv,
synthetic_broad,heat_diffusion_temporal,tv_time,kalofolias,0.2,1.0703675561962078,2.491088534954108,-18.13856595681876,synthetic_broad__0.2_348,it58_broad_low_missing_raw.csv,
synthetic_broad,wavelet_temporal,tv_time,kalofolias,0.2,0.1601058143064109,0.3473618179016807,11.272337296668674,synthetic_broad__0.2_350,it58_broad_low_missing_raw.csv,
synthetic_broad,directed_tv,tv_time,kalofolias,0.2,0.1204880068466204,0.3107471634836187,-0.0569205819973068,synthetic_broad__0.2_351,it58_broad_low_missing_raw.csv,
synthetic_broad,linear,instant,knn__k3,0.3,0.233693269284798,0.4982573824860713,-1.98336235588486,synthetic_broad__0.3_0,it59_broad_high_missing_raw.csv,
synthetic_broad,nearest,instant,knn__k3,0.3,0.2529342199470004,0.5551068970985357,-2.9356929486555976,synthetic_broad__0.3_1,it59_broad_high_missing_raw.csv,
synthetic_broad,mean,instant,knn__k3,0.3,0.2019202316948072,0.4161354209221696,-0.4065004593732263,synthetic_broad__0.3_2,it59_broad_high_missing_raw.csv,
synthetic_broad,idw,instant,knn__k3,0.3,0.2089885972730743,0.4312185146482924,-0.7458520752821454,synthetic_broad__0.3_3,it59_broad_high_missing_raw.csv,
synthetic_broad,spherical_spline,instant,knn__k3,0.3,0.2019202316948072,0.4161354209221696,-0.4065004593732264,synthetic_broad__0.3_4,it59_broad_high_missing_raw.csv,
synthetic_broad,rbfi_tps,instant,knn__k3,0.3,0.2493241824025759,0.5384427810885983,-2.685012132517773,synthetic_broad__0.3_5,it59_broad_high_missing_raw.csv,
synthetic_broad,rbfi_mq,instant,knn__k3,0.3,0.2725468952972623,0.5928400268036029,-3.512995844854257,synthetic_broad__0.3_6,it59_broad_high_missing_raw.csv,
synthetic_broad,spline_surface,instant,knn__k3,0.3,0.2493241824025759,0.5384427810885983,-2.685012132517773,synthetic_broad__0.3_7,it59_broad_high_missing_raw.csv,
synthetic_broad,gsp,instant,knn__k3,0.3,0.2188990233185258,0.4645397228592811,-1.3976601364772152,synthetic_broad__0.3_8,it59_broad_high_missing_raw.csv,
synthetic_broad,tikhonov,instant,knn__k3,0.3,0.2713885743152627,0.4650558949321143,11.771981175837276,synthetic_broad__0.3_9,it59_broad_high_missing_raw.csv,
synthetic_broad,bgsrp,instant,knn__k3,0.3,0.4567221231722123,0.6109944171989918,3.3205623855716664,synthetic_broad__0.3_10,it59_broad_high_missing_raw.csv,
synthetic_broad,gsmooth,instant,knn__k3,0.3,0.2039197111043498,0.4175906967305364,-0.4573002413096402,synthetic_broad__0.3_11,it59_broad_high_missing_raw.csv,
synthetic_broad,puy,instant,knn__k3,0.3,0.4153032731888614,0.5517386647846927,4.123788517319952,synthetic_broad__0.3_12,it59_broad_high_missing_raw.csv,
synthetic_broad,sobolev,instant,knn__k3,0.3,0.5482750579336241,0.6232897695143165,1.2541588421494887,synthetic_broad__0.3_13,it59_broad_high_missing_raw.csv,
synthetic_broad,graph_time_tikhonov,tv_time,knn__k3,0.3,0.4073999369365871,0.5176098966705469,4.300516378756971,synthetic_broad__0.3_14,it59_broad_high_missing_raw.csv,
synthetic_broad,trss,tv_time,knn__k3,0.3,0.2149097143968265,0.4515601462310596,-1.1538951267556192,synthetic_broad__0.3_15,it59_broad_high_missing_raw.csv,
synthetic_broad,tv,tv_time,knn__k3,0.3,0.2037544063598514,0.4195880240392247,-0.5070772046303543,synthetic_broad__0.3_16,it59_broad_high_missing_raw.csv,
synthetic_broad,temporal_laplacian,tv_time,knn__k3,0.3,0.4512100157754786,0.5253282092156188,3.295972477260417,synthetic_broad__0.3_17,it59_broad_high_missing_raw.csv,
synthetic_broad,heat_diffusion_temporal,tv_time,knn__k3,0.3,0.1992799428272829,0.3975189099647722,-0.046400930280117,synthetic_broad__0.3_18,it59_broad_high_missing_raw.csv,
synthetic_broad,wavelet_temporal,tv_time,knn__k3,0.3,0.2168372701646699,0.4044264223304274,12.194480839597096,synthetic_broad__0.3_20,it59_broad_high_missing_raw.csv,
synthetic_broad,directed_tv,tv_time,knn__k3,0.3,0.2066116963386004,0.4309202263133403,-0.7117065343608233,synthetic_broad__0.3_21,it59_broad_high_missing_raw.csv,
synthetic_broad,linear,instant,knn__k3,0.4,0.2792778570243674,0.5512632046715451,-2.0409960072172297,synthetic_broad__0.4_22,it59_broad_high_missing_raw.csv,
synthetic_broad,nearest,instant,knn__k3,0.4,0.2985022390450246,0.6001087897564512,-2.809760919981502,synthetic_broad__0.4_23,it59_broad_high_missing_raw.csv,
synthetic_broad,mean,instant,knn__k3,0.4,0.2384982122315032,0.4473196298650667,-0.2628429625981405,synthetic_broad__0.4_24,it59_broad_high_missing_raw.csv,
synthetic_broad,idw,instant,knn__k3,0.4,0.2438518412461783,0.4669361001764326,-0.6375458836011861,synthetic_broad__0.4_25,it59_broad_high_missing_raw.csv,
synthetic_broad,spherical_spline,instant,knn__k3,0.4,0.2384982122315032,0.4473196298650667,-0.2628429625981405,synthetic_broad__0.4_26,it59_broad_high_missing_raw.csv,
synthetic_broad,rbfi_tps,instant,knn__k3,0.4,0.3169304456359818,0.6306072721136587,-3.2061123874996738,synthetic_broad__0.4_27,it59_broad_high_missing_raw.csv,
synthetic_broad,rbfi_mq,instant,knn__k3,0.4,0.370089829508029,0.7397884872547651,-4.48883452655207,synthetic_broad__0.4_28,it59_broad_high_missing_raw.csv,
synthetic_broad,spline_surface,instant,knn__k3,0.4,0.3169304456359818,0.6306072721136587,-3.2061123874996738,synthetic_broad__0.4_29,it59_broad_high_missing_raw.csv,
synthetic_broad,gsp,instant,knn__k3,0.4,0.2588170036805186,0.5083717020334879,-1.3674683780322914,synthetic_broad__0.4_30,it59_broad_high_missing_raw.csv,
synthetic_broad,tikhonov,instant,knn__k3,0.4,0.3050334830748586,0.5075957933023667,10.710451693617117,synthetic_broad__0.4_31,it59_broad_high_missing_raw.csv,
synthetic_broad,bgsrp,instant,knn__k3,0.4,0.4955901761384711,0.6547227378878968,2.357461433530488,synthetic_broad__0.4_32,it59_broad_high_missing_raw.csv,
synthetic_broad,gsmooth,instant,knn__k3,0.4,0.2386955390894226,0.4507230420707711,-0.3333659835529068,synthetic_broad__0.4_33,it59_broad_high_missing_raw.csv,
synthetic_broad,puy,instant,knn__k3,0.4,0.4333086002340708,0.5856996735987416,3.7518933625543873,synthetic_broad__0.4_34,it59_broad_high_missing_raw.csv,
synthetic_broad,sobolev,instant,knn__k3,0.4,0.5543773701024965,0.6324417792991771,1.1338613674435816,synthetic_broad__0.4_35,it59_broad_high_missing_raw.csv,
synthetic_broad,graph_time_tikhonov,tv_time,knn__k3,0.4,0.4269922240761034,0.5430618563793363,3.867114462104327,synthetic_broad__0.4_36,it59_broad_high_missing_raw.csv,
synthetic_broad,trss,tv_time,knn__k3,0.4,0.2535447029946895,0.492860340791225,-1.10743803872928,synthetic_broad__0.4_37,it59_broad_high_missing_raw.csv,
synthetic_broad,tv,tv_time,knn__k3,0.4,0.2378438402867873,0.4512532489249973,-0.3404187127089968,synthetic_broad__0.4_38,it59_broad_high_missing_raw.csv,
synthetic_broad,temporal_laplacian,tv_time,knn__k3,0.4,0.4559069354924528,0.5527269518568241,3.3964228488999213,synthetic_broad__0.4_39,it59_broad_high_missing_raw.csv,
synthetic_broad,heat_diffusion_temporal,tv_time,knn__k3,0.4,0.236201462404332,0.4345265193690679,-0.0216873639492593,synthetic_broad__0.4_40,it59_broad_high_missing_raw.csv,
synthetic_broad,wavelet_temporal,tv_time,knn__k3,0.4,0.2565826381310144,0.4400412506434329,12.291478482314544,synthetic_broad__0.4_42,it59_broad_high_missing_raw.csv,
synthetic_broad,directed_tv,tv_time,knn__k3,0.4,0.2511848437083853,0.477464664541752,-0.8233443138214404,synthetic_broad__0.4_43,it59_broad_high_missing_raw.csv,
synthetic_broad,linear,instant,knn__k5,0.3,0.233693269284798,0.4982573824860713,-1.98336235588486,synthetic_broad__0.3_44,it59_broad_high_missing_raw.csv,
synthetic_broad,nearest,instant,knn__k5,0.3,0.2529342199470004,0.5551068970985357,-2.9356929486555976,synthetic_broad__0.3_45,it59_broad_high_missing_raw.csv,
synthetic_broad,mean,instant,knn__k5,0.3,0.2019202316948072,0.4161354209221696,-0.4065004593732263,synthetic_broad__0.3_46,it59_broad_high_missing_raw.csv,
synthetic_broad,idw,instant,knn__k5,0.3,0.2089885972730743,0.4312185146482924,-0.7458520752821454,synthetic_broad__0.3_47,it59_broad_high_missing_raw.csv,
synthetic_broad,spherical_spline,instant,knn__k5,0.3,0.2019202316948072,0.4161354209221696,-0.4065004593732264,synthetic_broad__0.3_48,it59_broad_high_missing_raw.csv,
synthetic_broad,rbfi_tps,instant,knn__k5,0.3,0.2493241824025759,0.5384427810885983,-2.685012132517773,synthetic_broad__0.3_49,it59_broad_high_missing_raw.csv,
synthetic_broad,rbfi_mq,instant,knn__k5,0.3,0.2725468952972623,0.5928400268036029,-3.512995844854257,synthetic_broad__0.3_50,it59_broad_high_missing_raw.csv,
synthetic_broad,spline_surface,instant,knn__k5,0.3,0.2493241824025759,0.5384427810885983,-2.685012132517773,synthetic_broad__0.3_51,it59_broad_high_missing_raw.csv,
synthetic_broad,gsp,instant,knn__k5,0.3,0.2106989753161108,0.4368355044687107,-0.8642454717496868,synthetic_broad__0.3_52,it59_broad_high_missing_raw.csv,
synthetic_broad,tikhonov,instant,knn__k5,0.3,0.2933687156153672,0.4478159285465697,9.3990915242553,synthetic_broad__0.3_53,it59_broad_high_missing_raw.csv,
synthetic_broad,bgsrp,instant,knn__k5,0.3,0.4870950780025365,0.6068586244799998,2.3626978915320263,synthetic_broad__0.3_54,it59_broad_high_missing_raw.csv,
synthetic_broad,gsmooth,instant,knn__k5,0.3,0.2026053723514896,0.4152664248554901,-0.4040744221113607,synthetic_broad__0.3_55,it59_broad_high_missing_raw.csv,
synthetic_broad,puy,instant,knn__k5,0.3,0.4854209454186997,0.5855912663271737,2.259615887599673,synthetic_broad__0.3_56,it59_broad_high_missing_raw.csv,
synthetic_broad,sobolev,instant,knn__k5,0.3,0.5858577181911192,0.6603328686323419,0.676693385775799,synthetic_broad__0.3_57,it59_broad_high_missing_raw.csv,
synthetic_broad,graph_time_tikhonov,tv_time,knn__k5,0.3,0.4567682210268916,0.5442646549406965,3.025699721920699,synthetic_broad__0.3_58,it59_broad_high_missing_raw.csv,
synthetic_broad,trss,tv_time,knn__k5,0.3,0.2095992364278314,0.4326433460252124,-0.7813527974828608,synthetic_broad__0.3_59,it59_broad_high_missing_raw.csv,
synthetic_broad,tv,tv_time,knn__k5,0.3,0.2028006002090065,0.416535326768895,-0.4216791408915868,synthetic_broad__0.3_60,it59_broad_high_missing_raw.csv,
synthetic_broad,temporal_laplacian,tv_time,knn__k5,0.3,0.4896805607238594,0.5615266472070576,2.4421783964959776,synthetic_broad__0.3_61,it59_broad_high_missing_raw.csv,
synthetic_broad,heat_diffusion_temporal,tv_time,knn__k5,0.3,0.1989892419224689,0.3971957946780248,-0.0393580247367723,synthetic_broad__0.3_62,it59_broad_high_missing_raw.csv,
synthetic_broad,wavelet_temporal,tv_time,knn__k5,0.3,0.221382978908178,0.4077788884747921,11.349487819373856,synthetic_broad__0.3_64,it59_broad_high_missing_raw.csv,
synthetic_broad,directed_tv,tv_time,knn__k5,0.3,0.1984018268096209,0.4015173562141962,-0.1177256730312019,synthetic_broad__0.3_65,it59_broad_high_missing_raw.csv,
synthetic_broad,linear,instant,knn__k5,0.4,0.2792778570243674,0.5512632046715451,-2.0409960072172297,synthetic_broad__0.4_66,it59_broad_high_missing_raw.csv,
synthetic_broad,nearest,instant,knn__k5,0.4,0.2985022390450246,0.6001087897564512,-2.809760919981502,synthetic_broad__0.4_67,it59_broad_high_missing_raw.csv,
synthetic_broad,mean,instant,knn__k5,0.4,0.2384982122315032,0.4473196298650667,-0.2628429625981405,synthetic_broad__0.4_68,it59_broad_high_missing_raw.csv,
synthetic_broad,idw,instant,knn__k5,0.4,0.2438518412461783,0.4669361001764326,-0.6375458836011861,synthetic_broad__0.4_69,it59_broad_high_missing_raw.csv,
synthetic_broad,spherical_spline,instant,knn__k5,0.4,0.2384982122315032,0.4473196298650667,-0.2628429625981405,synthetic_broad__0.4_70,it59_broad_high_missing_raw.csv,
synthetic_broad,rbfi_tps,instant,knn__k5,0.4,0.3169304456359818,0.6306072721136587,-3.2061123874996738,synthetic_broad__0.4_71,it59_broad_high_missing_raw.csv,
synthetic_broad,rbfi_mq,instant,knn__k5,0.4,0.370089829508029,0.7397884872547651,-4.48883452655207,synthetic_broad__0.4_72,it59_broad_high_missing_raw.csv,
synthetic_broad,spline_surface,instant,knn__k5,0.4,0.3169304456359818,0.6306072721136587,-3.2061123874996738,synthetic_broad__0.4_73,it59_broad_high_missing_raw.csv,
synthetic_broad,gsp,instant,knn__k5,0.4,0.2419764760017566,0.4661042956970366,-0.5975555884831701,synthetic_broad__0.4_74,it59_broad_high_missing_raw.csv,
synthetic_broad,tikhonov,instant,knn__k5,0.4,0.3169269334844881,0.4748844676251318,8.600999839604864,synthetic_broad__0.4_75,it59_broad_high_missing_raw.csv,
synthetic_broad,bgsrp,instant,knn__k5,0.4,0.4821350931484742,0.6117534640949901,2.364512407810062,synthetic_broad__0.4_76,it59_broad_high_missing_raw.csv,
synthetic_broad,gsmooth,instant,knn__k5,0.4,0.2372504355815048,0.4468113885499506,-0.2524989254877592,synthetic_broad__0.4_77,it59_broad_high_missing_raw.csv,
synthetic_broad,puy,instant,knn__k5,0.4,0.4940972649812841,0.5953390924708831,2.0736249335660784,synthetic_broad__0.4_78,it59_broad_high_missing_raw.csv,
synthetic_broad,sobolev,instant,knn__k5,0.4,0.5877933520187432,0.6635481784481542,0.6310527134553691,synthetic_broad__0.4_79,it59_broad_high_missing_raw.csv,
synthetic_broad,graph_time_tikhonov,tv_time,knn__k5,0.4,0.4677574702706628,0.5588410477244015,2.749046655070092,synthetic_broad__0.4_80,it59_broad_high_missing_raw.csv,
synthetic_broad,trss,tv_time,knn__k5,0.4,0.2415157996447964,0.4643269452351456,-0.5661979863910204,synthetic_broad__0.4_81,it59_broad_high_missing_raw.csv,
synthetic_broad,tv,tv_time,knn__k5,0.4,0.2369315571338331,0.446048426030388,-0.2379514759790183,synthetic_broad__0.4_82,it59_broad_high_missing_raw.csv,
synthetic_broad,temporal_laplacian,tv_time,knn__k5,0.4,0.4932609717539746,0.5812651333867872,2.457382316287952,synthetic_broad__0.4_83,it59_broad_high_missing_raw.csv,
synthetic_broad,heat_diffusion_temporal,tv_time,knn__k5,0.4,0.2351614839899412,0.4330791307138873,0.0126519512455754,synthetic_broad__0.4_84,it59_broad_high_missing_raw.csv,
synthetic_broad,wavelet_temporal,tv_time,knn__k5,0.4,0.2593114608308502,0.4451863567010689,9.746848760950757,synthetic_broad__0.4_86,it59_broad_high_missing_raw.csv,
synthetic_broad,directed_tv,tv_time,knn__k5,0.4,0.238713859499475,0.4379145688983872,-0.0844444992712569,synthetic_broad__0.4_87,it59_broad_high_missing_raw.csv,
synthetic_broad,linear,instant,knng__k4_sigma1,0.3,0.233693269284798,0.4982573824860713,-1.98336235588486,synthetic_broad__0.3_88,it59_broad_high_missing_raw.csv,
synthetic_broad,nearest,instant,knng__k4_sigma1,0.3,0.2529342199470004,0.5551068970985357,-2.9356929486555976,synthetic_broad__0.3_89,it59_broad_high_missing_raw.csv,
synthetic_broad,mean,instant,knng__k4_sigma1,0.3,0.2019202316948072,0.4161354209221696,-0.4065004593732263,synthetic_broad__0.3_90,it59_broad_high_missing_raw.csv,
synthetic_broad,idw,instant,knng__k4_sigma1,0.3,0.2089885972730743,0.4312185146482924,-0.7458520752821454,synthetic_broad__0.3_91,it59_broad_high_missing_raw.csv,
synthetic_broad,spherical_spline,instant,knng__k4_sigma1,0.3,0.2019202316948072,0.4161354209221696,-0.4065004593732264,synthetic_broad__0.3_92,it59_broad_high_missing_raw.csv,
synthetic_broad,rbfi_tps,instant,knng__k4_sigma1,0.3,0.2493241824025759,0.5384427810885983,-2.685012132517773,synthetic_broad__0.3_93,it59_broad_high_missing_raw.csv,
synthetic_broad,rbfi_mq,instant,knng__k4_sigma1,0.3,0.2725468952972623,0.5928400268036029,-3.512995844854257,synthetic_broad__0.3_94,it59_broad_high_missing_raw.csv,
synthetic_broad,spline_surface,instant,knng__k4_sigma1,0.3,0.2493241824025759,0.5384427810885983,-2.685012132517773,synthetic_broad__0.3_95,it59_broad_high_missing_raw.csv,
synthetic_broad,gsp,instant,knng__k4_sigma1,0.3,0.2154790697117602,0.4519246984891799,-1.161095590519094,synthetic_broad__0.3_96,it59_broad_high_missing_raw.csv,
synthetic_broad,tikhonov,instant,knng__k4_sigma1,0.3,0.2715910196101821,0.4542157042016791,11.477203008393005,synthetic_broad__0.3_97,it59_broad_high_missing_raw.csv,
synthetic_broad,bgsrp,instant,knng__k4_sigma1,0.3,0.4691664745712041,0.6110213063501561,2.81891882404363,synthetic_broad__0.3_98,it59_broad_high_missing_raw.csv,
synthetic_broad,gsmooth,instant,knng__k4_sigma1,0.3,0.2031840481640995,0.4163166061468053,-0.4277001130008878,synthetic_broad__0.3_99,it59_broad_high_missing_raw.csv,
synthetic_broad,puy,instant,knng__k4_sigma1,0.3,0.4225213008919005,0.5482621574463702,3.816357365262615,synthetic_broad__0.3_100,it59_broad_high_missing_raw.csv,
synthetic_broad,sobolev,instant,knng__k4_sigma1,0.3,0.5584674457027552,0.6320710976398979,1.101246104786767,synthetic_broad__0.3_101,it59_broad_high_missing_raw.csv,
synthetic_broad,graph_time_tikhonov,tv_time,knng__k4_sigma1,0.3,0.415826703202843,0.516875930840908,4.07357595381499,synthetic_broad__0.3_102,it59_broad_high_missing_raw.csv,
synthetic_broad,trss,tv_time,knng__k4_sigma1,0.3,0.2119677715426282,0.4402690403494335,-0.9330769276142792,synthetic_broad__0.3_103,it59_broad_high_missing_raw.csv,
synthetic_broad,tv,tv_time,knng__k4_sigma1,0.3,0.2029455191268588,0.416898442539178,-0.4434470041971033,synthetic_broad__0.3_104,it59_broad_high_missing_raw.csv,
synthetic_broad,temporal_laplacian,tv_time,knng__k4_sigma1,0.3,0.4571547546803602,0.5312215081562326,3.150921002208372,synthetic_broad__0.3_105,it59_broad_high_missing_raw.csv,
synthetic_broad,heat_diffusion_temporal,tv_time,knng__k4_sigma1,0.3,0.1988953163113326,0.3968393604424532,-0.0313653798209639,synthetic_broad__0.3_106,it59_broad_high_missing_raw.csv,
synthetic_broad,wavelet_temporal,tv_time,knng__k4_sigma1,0.3,0.2178779197111701,0.4049748893278677,12.1237944930991,synthetic_broad__0.3_108,it59_broad_high_missing_raw.csv,
synthetic_broad,directed_tv,tv_time,knng__k4_sigma1,0.3,0.2012612458769456,0.4154008591286384,-0.3983722757253233,synthetic_broad__0.3_109,it59_broad_high_missing_raw.csv,
