graph,method,mean_mae,std_mae,median_mae,count,mean_rmse,mean_snr,datasets_count,rank_metric,temporal,baseline,experiment
vknng__alpha1_k4_k_max8_k_min2,bgsrp,0.5414560234530862,0.0181411450151568,0.5414560234530862,2,0.6910681861494702,1.758963163908561,1,0.5505265959606646,False,False,it20
vknng__alpha1_k4_k_max8_k_min2,directed_tv,0.23611109656747065,0.05049542074206011,0.23611109656747065,2,0.446330641458238,-0.11382033125860895,1,0.2613588069385007,True,False,it20
vknng__alpha1_k4_k_max8_k_min2,graph_time_tikhonov,0.45419306664096754,0.018031493328134446,0.45419306664096754,2,0.559829587473997,3.329816034871885,1,0.4632088133050348,True,False,it20
vknng__alpha1_k4_k_max8_k_min2,gsmooth,0.2435117632758731,0.03776045054144767,0.2435117632758731,2,0.4599381273290626,-0.49496324027371674,1,0.26239198854659695,False,False,it20
vknng__alpha1_k4_k_max8_k_min2,gsp,0.2665466239877071,0.05140558002131192,0.2665466239877071,2,0.5139037737378127,-1.413319655331922,1,0.2922494139983631,False,False,it20
vknng__alpha1_k4_k_max8_k_min2,heat_diffusion_temporal,0.24163001677370238,0.044964879906802264,0.24163001677370238,2,0.4467348258045878,-0.34277934387103587,1,0.26411245672710354,True,False,it20
vknng__alpha1_k4_k_max8_k_min2,idw,0.24728539879922246,0.039572314016660254,0.24728539879922246,2,0.4668311949248224,-0.6143774494108202,1,0.2670715558075526,False,False,it20
vknng__alpha1_k4_k_max8_k_min2,linear,0.29354161500119014,0.051385711210917034,0.29354161500119014,2,0.5717338421442337,-2.354693541186894,1,0.31923447060664867,False,True,it20
vknng__alpha1_k4_k_max8_k_min2,mean,0.23677734576357667,0.034328003221824915,0.23677734576357667,2,0.44713538855090285,-0.19845099252837473,1,0.25394134737448915,False,True,it20
vknng__alpha1_k4_k_max8_k_min2,nearest,0.3100566735875482,0.030419960536016342,0.3100566735875482,2,0.622606125008665,-3.0638353886280054,1,0.32526665385555636,False,True,it20
vknng__alpha1_k4_k_max8_k_min2,puy,0.48764048270785065,0.013966782774892406,0.48764048270785065,2,0.6084121416474875,2.6113834733073498,1,0.49462387409529684,False,False,it20
vknng__alpha1_k4_k_max8_k_min2,rbfi_mq,0.3371965322678441,0.07452877412529138,0.3371965322678441,2,0.6833578104182755,-3.66150318447152,1,0.37446091933048975,False,False,it20
vknng__alpha1_k4_k_max8_k_min2,rbfi_tps,0.3285447475565504,0.07539107929455197,0.3285447475565504,2,0.6580652402787722,-3.412068103381936,1,0.3662402872038264,False,False,it20
vknng__alpha1_k4_k_max8_k_min2,sobolev,0.5819543845071399,0.009001601133119085,0.5819543845071399,2,0.6576893416360486,0.733619699600389,1,0.5864551850736994,False,False,it20
vknng__alpha1_k4_k_max8_k_min2,spherical_spline,0.40715826346129047,0.09605318406493295,0.40715826346129047,2,0.8462044060567095,-5.081717913398483,1,0.4551848554937569,False,False,it20
vknng__alpha1_k4_k_max8_k_min2,spline_surface,0.39740154837123587,0.09701173948317919,0.39740154837123587,2,0.7919078577198901,-4.592570077525567,1,0.44590741811282547,False,False,it20
vknng__alpha1_k4_k_max8_k_min2,spline_temporal,,0.0,,0,,,1,,True,False,it20
vknng__alpha1_k4_k_max8_k_min2,temporal_laplacian,0.4813356302153138,0.017254802291019868,0.4813356302153138,2,0.5569139847299434,2.5981709964069957,1,0.4899630313608237,True,False,it20
vknng__alpha1_k4_k_max8_k_min2,tikhonov,0.32756800489083926,0.03824993472981398,0.32756800489083926,2,0.5108017805981123,9.314272412288778,1,0.34669297225574625,False,False,it20
vknng__alpha1_k4_k_max8_k_min2,trss,0.262214333632693,0.04999019068522505,0.262214333632693,2,0.5025967652826671,-1.249289859914856,1,0.2872094289753055,True,False,it20
vknng__alpha1_k4_k_max8_k_min2,tv,0.23809817450746595,0.03385507156857849,0.23809817450746595,2,0.45010002868276267,-0.25908601237446094,1,0.2550257102917552,True,False,it20
vknng__alpha1_k4_k_max8_k_min2,wavelet_temporal,0.24308448886664813,0.04852134922001646,0.24308448886664813,2,0.42911389222323565,15.350706367061015,1,0.2673451634766564,True,False,it20
