method,missing_ratio,metric,mean,std,median,ci95_lo,ci95_hi,n
rbfi_mq,0.3,rmse,2.4e-05,0.0,2.4e-05,,,8
rbfi_mq,0.3,snr,2.2413,0.0,2.2413,,,8
rbfi_mq,0.3,dtw,,,,,,0
rbfi_mq,0.4,mae,2.3e-05,0.0,2.3e-05,,,8
rbfi_mq,0.4,rmse,5e-05,0.0,5e-05,,,8
rbfi_mq,0.4,snr,-1.7792,0.0,-1.7792,,,8
rbfi_mq,0.4,dtw,,,,,,0
rbfi_tps,0.1,mae,2e-06,0.0,2e-06,,,8
rbfi_tps,0.1,rmse,8e-06,0.0,8e-06,,,8
rbfi_tps,0.1,snr,2.5993,0.0,2.5993,,,8
rbfi_tps,0.1,dtw,,,,,,0
rbfi_tps,0.2,mae,6e-06,0.0,6e-06,,,8
rbfi_tps,0.2,rmse,2e-05,0.0,2e-05,,,8
rbfi_tps,0.2,snr,1.7567,0.0,1.7567,,,8
rbfi_tps,0.2,dtw,,,,,,0
rbfi_tps,0.3,mae,9e-06,0.0,9e-06,,,8
rbfi_tps,0.3,rmse,2.2e-05,0.0,2.2e-05,,,8
rbfi_tps,0.3,snr,3.779,0.0,3.779,,,8
rbfi_tps,0.3,dtw,,,,,,0
rbfi_tps,0.4,mae,2e-05,0.0,2e-05,,,8
rbfi_tps,0.4,rmse,4.4e-05,0.0,4.4e-05,,,8
rbfi_tps,0.4,snr,-0.7179,0.0,-0.7179,,,8
rbfi_tps,0.4,dtw,,,,,,0
sobolev,0.1,mae,2.7e-05,3e-06,2.7e-05,2.4e-05,2.9e-05,8
sobolev,0.1,rmse,4.1e-05,5e-06,4.2e-05,3.7e-05,4.5e-05,8
sobolev,0.1,snr,4.0404,0.9662,3.8817,3.2326,4.8481,8
sobolev,0.1,dtw,,,,,,0
sobolev,0.2,mae,2.7e-05,2e-06,2.8e-05,2.5e-05,3e-05,8
sobolev,0.2,rmse,4.2e-05,4e-06,4.3e-05,3.8e-05,4.5e-05,8
sobolev,0.2,snr,3.7078,0.8432,3.5837,3.0029,4.4128,8
sobolev,0.2,dtw,,,,,,0
sobolev,0.3,mae,2.9e-05,2e-06,2.9e-05,2.7e-05,3e-05,8
sobolev,0.3,rmse,4.4e-05,3e-06,4.4e-05,4.1e-05,4.6e-05,8
sobolev,0.3,snr,3.3919,0.6716,3.2556,2.8305,3.9534,8
sobolev,0.3,dtw,,,,,,0
sobolev,0.4,mae,3e-05,2e-06,3e-05,2.9e-05,3.1e-05,8
sobolev,0.4,rmse,4.5e-05,3e-06,4.5e-05,4.2e-05,4.7e-05,8
sobolev,0.4,snr,2.9674,0.5199,2.8674,2.5328,3.4021,8
sobolev,0.4,dtw,,,,,,0
spherical_spline,0.1,mae,3e-06,0.0,3e-06,,,8
spherical_spline,0.1,rmse,1.1e-05,0.0,1.1e-05,,,8
spherical_spline,0.1,snr,0.5767,0.0,0.5767,,,8
spherical_spline,0.1,dtw,,,,,,0
spherical_spline,0.2,mae,7e-06,0.0,7e-06,,,8
spherical_spline,0.2,rmse,2.4e-05,0.0,2.4e-05,,,8
spherical_spline,0.2,snr,0.6329,0.0,0.6329,,,8
spherical_spline,0.2,dtw,,,,,,0
spherical_spline,0.3,mae,1.1e-05,0.0,1.1e-05,,,8
spherical_spline,0.3,rmse,2.7e-05,0.0,2.7e-05,,,8
spherical_spline,0.3,snr,1.9328,0.0,1.9328,,,8
spherical_spline,0.3,dtw,,,,,,0
spherical_spline,0.4,mae,3.3e-05,0.0,3.3e-05,,,8
spherical_spline,0.4,rmse,7.8e-05,0.0,7.8e-05,,,8
spherical_spline,0.4,snr,-4.5974,0.0,-4.5974,,,8
spherical_spline,0.4,dtw,,,,,,0
spline_surface,0.1,mae,6e-06,0.0,6e-06,,,8
spline_surface,0.1,rmse,2.7e-05,0.0,2.7e-05,,,8
spline_surface,0.1,snr,-5.2424,0.0,-5.2424,,,8
spline_surface,0.1,dtw,,,,,,0
spline_surface,0.2,mae,1e-05,0.0,1e-05,,,8
spline_surface,0.2,rmse,3.4e-05,0.0,3.4e-05,,,8
spline_surface,0.2,snr,-1.8617,0.0,-1.8617,,,8
spline_surface,0.2,dtw,,,,,,0
spline_surface,0.3,mae,1.4e-05,0.0,1.4e-05,,,8
spline_surface,0.3,rmse,3.6e-05,0.0,3.6e-05,,,8
spline_surface,0.3,snr,0.3417,0.0,0.3417,,,8
spline_surface,0.3,dtw,,,,,,0
spline_surface,0.4,mae,2.7e-05,0.0,2.7e-05,,,8
spline_surface,0.4,rmse,6.4e-05,0.0,6.4e-05,,,8
spline_surface,0.4,snr,-2.4727,0.0,-2.4727,,,8
spline_surface,0.4,dtw,,,,,,0
temporal_laplacian,0.1,mae,2.5e-05,5e-06,2.5e-05,2e-05,2.9e-05,8
temporal_laplacian,0.1,rmse,3.6e-05,8e-06,3.6e-05,3e-05,4.3e-05,8
temporal_laplacian,0.1,snr,4.0557,1.9805,3.7593,2.4,5.7115,8
temporal_laplacian,0.1,dtw,,,,,,0
temporal_laplacian,0.2,mae,2.6e-05,5e-06,2.6e-05,2.2e-05,3e-05,8
temporal_laplacian,0.2,rmse,3.8e-05,7e-06,3.8e-05,3.2e-05,4.4e-05,8
temporal_laplacian,0.2,snr,3.6188,1.7783,3.3618,2.1322,5.1055,8
temporal_laplacian,0.2,dtw,,,,,,0
temporal_laplacian,0.3,mae,2.8e-05,4e-06,2.8e-05,2.5e-05,3.2e-05,8
temporal_laplacian,0.3,rmse,4.2e-05,6e-06,4.2e-05,3.7e-05,4.7e-05,8
temporal_laplacian,0.3,snr,3.1137,1.5418,2.8737,1.8247,4.4027,8
temporal_laplacian,0.3,dtw,,,,,,0
temporal_laplacian,0.4,mae,3e-05,4e-06,3e-05,2.7e-05,3.3e-05,8
temporal_laplacian,0.4,rmse,4.5e-05,5e-06,4.4e-05,4e-05,4.9e-05,8
temporal_laplacian,0.4,snr,2.6644,1.319,2.4674,1.5617,3.767,8
temporal_laplacian,0.4,dtw,,,,,,0
tikhonov,0.1,mae,8e-06,4e-06,7e-06,4e-06,1.1e-05,8
tikhonov,0.1,rmse,1.3e-05,5e-06,1.2e-05,8e-06,1.7e-05,8
tikhonov,0.1,snr,17.273,5.4585,16.9934,12.7096,21.8365,8
tikhonov,0.1,dtw,,,,,,0
tikhonov,0.2,mae,1e-05,3e-06,9e-06,7e-06,1.3e-05,8
tikhonov,0.2,rmse,1.8e-05,4e-06,1.7e-05,1.5e-05,2.1e-05,8
tikhonov,0.2,snr,15.8824,4.9949,15.6998,11.7066,20.0583,8
tikhonov,0.2,dtw,,,,,,0
tikhonov,0.3,mae,1.4e-05,3e-06,1.3e-05,1.1e-05,1.6e-05,8
tikhonov,0.3,rmse,2.3e-05,3e-06,2.3e-05,2.1e-05,2.6e-05,8
tikhonov,0.3,snr,13.7414,4.2181,13.4321,10.2149,17.2678,8
tikhonov,0.3,dtw,,,,,,0
tikhonov,0.4,mae,1.8e-05,2e-06,1.8e-05,1.6e-05,2e-05,8
tikhonov,0.4,rmse,3.1e-05,4e-06,3e-05,2.8e-05,3.5e-05,8
tikhonov,0.4,snr,11.8028,3.427,11.4361,8.9377,14.6679,8
tikhonov,0.4,dtw,,,,,,0
trss,0.1,mae,2e-06,0.0,2e-06,2e-06,2e-06,8
trss,0.1,rmse,8e-06,1e-06,8e-06,7e-06,9e-06,8
trss,0.1,snr,2.0962,1.3382,2.7003,0.9775,3.2149,8
trss,0.1,dtw,,,,,,0
trss,0.2,mae,5e-06,1e-06,5e-06,4e-06,5e-06,8
trss,0.2,rmse,1.5e-05,2e-06,1.4e-05,1.3e-05,1.6e-05,8
trss,0.2,snr,3.5976,0.7408,3.6753,2.9783,4.2169,8
trss,0.2,dtw,,,,,,0
trss,0.3,mae,9e-06,1e-06,9e-06,9e-06,1e-05,8
trss,0.3,rmse,2.2e-05,1e-06,2.2e-05,2.1e-05,2.3e-05,8
trss,0.3,snr,4.029,0.8742,4.1464,3.2981,4.7598,8
trss,0.3,dtw,,,,,,0
trss,0.4,mae,1.4e-05,1e-06,1.4e-05,1.3e-05,1.5e-05,8
trss,0.4,rmse,2.9e-05,3e-06,2.8e-05,2.6e-05,3.1e-05,8
trss,0.4,snr,2.3141,0.8486,2.5327,1.6046,3.0235,8
trss,0.4,dtw,,,,,,0
tv,0.1,mae,2e-06,0.0,2e-06,2e-06,2e-06,8
tv,0.1,rmse,1e-05,0.0,1e-05,1e-05,1e-05,8
tv,0.1,snr,0.0535,0.1227,0.0197,-0.0491,0.1561,8
tv,0.1,dtw,,,,,,0
tv,0.2,mae,5e-06,0.0,5e-06,4e-06,5e-06,8
tv,0.2,rmse,1.3e-05,0.0,1.4e-05,1.3e-05,1.4e-05,8
tv,0.2,snr,3.9216,0.0632,3.904,3.8687,3.9744,8
tv,0.2,dtw,,,,,,0
tv,0.3,mae,9e-06,0.0,9e-06,9e-06,9e-06,8
tv,0.3,rmse,2.2e-05,0.0,2.2e-05,2.2e-05,2.2e-05,8
tv,0.3,snr,3.0063,0.0974,2.9793,2.9249,3.0876,8
tv,0.3,dtw,,,,,,0
tv,0.4,mae,1.3e-05,0.0,1.3e-05,1.3e-05,1.3e-05,8
tv,0.4,rmse,2.6e-05,0.0,2.6e-05,2.6e-05,2.6e-05,8
tv,0.4,snr,2.7026,0.0317,2.6936,2.6761,2.7291,8
tv,0.4,dtw,,,,,,0
wavelet_temporal,0.1,mae,3e-06,0.0,3e-06,3e-06,3e-06,8
wavelet_temporal,0.1,rmse,1.1e-05,0.0,1.1e-05,1.1e-05,1.1e-05,8
wavelet_temporal,0.1,snr,29.6831,3.4078,29.0219,26.8341,32.5321,8
wavelet_temporal,0.1,dtw,,,,,,0
wavelet_temporal,0.2,mae,7e-06,0.0,7e-06,7e-06,7e-06,8
wavelet_temporal,0.2,rmse,2.1e-05,0.0,2.1e-05,2.1e-05,2.1e-05,8
wavelet_temporal,0.2,snr,26.7311,3.3386,26.2862,23.94,29.5223,8
wavelet_temporal,0.2,dtw,,,,,,0
wavelet_temporal,0.3,mae,1.2e-05,0.0,1.2e-05,1.2e-05,1.2e-05,8
wavelet_temporal,0.3,rmse,3.1e-05,0.0,3.1e-05,3.1e-05,3.1e-05,8
wavelet_temporal,0.3,snr,21.6982,2.5438,21.1494,19.5715,23.8249,8
wavelet_temporal,0.3,dtw,,,,,,0
wavelet_temporal,0.4,mae,1.6e-05,0.0,1.6e-05,1.6e-05,1.6e-05,8
wavelet_temporal,0.4,rmse,3.5e-05,0.0,3.5e-05,3.5e-05,3.5e-05,8
wavelet_temporal,0.4,snr,19.4668,2.5024,18.9838,17.3747,21.5588,8
wavelet_temporal,0.4,dtw,,,,,,0
