method,missing_ratio,metric,mean,std,median,ci95_lo,ci95_hi,n
nearest,0.4,mae,0.3289,0.0351,0.3289,0.2731,0.3847,4
nearest,0.4,rmse,0.6358,0.0412,0.6358,0.5702,0.7013,4
nearest,0.4,snr,-3.0222,0.2453,-3.0222,-3.4125,-2.6319,4
nearest,0.4,dtw,,,,,,0
puy,0.1,mae,0.3919,0.257,0.3885,-0.017,0.8008,4
puy,0.1,rmse,0.5068,0.2202,0.5157,0.1564,0.8572,4
puy,0.1,snr,7.0877,7.9554,6.7775,-5.5711,19.7465,4
puy,0.1,dtw,,,,,,0
puy,0.2,mae,0.4194,0.228,0.4227,0.0566,0.7823,4
puy,0.2,rmse,0.5607,0.1604,0.5658,0.3055,0.8159,4
puy,0.2,snr,6.6673,7.515,6.2441,-5.2908,18.6254,4
puy,0.2,dtw,,,,,,0
puy,0.3,mae,0.4549,0.1892,0.4501,0.1539,0.7559,4
puy,0.3,rmse,0.6089,0.1104,0.6158,0.4333,0.7845,4
puy,0.3,snr,6.0399,6.8459,5.6944,-4.8535,16.9333,4
puy,0.3,dtw,,,,,,0
puy,0.4,mae,0.4839,0.1523,0.4827,0.2415,0.7262,4
puy,0.4,rmse,0.6524,0.0632,0.6553,0.5519,0.7529,4
puy,0.4,snr,5.3088,6.0481,4.8501,-4.315,14.9327,4
puy,0.4,dtw,,,,,,0
rbfi_mq,0.1,mae,0.0929,0.0171,0.0929,0.0657,0.1201,4
rbfi_mq,0.1,rmse,0.3358,0.0431,0.3358,0.2672,0.4044,4
rbfi_mq,0.1,snr,-2.7313,0.6439,-2.7313,-3.7559,-1.7066,4
rbfi_mq,0.1,dtw,,,,,,0
rbfi_mq,0.2,mae,0.1767,0.0113,0.1767,0.1588,0.1947,4
rbfi_mq,0.2,rmse,0.4763,0.0044,0.4763,0.4694,0.4833,4
rbfi_mq,0.2,snr,-3.5014,0.1832,-3.5014,-3.7929,-3.21,4
rbfi_mq,0.2,dtw,,,,,,0
