tag,gain_pct,tv_median,instant_median,p_value,decision
scr_01721,-105.53635222287161,0.1844736048103352,0.08975230065886486,0.9409866787093834,NO-GO
scr_01937,-105.53635222287161,0.1844736048103352,0.08975230065886486,0.9409866787093834,NO-GO
scr_00652,-105.75643846840192,0.13492027342639634,0.0655728075537797,0.7932067932067932,NO-GO
scr_00748,-106.18936632976337,0.13520415637977357,0.0655728075537797,0.7545787545787546,NO-GO
scr_00593,-107.30761911970683,0.2543058561830409,0.1226707717077179,0.7545787545787546,NO-GO
scr_00581,-107.30761911970683,0.2543058561830409,0.1226707717077179,0.7545787545787546,NO-GO
scr_01539,-108.394989647141,0.22188302473080984,0.10647234134875655,0.8655533236799899,NO-GO
scr_01755,-108.394989647141,0.22188302473080984,0.10647234134875655,0.8655533236799899,NO-GO
scr_01971,-108.394989647141,0.22188302473080984,0.10647234134875655,0.8655533236799899,NO-GO
scr_01863,-108.394989647141,0.22188302473080984,0.10647234134875655,0.8655533236799899,NO-GO
scr_01647,-108.394989647141,0.22188302473080984,0.10647234134875655,0.8655533236799899,NO-GO
scr_00724,-109.01110581179485,0.1370544501799951,0.0655728075537797,0.7932067932067932,NO-GO
scr_00499,-109.12804744315233,0.33282799742627983,0.15915033946690155,0.4259074259074259,NO-GO
scr_00607,-109.12804744315233,0.33282799742627983,0.15915033946690155,0.4259074259074259,NO-GO
scr_00067,-109.12804744315233,0.33282799742627983,0.15915033946690155,0.4259074259074259,NO-GO
scr_00391,-109.12804744315233,0.33282799742627983,0.15915033946690155,0.4259074259074259,NO-GO
scr_01688,-111.19077645175899,0.2040322199623776,0.09661038393359164,0.8165467782712914,NO-GO
scr_01580,-111.19077645175899,0.2040322199623776,0.09661038393359164,0.8165467782712914,NO-GO
scr_01904,-111.19077645175899,0.2040322199623776,0.09661038393359164,0.8165467782712914,NO-GO
scr_01796,-111.19077645175899,0.2040322199623776,0.09661038393359164,0.8165467782712914,NO-GO
scr_00664,-111.4210870649273,0.1386347425491938,0.0655728075537797,0.7932067932067932,NO-GO
scr_01646,-112.79127322617816,0.20588695536301782,0.09675535666548615,0.773307788666027,NO-GO
scr_01862,-112.79127322617816,0.20588695536301782,0.09675535666548615,0.773307788666027,NO-GO
scr_01970,-112.79127322617816,0.20588695536301782,0.09675535666548615,0.773307788666027,NO-GO
scr_01538,-112.79127322617816,0.20588695536301782,0.09675535666548615,0.773307788666027,NO-GO
scr_01754,-112.79127322617816,0.20588695536301782,0.09675535666548615,0.773307788666027,NO-GO
scr_00712,-113.29546194145695,0.139863822779817,0.0655728075537797,0.7545787545787546,NO-GO
scr_00676,-114.72301133665539,0.1407999069974656,0.0655728075537797,0.8275058275058275,NO-GO
scr_01841,-115.29046718288329,0.1932281473958562,0.08975230065886486,0.9613391189437808,NO-GO
scr_01625,-115.29046718288329,0.1932281473958562,0.08975230065886486,0.9613391189437808,NO-GO
scr_01949,-115.29046718288329,0.1932281473958562,0.08975230065886486,0.9613391189437808,NO-GO
scr_01733,-115.29046718288329,0.1932281473958562,0.08975230065886486,0.9613391189437808,NO-GO
scr_01517,-115.29046718288329,0.1932281473958562,0.08975230065886486,0.9613391189437808,NO-GO
scr_00302,-115.64823970124752,0.14547813838712845,0.0674608513330178,0.5740925740925741,NO-GO
scr_00290,-118.05666060871678,0.1471028796349896,0.0674608513330178,0.5740925740925741,NO-GO
scr_00458,-119.73046995930945,0.1954570054525567,0.0889530730484271,0.5740925740925741,NO-GO
scr_00270,-119.96995681625218,0.0421962563095063,0.0191827360973454,0.5251415251415251,NO-GO
scr_00700,-121.05392360162872,0.1449512639133752,0.0655728075537797,0.7545787545787546,NO-GO
scr_00688,-121.05392360162872,0.1449512639133752,0.0655728075537797,0.7545787545787546,NO-GO
scr_00234,-121.68969057357084,0.0425261482977497,0.0191827360973454,0.5251415251415251,NO-GO
scr_01816,-122.6153390458772,0.136631116460431,0.061375427697852245,0.9755678153241605,NO-GO
scr_01708,-122.6153390458772,0.136631116460431,0.061375427697852245,0.9755678153241605,NO-GO
scr_01600,-122.6153390458772,0.136631116460431,0.061375427697852245,0.9755678153241605,NO-GO
scr_01924,-122.6153390458772,0.136631116460431,0.061375427697852245,0.9755678153241605,NO-GO
scr_00531,-125.65333118163373,0.15524736909253806,0.06879905928247776,0.7545787545787546,NO-GO
scr_01659,-125.943117594915,0.2405669274196803,0.10647234134875655,0.8422983827917943,NO-GO
scr_01551,-125.943117594915,0.2405669274196803,0.10647234134875655,0.8422983827917943,NO-GO
scr_01563,-125.943117594915,0.2405669274196803,0.10647234134875655,0.8422983827917943,NO-GO
scr_01779,-125.943117594915,0.2405669274196803,0.10647234134875655,0.8422983827917943,NO-GO
scr_01767,-125.943117594915,0.2405669274196803,0.10647234134875655,0.8422983827917943,NO-GO
scr_01983,-125.943117594915,0.2405669274196803,0.10647234134875655,0.8422983827917943,NO-GO
scr_01875,-125.943117594915,0.2405669274196803,0.10647234134875655,0.8422983827917943,NO-GO
scr_01671,-125.943117594915,0.2405669274196803,0.10647234134875655,0.8422983827917943,NO-GO
scr_01887,-125.943117594915,0.2405669274196803,0.10647234134875655,0.8422983827917943,NO-GO
scr_01995,-125.943117594915,0.2405669274196803,0.10647234134875655,0.8422983827917943,NO-GO
scr_01805,-126.87977053539122,0.203629813785067,0.08975230065886486,0.9568831772545163,NO-GO
scr_01913,-126.87977053539122,0.203629813785067,0.08975230065886486,0.9568831772545163,NO-GO
scr_01697,-126.87977053539122,0.203629813785067,0.08975230065886486,0.9568831772545163,NO-GO
scr_01589,-126.87977053539122,0.203629813785067,0.08975230065886486,0.9568831772545163,NO-GO
scr_00519,-129.85532165692612,0.15813829901067855,0.06879905928247776,0.7545787545787546,NO-GO
scr_00246,-132.7867971879202,0.0446548769740214,0.0191827360973454,0.5251415251415251,NO-GO
scr_00230,-132.82578685248797,0.1570662579334858,0.0674608513330178,0.5740925740925741,NO-GO
scr_00488,-133.81213480353057,0.10202076284966846,0.043633647558710006,0.9094239094239094,NO-GO
scr_00320,-133.91109269301546,0.05832410497419245,0.02493430486887465,0.9703629703629704,NO-GO
scr_01853,-134.1983966934412,0.21019844913853836,0.08975230065886486,0.9439163641879507,NO-GO
scr_01637,-134.1983966934412,0.21019844913853836,0.08975230065886486,0.9439163641879507,NO-GO
scr_01961,-134.1983966934412,0.21019844913853836,0.08975230065886486,0.9439163641879507,NO-GO
scr_01745,-134.1983966934412,0.21019844913853836,0.08975230065886486,0.9439163641879507,NO-GO
scr_01529,-134.1983966934412,0.21019844913853836,0.08975230065886486,0.9439163641879507,NO-GO
scr_00440,-135.71017099943901,0.1028489452739279,0.043633647558710006,0.9094239094239094,NO-GO
scr_00512,-136.47657316272822,0.10318335449273984,0.043633647558710006,0.9094239094239094,NO-GO
scr_01685,-137.41036460937696,0.2130812642395153,0.08975230065886486,0.9089574566172887,NO-GO
scr_01901,-137.41036460937696,0.2130812642395153,0.08975230065886486,0.9089574566172887,NO-GO
scr_01577,-137.41036460937696,0.2130812642395153,0.08975230065886486,0.9089574566172887,NO-GO
scr_01793,-137.41036460937696,0.2130812642395153,0.08975230065886486,0.9089574566172887,NO-GO
scr_00524,-137.48714000543063,0.1036243016672298,0.043633647558710006,0.9094239094239094,NO-GO
scr_00452,-138.24092964487264,0.103953207581838,0.043633647558710006,0.9094239094239094,NO-GO
scr_00628,-139.32672190361507,0.12215260995408284,0.051040104917025444,0.7932067932067932,NO-GO
scr_00464,-140.17631097837645,0.10479768505181611,0.043633647558710006,0.9094239094239094,NO-GO
scr_00258,-141.97085649624773,0.04641663083416155,0.0191827360973454,0.5251415251415251,NO-GO
scr_01790,-142.12985403973258,0.23427360386976429,0.09675535666548615,0.7883234400958533,NO-GO
scr_01898,-142.12985403973258,0.23427360386976429,0.09675535666548615,0.7883234400958533,NO-GO
scr_01574,-142.12985403973258,0.23427360386976429,0.09675535666548615,0.7883234400958533,NO-GO
scr_01682,-142.12985403973258,0.23427360386976429,0.09675535666548615,0.7883234400958533,NO-GO
scr_00476,-142.4214261320918,0.10577731068527545,0.043633647558710006,0.9094239094239094,NO-GO
scr_01649,-144.4245328701017,0.21937664162559964,0.08975230065886486,0.9314742447553445,NO-GO
scr_01973,-144.4245328701017,0.21937664162559964,0.08975230065886486,0.9314742447553445,NO-GO
scr_01865,-144.4245328701017,0.21937664162559964,0.08975230065886486,0.9314742447553445,NO-GO
scr_01541,-144.4245328701017,0.21937664162559964,0.08975230065886486,0.9314742447553445,NO-GO
scr_01757,-144.4245328701017,0.21937664162559964,0.08975230065886486,0.9314742447553445,NO-GO
scr_00521,-144.52712141742842,0.16472833072773732,0.06736607774747905,0.929070929070929,NO-GO
scr_00544,-146.1323839916686,0.1256262270241236,0.051040104917025444,0.7932067932067932,NO-GO
scr_00640,-147.12815015702228,0.12613446711964835,0.051040104917025444,0.7545787545787546,NO-GO
scr_00616,-150.9475315435902,0.12808388338653395,0.051040104917025444,0.7932067932067932,NO-GO
scr_00435,-151.41695947099169,0.17297250299265066,0.06879905928247776,0.7545787545787546,NO-GO
scr_00494,-151.99852752401338,0.2241604342693963,0.0889530730484271,0.5740925740925741,NO-GO
scr_00212,-152.34285282351127,0.056232807439589,0.0222842877499361,0.946053946053946,NO-GO
scr_00428,-152.34285282351127,0.056232807439589,0.0222842877499361,0.946053946053946,NO-GO
scr_00556,-154.4917960548445,0.12989287971161506,0.051040104917025444,0.8275058275058275,NO-GO
scr_00210,-155.4595592663375,0.03358637549120395,0.01314743342846975,0.5251415251415251,NO-GO
scr_00426,-155.4595592663375,0.03358637549120395,0.01314743342846975,0.5251415251415251,NO-GO
scr_00533,-155.65235577718371,0.1722229647561193,0.06736607774747905,0.8275058275058275,NO-GO
scr_00604,-157.11754639707354,0.1312330654411479,0.051040104917025444,0.7545787545787546,NO-GO
scr_00568,-159.38830806244127,0.1323920645775672,0.051040104917025444,0.8275058275058275,NO-GO
scr_00104,-159.80485680341053,0.04847188224230205,0.0186570346831429,0.7545787545787546,NO-GO
scr_00110,-160.48612834996635,0.11522171696685704,0.044233340829595055,0.5251415251415251,NO-GO
scr_00326,-160.48612834996635,0.11522171696685704,0.044233340829595055,0.5251415251415251,NO-GO
scr_01781,-162.55025307349993,0.23564489251913823,0.08975230065886486,0.8863379019421483,NO-GO
scr_01985,-162.55025307349993,0.23564489251913823,0.08975230065886486,0.8863379019421483,NO-GO
scr_01877,-162.55025307349993,0.23564489251913823,0.08975230065886486,0.8863379019421483,NO-GO
scr_01661,-162.55025307349993,0.23564489251913823,0.08975230065886486,0.8863379019421483,NO-GO
scr_01769,-162.55025307349993,0.23564489251913823,0.08975230065886486,0.8863379019421483,NO-GO
scr_01889,-162.55025307349993,0.23564489251913823,0.08975230065886486,0.8863379019421483,NO-GO
scr_01997,-162.55025307349993,0.23564489251913823,0.08975230065886486,0.8863379019421483,NO-GO
scr_01565,-162.55025307349993,0.23564489251913823,0.08975230065886486,0.8863379019421483,NO-GO
scr_01673,-162.55025307349993,0.23564489251913823,0.08975230065886486,0.8863379019421483,NO-GO
scr_01553,-162.55025307349993,0.23564489251913823,0.08975230065886486,0.8863379019421483,NO-GO
scr_00437,-167.21871146456647,0.18001476492103155,0.06736607774747905,0.9094239094239094,NO-GO
scr_00507,-168.06864697541067,0.1844287073503488,0.06879905928247776,0.7545787545787546,NO-GO
scr_01886,-168.43480443079523,0.25972505244131616,0.09675535666548615,0.7883234400958533,NO-GO
scr_01778,-168.43480443079523,0.25972505244131616,0.09675535666548615,0.7883234400958533,NO-GO
scr_01994,-168.43480443079523,0.25972505244131616,0.09675535666548615,0.7883234400958533,NO-GO
scr_01562,-168.43480443079523,0.25972505244131616,0.09675535666548615,0.7883234400958533,NO-GO
scr_01670,-168.43480443079523,0.25972505244131616,0.09675535666548615,0.7883234400958533,NO-GO
scr_00580,-168.52941796557127,0.13705769666270534,0.051040104917025444,0.7545787545787546,NO-GO
scr_00592,-168.52941796557127,0.13705769666270534,0.051040104917025444,0.7545787545787546,NO-GO
scr_01766,-168.69438147380995,0.2599762071351068,0.09675535666548615,0.7883234400958533,NO-GO
scr_01658,-168.69438147380995,0.2599762071351068,0.09675535666548615,0.7883234400958533,NO-GO
scr_01550,-168.69438147380995,0.2599762071351068,0.09675535666548615,0.7883234400958533,NO-GO
scr_01874,-168.69438147380995,0.2599762071351068,0.09675535666548615,0.7883234400958533,NO-GO
scr_01982,-168.69438147380995,0.2599762071351068,0.09675535666548615,0.7883234400958533,NO-GO
scr_00174,-170.035415490561,0.0355027264849132,0.01314743342846975,0.5740925740925741,NO-GO
scr_00390,-170.035415490561,0.0355027264849132,0.01314743342846975,0.5740925740925741,NO-GO
scr_00242,-171.4501597578462,0.1831225887174799,0.0674608513330178,0.5740925740925741,NO-GO
scr_00186,-173.83704528038018,0.03600254323072655,0.01314743342846975,0.5251415251415251,NO-GO
scr_00402,-173.83704528038018,0.03600254323072655,0.01314743342846975,0.5251415251415251,NO-GO
scr_00114,-174.5426930544446,0.03609531780206115,0.01314743342846975,0.5251415251415251,NO-GO
scr_00330,-174.5426930544446,0.03609531780206115,0.01314743342846975,0.5251415251415251,NO-GO
scr_00206,-177.88832404630116,0.12291928950104995,0.044233340829595055,0.5740925740925741,NO-GO
scr_00422,-177.88832404630116,0.12291928950104995,0.044233340829595055,0.5740925740925741,NO-GO
scr_00447,-178.21872180918263,0.19141186335245142,0.06879905928247776,0.7545787545787546,NO-GO
scr_00315,-178.92817780848657,0.1442244841831033,0.05170667421135505,0.7545787545787546,NO-GO
scr_00198,-178.9740520484431,0.036677927775773604,0.01314743342846975,0.5251415251415251,NO-GO
scr_00414,-178.9740520484431,0.036677927775773604,0.01314743342846975,0.5251415251415251,NO-GO
scr_00482,-180.54317653012248,0.24955177675121765,0.0889530730484271,0.5740925740925741,NO-GO
scr_00470,-180.82534608664542,0.24980277524295194,0.0889530730484271,0.5740925740925741,NO-GO
scr_00303,-183.39890281047514,0.1465361473947671,0.05170667421135505,0.7545787545787546,NO-GO
scr_00509,-183.57587438180082,0.19103394400913745,0.06736607774747905,0.8857808857808858,NO-GO
scr_00495,-186.61654861556764,0.19718948919541607,0.06879905928247776,0.7545787545787546,NO-GO
scr_00500,-187.04841908974734,0.1252496955084692,0.043633647558710006,0.7136197136197137,NO-GO
scr_00459,-192.2555173691328,0.20106904665110176,0.06879905928247776,0.7545787545787546,NO-GO
scr_00305,-192.27653120019835,0.15413015987632592,0.052734360587697204,0.9094239094239094,NO-GO
scr_00449,-194.94806297012957,0.19869494141514094,0.06736607774747905,0.8588078588078588,NO-GO
scr_00194,-199.08432825335845,0.1322949902842129,0.044233340829595055,0.5740925740925741,NO-GO
scr_00410,-199.08432825335845,0.1322949902842129,0.044233340829595055,0.5740925740925741,NO-GO
scr_00497,-199.40561759533742,0.2016978211295948,0.06736607774747905,0.7545787545787546,NO-GO
scr_00398,-203.0812072105788,0.13406294337590655,0.044233340829595055,0.5740925740925741,NO-GO
scr_00182,-203.0812072105788,0.13406294337590655,0.044233340829595055,0.5740925740925741,NO-GO
scr_00162,-204.87584400694936,0.04008334863029895,0.01314743342846975,0.5251415251415251,NO-GO
scr_00378,-204.87584400694936,0.04008334863029895,0.01314743342846975,0.5251415251415251,NO-GO
scr_00342,-206.97671564924144,0.0403595593308869,0.01314743342846975,0.5251415251415251,NO-GO
scr_00126,-206.97671564924144,0.0403595593308869,0.01314743342846975,0.5251415251415251,NO-GO
scr_00317,-207.05148546554298,0.1619216375352801,0.052734360587697204,0.8275058275058275,NO-GO
scr_00461,-208.47052396477892,0.20780449300216897,0.06736607774747905,0.8275058275058275,NO-GO
scr_00219,-214.148398540999,0.16243568897378363,0.05170667421135505,0.7545787545787546,NO-GO
scr_00278,-215.35163939942584,0.21273890063148104,0.0674608513330178,0.5740925740925741,NO-GO
scr_00471,-219.26835646762245,0.219653625836352,0.06879905928247776,0.7545787545787546,NO-GO
scr_00483,-219.26835646762245,0.219653625836352,0.06879905928247776,0.7545787545787546,NO-GO
scr_00221,-222.3288061669455,0.16997803492209662,0.052734360587697204,0.8857808857808858,NO-GO
scr_00354,-223.94695869993083,0.0425907107386258,0.01314743342846975,0.5251415251415251,NO-GO
scr_00138,-223.94695869993083,0.0425907107386258,0.01314743342846975,0.5251415251415251,NO-GO
scr_00338,-225.833736791435,0.1441271473327611,0.044233340829595055,0.5740925740925741,NO-GO
scr_00122,-225.833736791435,0.1441271473327611,0.044233340829595055,0.5740925740925741,NO-GO
scr_00473,-232.46720255109713,0.22397011415544074,0.06736607774747905,0.7545787545787546,NO-GO
scr_00485,-232.46720255109713,0.22397011415544074,0.06736607774747905,0.7545787545787546,NO-GO
scr_00291,-237.26585833264585,0.17438895859419146,0.05170667421135505,0.7545787545787546,NO-GO
scr_00150,-239.2836339676234,0.044607089909586256,0.01314743342846975,0.5251415251415251,NO-GO
scr_00366,-239.2836339676234,0.044607089909586256,0.01314743342846975,0.5251415251415251,NO-GO
scr_00293,-243.9062386104904,0.18135675595244236,0.052734360587697204,0.8857808857808858,NO-GO
scr_00231,-251.68301087077288,0.1818435886876349,0.05170667421135505,0.7545787545787546,NO-GO
scr_00266,-254.9584397027695,0.23945798530188495,0.0674608513330178,0.5740925740925741,NO-GO
scr_00254,-255.3504440961977,0.23972243480295444,0.0674608513330178,0.5740925740925741,NO-GO
scr_00233,-259.2797816934488,0.18946389559691462,0.052734360587697204,0.8588078588078588,NO-GO
scr_00279,-263.3159644625515,0.187858602102494,0.05170667421135505,0.7545787545787546,NO-GO
scr_00281,-265.0893599926174,0.1925275395658228,0.052734360587697204,0.7545787545787546,NO-GO
scr_00520,-268.8264333337661,0.10755761653063389,0.0291621225622136,0.8275058275058275,NO-GO
scr_00224,-269.1343633467868,0.0920410875326673,0.02493430486887465,0.9703629703629704,NO-GO
scr_00243,-271.3641382484202,0.1920200451019168,0.05170667421135505,0.7545787545787546,NO-GO
scr_00272,-274.06050886630885,0.09326938767478934,0.02493430486887465,0.9703629703629704,NO-GO
scr_00296,-274.4562499367153,0.09336806295977584,0.02493430486887465,0.9703629703629704,NO-GO
scr_00245,-277.5618672680723,0.19910483652678795,0.052734360587697204,0.8275058275058275,NO-GO
scr_00308,-278.15722526409775,0.0942908754310272,0.02493430486887465,0.9703629703629704,NO-GO
scr_00207,-279.9263295414315,0.13179048270657656,0.0346884310086239,0.7545787545787546,NO-GO
scr_00423,-279.9263295414315,0.13179048270657656,0.0346884310086239,0.7545787545787546,NO-GO
scr_00436,-282.7297550905043,0.1116121202615528,0.0291621225622136,0.7932067932067932,NO-GO
scr_00236,-283.6593706708681,0.0956627971410801,0.02493430486887465,0.9703629703629704,NO-GO
scr_00532,-284.7487491991701,0.1122009017980458,0.0291621225622136,0.7545787545787546,NO-GO
scr_00411,-284.9319732406667,0.1335268619677233,0.0346884310086239,0.7545787545787546,NO-GO
scr_00195,-284.9319732406667,0.1335268619677233,0.0346884310086239,0.7545787545787546,NO-GO
scr_00350,-285.7680042203384,0.17063807611830895,0.044233340829595055,0.5740925740925741,NO-GO
scr_00134,-285.7680042203384,0.17063807611830895,0.044233340829595055,0.5740925740925741,NO-GO
scr_00248,-292.054739807848,0.09775612407656209,0.02493430486887465,0.9703629703629704,NO-GO
scr_00260,-292.1452340131781,0.09777868817760775,0.02493430486887465,0.9703629703629704,NO-GO
scr_00508,-292.49377204694866,0.11445951485338644,0.0291621225622136,0.8275058275058275,NO-GO
scr_00380,-296.044327273135,0.08825565750684405,0.0222842877499361,0.946053946053946,NO-GO
scr_00164,-296.044327273135,0.08825565750684405,0.0222842877499361,0.946053946053946,NO-GO
scr_00116,-299.4690521740472,0.08901883305840705,0.0222842877499361,0.946053946053946,NO-GO
scr_00332,-299.4690521740472,0.08901883305840705,0.0222842877499361,0.946053946053946,NO-GO
scr_00448,-299.7435629730144,0.11657370776874995,0.0291621225622136,0.8275058275058275,NO-GO
scr_00404,-304.9703929249732,0.0902447676614479,0.0222842877499361,0.946053946053946,NO-GO
scr_00188,-304.9703929249732,0.0902447676614479,0.0222842877499361,0.946053946053946,NO-GO
scr_00496,-305.03298774079354,0.11811621630236581,0.0291621225622136,0.7545787545787546,NO-GO
scr_00200,-307.9982096960576,0.09091949506325715,0.0222842877499361,0.946053946053946,NO-GO
scr_00416,-307.9982096960576,0.09091949506325715,0.0222842877499361,0.946053946053946,NO-GO
scr_00255,-309.00213779567383,0.21148140290748654,0.05170667421135505,0.7545787545787546,NO-GO
scr_00267,-309.00213779567383,0.21148140290748654,0.05170667421135505,0.7545787545787546,NO-GO
scr_00197,-309.2432222059471,0.14048065867834,0.03432693592849405,0.929070929070929,NO-GO
scr_00413,-309.2432222059471,0.14048065867834,0.03432693592849405,0.929070929070929,NO-GO
scr_00257,-309.2955082188059,0.21583936917335295,0.052734360587697204,0.7545787545787546,NO-GO
scr_00269,-309.2955082188059,0.21583936917335295,0.052734360587697204,0.7545787545787546,NO-GO
scr_00460,-309.6048898440009,0.11944947999712754,0.0291621225622136,0.8275058275058275,NO-GO
scr_00344,-310.6399939880235,0.09150819787661145,0.0222842877499361,0.9593739593739594,NO-GO
scr_00128,-310.6399939880235,0.09150819787661145,0.0222842877499361,0.9593739593739594,NO-GO
scr_00152,-311.7712398618761,0.09176028796230004,0.0222842877499361,0.946053946053946,NO-GO
scr_00368,-311.7712398618761,0.09176028796230004,0.0222842877499361,0.946053946053946,NO-GO
scr_00140,-313.4746002840271,0.0921398697001907,0.0222842877499361,0.9593739593739594,NO-GO
scr_00356,-313.4746002840271,0.0921398697001907,0.0222842877499361,0.9593739593739594,NO-GO
scr_00484,-328.2450802401368,0.12488535516627866,0.0291621225622136,0.7545787545787546,NO-GO
scr_00472,-328.2450802401368,0.12488535516627866,0.0291621225622136,0.7545787545787546,NO-GO
scr_00008,-329.37204966362356,0.0801080922254638,0.0186570346831429,0.8588078588078588,NO-GO
scr_00111,-331.77483253167065,0.14977591489534994,0.0346884310086239,0.7545787545787546,NO-GO
scr_00327,-331.77483253167065,0.14977591489534994,0.0346884310086239,0.7545787545787546,NO-GO
scr_00425,-332.8416216834739,0.14858126614714068,0.03432693592849405,0.8588078588078588,NO-GO
scr_00209,-332.8416216834739,0.14858126614714068,0.03432693592849405,0.8588078588078588,NO-GO
scr_00080,-338.43664581414924,0.08179927707315421,0.0186570346831429,0.7932067932067932,NO-GO
scr_00056,-340.39156454317026,0.08216400693845491,0.0186570346831429,0.7545787545787546,NO-GO
scr_00092,-343.3733553761681,0.0827203206883461,0.0186570346831429,0.7545787545787546,NO-GO
scr_00020,-351.33841356374853,0.0842063643569355,0.0186570346831429,0.7545787545787546,NO-GO
scr_00170,-353.109186061816,0.2004253306009271,0.044233340829595055,0.5740925740925741,NO-GO
scr_00386,-353.109186061816,0.2004253306009271,0.044233340829595055,0.5740925740925741,NO-GO
scr_00329,-358.00916462852854,0.1572205124886658,0.03432693592849405,0.929070929070929,NO-GO
scr_00113,-358.00916462852854,0.1572205124886658,0.03432693592849405,0.929070929070929,NO-GO
scr_00032,-359.3448577780446,0.0857001294308832,0.0186570346831429,0.7545787545787546,NO-GO
scr_00044,-363.93145847546964,0.08655585311377906,0.0186570346831429,0.7545787545787546,NO-GO
scr_00284,-364.47809961837885,0.1158143854080019,0.02493430486887465,0.8275058275058275,NO-GO
scr_00399,-367.00006511199734,0.1619949953966039,0.0346884310086239,0.7545787545787546,NO-GO
scr_00183,-367.00006511199734,0.1619949953966039,0.0346884310086239,0.7545787545787546,NO-GO
scr_00102,-370.65640525478807,0.031360626846785,0.0066631679706575,0.5251415251415251,NO-GO
scr_00304,-375.4107287097265,0.10286289331806894,0.0216366369343916,0.8275058275058275,NO-GO
scr_00002,-381.3476748003426,0.10272693527368079,0.021341525190973598,0.5740925740925741,NO-GO
scr_00392,-382.2868608562447,0.10747419185333949,0.0222842877499361,0.7545787545787546,NO-GO
scr_00176,-382.2868608562447,0.10747419185333949,0.0222842877499361,0.7545787545787546,NO-GO
scr_00123,-389.2314484393557,0.1697067134643773,0.0346884310086239,0.7545787545787546,NO-GO
scr_00339,-389.2314484393557,0.1697067134643773,0.0346884310086239,0.7545787545787546,NO-GO
scr_00401,-393.3668315294514,0.16935771615155598,0.03432693592849405,0.929070929070929,NO-GO
scr_00185,-393.3668315294514,0.16935771615155598,0.03432693592849405,0.929070929070929,NO-GO
scr_00220,-394.77545889249933,0.10705276968104005,0.0216366369343916,0.8275058275058275,NO-GO
scr_00316,-398.09216397407556,0.10777039311772521,0.0216366369343916,0.7545787545787546,NO-GO
scr_00006,-401.0291769477948,0.03338441564203435,0.0066631679706575,0.5251415251415251,NO-GO
scr_00078,-406.4283708142109,0.033744172998415096,0.0066631679706575,0.5251415251415251,NO-GO
scr_00387,-406.4865283616169,0.1756922299586938,0.0346884310086239,0.7545787545787546,NO-GO
scr_00171,-406.4865283616169,0.1756922299586938,0.0346884310086239,0.7545787545787546,NO-GO
scr_00292,-409.0672053800473,0.11014502298013445,0.0216366369343916,0.8275058275058275,NO-GO
scr_00090,-415.4368243664417,0.0343444213901589,0.0066631679706575,0.5251415251415251,NO-GO
scr_00098,-415.7261397240251,0.1100638240256385,0.021341525190973598,0.5740925740925741,NO-GO
scr_00374,-416.2665418430226,0.22836193904258814,0.044233340829595055,0.5740925740925741,NO-GO
scr_00158,-416.2665418430226,0.22836193904258814,0.044233340829595055,0.5740925740925741,NO-GO
scr_00362,-416.8903094195924,0.2286378522807168,0.044233340829595055,0.5740925740925741,NO-GO
scr_00146,-416.8903094195924,0.2286378522807168,0.044233340829595055,0.5740925740925741,NO-GO
scr_00125,-417.84915368518784,0.17776174719176313,0.03432693592849405,0.8857808857808858,NO-GO
scr_00341,-417.84915368518784,0.17776174719176313,0.03432693592849405,0.8857808857808858,NO-GO
scr_00066,-419.1603330347287,0.034592525027128854,0.0066631679706575,0.5251415251415251,NO-GO
scr_00232,-419.3728805483495,0.11237482449993776,0.0216366369343916,0.8275058275058275,NO-GO
scr_00135,-419.58789753839164,0.1802368893667644,0.0346884310086239,0.7545787545787546,NO-GO
scr_00351,-419.58789753839164,0.1802368893667644,0.0346884310086239,0.7545787545787546,NO-GO
scr_00280,-426.71382246972786,0.11396315745103094,0.0216366369343916,0.7545787545787546,NO-GO
scr_00173,-428.08906478300497,0.18127679491344556,0.03432693592849405,0.7545787545787546,NO-GO
scr_00389,-428.08906478300497,0.18127679491344556,0.03432693592849405,0.7545787545787546,NO-GO
scr_00244,-433.0839000739935,0.1153414280147049,0.0216366369343916,0.8275058275058275,NO-GO
scr_00068,-437.4092339872345,0.1002646271754109,0.0186570346831429,0.5251415251415251,NO-GO
scr_00353,-447.74355510183784,0.18802357921226337,0.03432693592849405,0.8275058275058275,NO-GO
scr_00137,-447.74355510183784,0.18802357921226337,0.03432693592849405,0.8275058275058275,NO-GO
scr_00256,-459.6779115160694,0.1210954777167174,0.0216366369343916,0.7545787545787546,NO-GO
scr_00268,-459.6779115160694,0.1210954777167174,0.0216366369343916,0.7545787545787546,NO-GO
scr_00086,-460.9465556588551,0.1197145504838333,0.021341525190973598,0.5740925740925741,NO-GO
scr_00074,-468.7122754689562,0.12137187353336645,0.021341525190973598,0.5740925740925741,NO-GO
scr_00054,-471.0080609985316,0.0380472262303266,0.0066631679706575,0.5251415251415251,NO-GO
scr_00018,-475.1059710199873,0.0383202768583426,0.0066631679706575,0.5251415251415251,NO-GO
scr_00375,-476.7536184213646,0.200066781015837,0.0346884310086239,0.7545787545787546,NO-GO
scr_00363,-476.7536184213646,0.200066781015837,0.0346884310086239,0.7545787545787546,NO-GO
scr_00159,-476.7536184213646,0.200066781015837,0.0346884310086239,0.7545787545787546,NO-GO
scr_00147,-476.7536184213646,0.200066781015837,0.0346884310086239,0.7545787545787546,NO-GO
