dataset,scenario,missing_ratio,method,family,runs,mae_mean,mae_std,rmse_mean,rmse_std,dtw_mean,dtw_std,snr_mean,snr_std,mae_ci95,rmse_ci95,dtw_ci95,snr_ci95
mne_sample,right_lateral_temporal,0.4,graph_time_tikhonov,tv_time,92,1.6114115484394276e-05,1.6425853388064346e-06,2.4777277075623076e-05,9.813912548734285e-07,0.00011434980792773078,1.3574958038509299e-05,9.115583116716472,3.003319541732515,3.3565266507076605e-07,2.0054153802125686e-07,2.7739629328241608e-06,0.6137107061811075
mne_sample,frontal_band,0.4,graph_time_tikhonov,tv_time,92,1.646145255298357e-05,1.4484893712030277e-06,2.506340005856089e-05,7.867566898293977e-07,0.000118056833498325,1.0202661840131883e-05,9.115422299100057,2.848602557333609,2.95990294254214e-07,1.6076910798155535e-07,2.084854014309224e-06,0.5820951992614242
mne_sample,frontal_band,0.4,rbfi_tps,instant,23,1.6698850695412258e-05,0.0,3.378884179767213e-05,0.0,0.0001394726912501,0.0,3.8877130319895854,0.0,0.0,0.0,0.0,0.0
mne_sample,occipital_band,0.1,bgsrp,instant,69,1.7577862394093316e-05,1.3841510860329638e-06,2.4868971065214672e-05,2.525782280465923e-06,0.00012490680557276118,1.2903487799677806e-05,7.9077566720189285,1.8916257964844971,3.2659913021167766e-07,5.95974170903907e-07,3.044658877630214e-06,0.4463409710485143
mne_sample,right_lateral_temporal,0.1,bgsrp,instant,69,1.7593080243733793e-05,1.362404397998379e-06,2.494519498078876e-05,2.5110779664329006e-06,0.0001245388184907447,1.2556084311441163e-05,8.071535806392614,1.928155132405072,3.214678627736438e-07,5.925045957816504e-07,2.962686845649387e-06,0.45496029697272616
mne_sample,occipital_band,0.2,bgsrp,instant,69,1.7702505383464835e-05,1.322612545873409e-06,2.500982804074731e-05,2.47311195062928e-06,0.000126449871245896,1.2503456290852821e-05,7.6320809209592815,1.8307975767413363,3.1207872568834636e-07,5.835462762281085e-07,2.950268934106091e-06,0.4319881710825949
mne_sample,right_lateral_temporal,0.2,bgsrp,instant,69,1.780395788101865e-05,1.245747168215004e-06,2.5257604278296135e-05,2.4220824516738677e-06,0.000127071997077408,1.1859017977875268e-05,8.047803764793741,1.9387533596187498,2.939418577264992e-07,5.715055458901066e-07,2.798209672210936e-06,0.4574610151563844
mne_sample,occipital_band,0.3,bgsrp,instant,69,1.783563136468216e-05,1.3342819408739212e-06,2.5171500745039533e-05,2.4923825653691757e-06,0.00012790453743908732,1.246591379978623e-05,7.161701014326299,1.6927392905017273,3.14832192629724e-07,5.880932986422097e-07,2.9414105478706187e-06,0.39941245253614627
mne_sample,left_lateral_temporal,0.1,bgsrp,instant,69,1.7837031486247453e-05,1.031216673928147e-06,2.574769973633406e-05,1.1175299536252312e-06,0.00012567460360558865,9.308562447499082e-06,8.020459104488612,1.9302442655163474,2.433220420539345e-07,2.6368820175950415e-07,2.196413693238892e-06,0.45545324103347495
mne_sample,frontal_band,0.1,bgsrp,instant,69,1.7867825461829214e-05,9.545923208141857e-07,2.5753542386758156e-05,1.0457265410086e-06,0.00012600685049454584,8.915370452606701e-06,8.035665458153389,1.9545868065125405,2.2524204534506643e-07,2.467457361981518e-07,2.1036375759249275e-06,0.46119701625911486
mne_sample,frontal_band,0.3,spherical_spline,instant,23,1.806613285578856e-05,0.0,4.008653198031181e-05,0.0,0.000153295741561,0.0,-0.43942474756575506,0.0,0.0,0.0,0.0,0.0
mne_sample,occipital_band,0.4,bgsrp,instant,69,1.80784584846096e-05,1.5187405684701625e-06,2.5461211451185828e-05,2.7461682360359155e-06,0.00012902017862104898,1.383033957403869e-05,6.340801482070575,1.2797475411154648,3.583563627444433e-07,6.479756193919623e-07,3.263355367049582e-06,0.30196445896433743
mne_sample,midline_central,0.4,bgsrp,instant,69,1.814715334747039e-05,7.430105465464471e-07,2.5996855407609133e-05,8.468262562036938e-07,0.0001314180737734058,7.087124083507491e-06,7.194219689774997,1.6643210238741086,1.753179986555266e-07,1.9981396648627926e-07,1.672251378286789e-06,0.3927069842846242
mne_sample,left_lateral_temporal,0.4,bgsrp,instant,69,1.839686032814146e-05,1.1125820385182974e-06,2.651401230959585e-05,1.5733224882121458e-06,0.00012917201205204636,9.960738704838589e-06,7.595207848523481,1.7746998799834688,2.625207101564615e-07,3.7123530904799073e-07,2.3502987716390093e-06,0.41875156768512334
mne_sample,midline_central,0.1,bgsrp,instant,69,1.8474923806762946e-05,1.3295503021209953e-06,2.574441500418741e-05,2.3204943547811377e-06,0.0001332687319476973,1.227296673026335e-05,7.976414192170419,1.903487344543877,3.1371573278890527e-07,5.475351972628362e-07,2.8958834766433925e-06,0.449139777709325
mne_sample,right_lateral_temporal,0.4,bgsrp,instant,69,1.8588378898181723e-05,1.1379974096602412e-06,2.6672368563767594e-05,1.4718534184534585e-06,0.00013261753051442752,1.009340440061508e-05,7.3477983518865315,1.632409683576543,2.6851762638383366e-07,3.4729304561954146e-07,2.3816020746430982e-06,0.38517730339195205
mne_sample,frontal_band,0.3,bgsrp,instant,69,1.8620305865532454e-05,9.039055249519712e-07,2.6437777276163193e-05,1.1535792662699255e-06,0.00013340814566576377,8.584367880565547e-06,7.767897594224175,1.743196355528928,2.1328217795135485e-07,2.721942631810429e-07,2.025535442987761e-06,0.41131811349845354
mne_sample,right_lateral_temporal,0.3,bgsrp,instant,69,1.8751740569684258e-05,1.996418971217181e-06,2.6602282980310893e-05,3.3592315740420454e-06,0.00013570802445130096,1.8429114555430838e-05,7.511764734070726,1.6873949494998088,4.710675778945243e-07,7.926317591572576e-07,4.348465167646979e-06,0.3981514217567797
mne_sample,midline_central,0.2,bgsrp,instant,69,1.881840346401657e-05,1.353250328877594e-06,2.6130051975252328e-05,2.3470643207511968e-06,0.00013722200021637753,1.2532289137563546e-05,7.633876814457394,1.719268983966788,3.1930790274983267e-07,5.538045473815764e-07,2.9570722251284885e-06,0.40567230010474103
mne_sample,midline_central,0.3,bgsrp,instant,69,1.8941603554092396e-05,1.3263515412735218e-06,2.622067190490744e-05,2.284885058874032e-06,0.00013877903127340483,1.1849893733339754e-05,7.35365852325513,1.6777738326626697,3.1296096510416194e-07,5.391329605503374e-07,2.796056749485081e-06,0.3958812588949491
mne_sample,frontal_band,0.2,bgsrp,instant,69,1.896846529444577e-05,1.2580652303609283e-06,2.6882099326703466e-05,1.7592015947074075e-06,0.00013819036025153333,1.187186381316478e-05,7.946562848646075,1.8824983290253314,2.968483817493084e-07,4.150946500682458e-07,2.801240727617193e-06,0.4441872878536091
mne_sample,left_lateral_temporal,0.2,bgsrp,instant,69,1.8978831558362144e-05,1.265240728445947e-06,2.7496435182210393e-05,1.867275110452698e-06,0.00013333634488903675,1.052795617484416e-05,7.95690783916744,1.8571795441841354,2.9854148552753774e-07,4.4059527395063706e-07,2.4841372913020828e-06,0.4382131617696924
mne_sample,left_lateral_temporal,0.3,bgsrp,instant,69,1.9119060913479164e-05,1.668659312960122e-06,2.7766223029308446e-05,2.6670732917954927e-06,0.00013393423577327457,1.4815167658982153e-05,7.505398726153467,1.6399558725590038,3.9373063080442695e-07,6.293126712111392e-07,3.4957317305811188e-06,0.38695787401242404
mne_sample,right_lateral_temporal,0.4,rbfi_mq,instant,23,1.9237051673081997e-05,0.0,3.7781154455074384e-05,0.0,0.0001593988286237,0.0,6.043253128198733,0.0,0.0,0.0,0.0,0.0
mne_sample,frontal_band,0.4,rbfi_mq,instant,23,1.9317615758109925e-05,0.0,3.713754274038189e-05,0.0,0.0001625497352052,0.0,3.6481434909956723,0.0,0.0,0.0,0.0,0.0
mne_sample,frontal_band,0.4,bgsrp,instant,69,1.952692221595671e-05,1.8608720049321698e-06,2.760125247819108e-05,2.8687980572945023e-06,0.0001415195125449232,1.7892563166127306e-05,7.659845264906339,1.6674105735931988,4.3908442104248255e-07,6.769108948580642e-07,4.221862502064685e-06,0.393435982918648
mne_sample,left_lateral_temporal,0.3,spherical_spline,instant,23,2.3405675890006e-05,0.0,5.325908259109773e-05,0.0,0.0002005922140373,0.0,-1.2982814138779917,0.0,0.0,0.0,0.0,0.0
mne_sample,right_lateral_temporal,0.4,spherical_spline,instant,23,2.5275144963760008e-05,0.0,5.212938583334858e-05,0.0,0.00021480526100499996,0.0,4.741993734845594,0.0,0.0,0.0,0.0,0.0
synthetic,right_lateral_temporal,0.1,tv,tv_time,69,0.04645665266942657,0.0017377005790763802,0.18408441688558963,0.0037697732130443514,0.36949520274742803,0.03680512037372224,1.7131419702888324,0.45968898547916537,0.0004100213505747005,0.0008895016338167618,0.008684398995665353,0.10846649931524054
synthetic,right_lateral_temporal,0.1,spherical_spline,instant,23,0.047272843290407096,0.0,0.1845745077016465,0.0,0.4069653521713967,0.0,1.4780064788797294,0.0,0.0,0.0,0.0,0.0
synthetic,occipital_band,0.1,spherical_spline,instant,23,0.047422237465791,0.0,0.184639862666719,0.0,0.40381403258372683,0.0,1.26969393362253,0.0,0.0,0.0,0.0,0.0
synthetic,right_lateral_temporal,0.1,gsmooth,instant,69,0.048239335606327434,0.0068631114187891204,0.1909771680367383,0.02716443989702508,0.3623786658808706,0.03249574369648335,1.3959454985504594,1.2721047514051684,0.0016193941850282795,0.006409619970376919,0.007667574540053004,0.30016109479624825
synthetic,frontal_band,0.1,spherical_spline,instant,23,0.04827875870665221,0.0,0.1885860568009146,0.0,0.40427551212166746,0.0,1.1327681389440492,0.0,0.0,0.0,0.0,0.0
synthetic,right_lateral_temporal,0.1,trss,tv_time,100,0.04844273819482644,0.014206059084915939,0.19588033551798292,0.05385828149996045,0.2924145070775255,0.05598391365439244,1.6613249861333699,2.602247750377326,0.002784387580643524,0.010556223173992248,0.010972847076260919,0.5100405590739558
synthetic,frontal_band,0.1,tv,tv_time,69,0.04965143869312157,0.0032770050102309306,0.19539243376774623,0.013298309577507517,0.3776447502329391,0.025403547202589256,0.8437470315115203,0.5498017315978754,0.0007732298856970612,0.0031378195524503186,0.0059941262947210945,0.12972916695342893
synthetic,right_lateral_temporal,0.1,gsp,instant,23,0.05131165665595422,0.014901912340506066,0.20749626071043073,0.0573870265078359,0.30103247731621907,0.042339837152424835,1.1475422109656335,2.533835375835777,0.006090236499220607,0.023453403525248072,0.01730379401681527,1.0355487494705904
synthetic,frontal_band,0.1,gsmooth,instant,69,0.051582904131623086,0.004145594632599475,0.20322877782000526,0.01774042192644809,0.3774309937273775,0.024557124314570054,0.5201607460659747,0.7167426117963099,0.0009781790549308167,0.004185963822325199,0.005794407505487891,0.1691199146974813
synthetic,right_lateral_temporal,0.1,idw,instant,75,0.05247841559357687,0.0057317988214537745,0.21003900717833804,0.023316198701943222,0.3043870047854915,0.04955870899539922,0.4038622878628846,1.0098272366564671,0.0012972281922627896,0.005276952530041922,0.011216191719840153,0.22854541855210184
synthetic,occipital_band,0.1,tv,tv_time,69,0.05335273651983849,0.005686790483962843,0.20919859676826752,0.02475975594739541,0.40790065766944317,0.036121394971341675,0.218019651547041,0.9990724734798293,0.0013418338825145263,0.0058422197101683825,0.008523069698615044,0.2357374163481824
synthetic,occipital_band,0.1,gsmooth,instant,69,0.05360348594357802,0.004264002919086626,0.21093025037466706,0.01893297195054928,0.4083308787116649,0.042876305479340036,0.1287141012020892,0.74486843158713,0.001006118232789929,0.004467353480242997,0.010116933200100925,0.1757563782836201
synthetic,left_lateral_temporal,0.1,spherical_spline,instant,23,0.054294909809023906,0.0,0.2106607842136282,0.0,0.37483655770616897,0.0,0.2680294107337971,0.0,0.0,0.0,0.0,0.0
synthetic,left_lateral_temporal,0.1,idw,instant,75,0.054523693964537934,0.0027098629581752062,0.2204659482949981,0.007557838731761324,0.27065607851815265,0.03202781799381492,0.22549874243826182,0.7909818467800798,0.0006132997224808247,0.0017104999286994785,0.0072485775813918695,0.17901604420773384
synthetic,frontal_band,0.1,trss,tv_time,100,0.054891212275191226,0.00936959006491034,0.22031241520357814,0.038290109457192356,0.33333694526194646,0.038474192570867906,-0.0655586105564925,1.5441161521738496,0.0018364396527224265,0.007504861453609702,0.007540941743890109,0.30264676582607447
synthetic,left_lateral_temporal,0.1,gsmooth,instant,69,0.05629477877570251,0.0018438999371582633,0.22011694197405637,0.008325203803503992,0.32876610994614575,0.03550504671559351,-0.0500536295642424,0.29437274670178026,0.0004350797552016038,0.0019643840535155284,0.008377638461905354,0.06945909590431394
synthetic,frontal_band,0.1,idw,instant,75,0.05635472510773088,0.005256197169857528,0.22389818124627833,0.02181037631127099,0.3363257522737857,0.03810067067566932,-0.3277669716469116,0.8501172371956981,0.001189589405564949,0.004936152840700222,0.008622993528593961,0.19239964296916945
synthetic,left_lateral_temporal,0.1,linear,instant,25,0.05645918428419727,0.004731339410550729,0.2322684766833598,0.012919428256221638,0.22035073840692346,0.00918938564035312,-0.060694156928410424,1.2826387376877306,0.0018546850489358857,0.0050644158764388825,0.003602239171018423,0.5027943851735904
synthetic,left_lateral_temporal,0.1,tv,tv_time,69,0.056630069201563445,0.001924697449167381,0.22045615454979045,0.008662636357500357,0.33465348918581644,0.04161271324443951,-0.09295205371400866,0.3028798445518328,0.0004541444349260373,0.0020440033810241822,0.009818780686964861,0.07146639899896082
synthetic,frontal_band,0.1,gsp,instant,23,0.05743688695418587,0.009595128764410706,0.230752039682364,0.04193652507202571,0.33590343874258094,0.03331205031314178,-0.4733138340702779,1.5129274418804315,0.003921416398142034,0.0171389651078472,0.013614243598085723,0.6183156709469517
synthetic,midline_central,0.1,spherical_spline,instant,23,0.0582318076315297,0.0,0.2256497438597423,0.0,0.3678172883372213,0.0,-0.3944348965294836,0.0,0.0,0.0,0.0,0.0
synthetic,occipital_band,0.1,idw,instant,75,0.05898550927250542,0.010684525952825034,0.23605937202330973,0.041819602523731146,0.32540911238947495,0.07070141108490727,-0.7157692444690321,1.9103737114435095,0.002418135862530614,0.009464667039595896,0.01600123565900738,0.43235827240944025
synthetic,right_lateral_temporal,0.1,linear,instant,25,0.05946448263693474,0.005995159104040708,0.2504253817416847,0.018963998032447766,0.2539275124290703,0.03118203472928511,-0.7747062695013953,1.3997268210324665,0.0023501023687839575,0.007433887228719524,0.012223357613879762,0.5486929138447268
synthetic,left_lateral_temporal,0.1,trss,tv_time,100,0.059667094766290674,0.0040357409350554934,0.23665878789932018,0.017023431322804834,0.26669807072231577,0.04775995295331969,-0.5555298491112294,0.6422391277115378,0.0007910052232708767,0.003336592539269747,0.00936095077885066,0.1258788690314614
synthetic,occipital_band,0.1,trss,tv_time,100,0.05988223976095955,0.011359263457104779,0.24006207331787496,0.044503294935447926,0.33731409521795996,0.0707142111297271,-0.8060559935680136,2.0820209327315946,0.0022264156375925363,0.008722645807347794,0.013859985381426512,0.4080761028153926
synthetic,left_lateral_temporal,0.1,rbfi_tps,instant,23,0.06029027687102819,0.0,0.25432976878034,0.0,0.2175804424031979,0.0,-1.1419899433923824,0.0,0.0,0.0,0.0,0.0
synthetic,left_lateral_temporal,0.1,gsp,instant,23,0.06133517717336432,0.004278816950788091,0.2435968171747065,0.021043605855814565,0.26423979250863483,0.04966087426352757,-0.8254516916279526,0.6632053238567793,0.001748702218328074,0.008600274483559475,0.02029581587329817,0.2710442242269166
synthetic,midline_central,0.1,tv,tv_time,69,0.06159210698497743,0.003435695577471739,0.24245145564663603,0.016470119470938373,0.3087576414690852,0.04632078279662227,-0.9891786992416236,0.568441284033009,0.000810673920352402,0.0038862279905495694,0.01092967922704111,0.1341272862586683
synthetic,midline_central,0.1,gsmooth,instant,69,0.061659949691462254,0.002201201896076288,0.24195183998761086,0.01069233843473332,0.3080637398161985,0.036558209484938396,-0.9858508838670808,0.3762520761357047,0.000519387393423387,0.0025229243165363724,0.008626138822819833,0.08877903723534164
synthetic,occipital_band,0.1,gsp,instant,23,0.06386497962339481,0.0085789682256867,0.2562936038388414,0.03648299455904798,0.3443160556122613,0.06164993887228109,-1.5228385453961275,1.2290298701365427,0.0035061235242749163,0.01491017125771358,0.02519560572599201,0.5022900687311213
synthetic,midline_central,0.1,trss,tv_time,92,0.06681840924221895,0.0037740012542108437,0.2676065594356311,0.017049167995511802,0.24943738033691523,0.03308244394577149,-1.8478584379530434,0.5592681389654166,0.0007711949869689906,0.0034838973292498797,0.0067602030866299925,0.11428315893122122
synthetic,midline_central,0.1,idw,instant,69,0.06765276787099889,0.0035930332232032617,0.26984477452061834,0.016489754363744343,0.25349119826985334,0.02116847909305831,-1.898579201002509,0.5200164439937284,0.0008477987246920378,0.00389086096665813,0.004994835411726346,0.12270114152847371
synthetic,frontal_band,0.1,linear,instant,25,0.06780975129207302,0.0015094033392901265,0.2704292202244308,0.0033944517087391253,0.3033654825320138,0.026121500893452162,-2.0100987326060022,0.06590154218885474,0.0005916861090017296,0.001330625069825737,0.010239628350233248,0.02583340453803106
synthetic,midline_central,0.1,gsp,instant,23,0.06849542358572261,0.004651432396866361,0.27544409604945613,0.021061929970872664,0.2434150802918082,0.032429253390433344,-2.091569570210493,0.6778671125756143,0.0019009857734870207,0.008607763334103806,0.013253454867268644,0.2770363250230401
synthetic,occipital_band,0.1,linear,instant,25,0.06896210116663001,0.011223954153688646,0.2814816169064977,0.04275290311107677,0.26442174385053197,0.034973050295271785,-2.2224038528333585,1.9964085916499108,0.00439979002824595,0.016759138019542093,0.01370943571574654,0.782592167926765
synthetic,right_lateral_temporal,0.1,rbfi_tps,instant,23,0.0722295401168909,0.0,0.2952011202935284,0.0,0.36521059561923414,0.0,-2.566080692170849,0.0,0.0,0.0,0.0,0.0
synthetic,left_lateral_temporal,0.1,rbfi_mq,instant,23,0.0755431488003728,0.0,0.3069623378188816,0.0,0.3032198899265599,0.0,-2.9981885032226954,0.0,0.0,0.0,0.0,0.0
synthetic,midline_central,0.1,linear,instant,23,0.0757683484492777,0.0,0.3046171685935212,0.0,0.2383880510971627,0.0,-2.9901934846134735,0.0,0.0,0.0,0.0,0.0
synthetic,midline_central,0.1,rbfi_tps,instant,23,0.0863857469005847,0.0,0.3459156688774432,0.0,0.2826870646195771,0.0,-4.117299558275326,0.0,0.0,0.0,0.0,0.0
synthetic,frontal_band,0.1,rbfi_tps,instant,23,0.0869190105061901,0.0,0.3486909700151215,0.0,0.3180800658663034,0.0,-4.206514796258125,0.0,0.0,0.0,0.0,0.0
synthetic,occipital_band,0.1,rbfi_tps,instant,23,0.0885270948055873,0.0,0.3571666323519988,0.0,0.2614484919573044,0.0,-4.496978871402107,0.0,0.0,0.0,0.0,0.0
synthetic,right_lateral_temporal,0.2,spherical_spline,instant,23,0.095758481877063,0.0,0.2638729334897882,0.0,0.8409130248414857,0.0,1.2813074589241271,0.0,0.0,0.0,0.0,0.0
synthetic,right_lateral_temporal,0.2,tv,tv_time,69,0.09640214655126737,0.004038490630045273,0.26723431633481487,0.01104463779591142,0.7862394498372859,0.06345452587128682,1.218136334646247,0.38509109885043163,0.0009529071937666962,0.002606051560444887,0.014972493369169037,0.09086466008365715
synthetic,right_lateral_temporal,0.1,rbfi_mq,instant,23,0.09770787966268121,0.0,0.39921752214542644,0.0,0.5087215166105665,0.0,-4.996844347765907,0.0,0.0,0.0,0.0,0.0
synthetic,midline_central,0.1,rbfi_mq,instant,23,0.0993024077469694,0.0,0.3909706743179788,0.0,0.46334474693789607,0.0,-5.184147026597069,0.0,0.0,0.0,0.0,0.0
synthetic,right_lateral_temporal,0.2,gsmooth,instant,69,0.0996904629828188,0.010437040614170797,0.2767967784803526,0.031037844012248413,0.7834866376028397,0.06195109957162173,0.9603431673975099,0.9232506808866844,0.002462685194534433,0.007323573965540815,0.014617750504200982,0.2178467888278991
synthetic,midline_central,0.2,tv,tv_time,69,0.10084115585449896,0.0012379128525952024,0.2772218915681761,0.0028483877714926475,0.7877756683322528,0.029782839760763544,0.9583173156921081,0.11057228846933086,0.00029209330181880253,0.0006720949599088222,0.0070274478409559195,0.026090224979051266
synthetic,midline_central,0.2,spherical_spline,instant,23,0.10217206775310561,0.0,0.2793502312653736,0.0,0.8248155437821242,0.0,0.857470652813501,0.0,0.0,0.0,0.0,0.0
synthetic,right_lateral_temporal,0.2,idw,instant,75,0.10441146982649305,0.009397157840683571,0.2957725425894402,0.02648669399852576,0.6891281183965073,0.0802140591412875,0.4047436252918466,0.8058336792961927,0.002126777030702936,0.0059945031647169,0.018154150586101838,0.18237733033217957
synthetic,occipital_band,0.2,spherical_spline,instant,23,0.1050430986566703,0.0,0.2932820668849229,0.0,0.7248171986589497,0.0,0.379544240688313,0.0,0.0,0.0,0.0,0.0
synthetic,right_lateral_temporal,0.2,trss,tv_time,100,0.10570301098879781,0.020626854336711898,0.299050773070089,0.058022104379411535,0.669483629372,0.08843527690975835,0.5024715716428376,1.69578651991501,0.004042863449995532,0.011372332458364661,0.017333314274312634,0.33237415790334196
synthetic,frontal_band,0.2,spherical_spline,instant,23,0.1061779508960575,0.0,0.2925860566506567,0.0,0.762350954875224,0.0,0.4206368333428285,0.0,0.0,0.0,0.0,0.0
synthetic,midline_central,0.2,gsmooth,instant,69,0.10689947690610045,0.006671859682850492,0.2934248592894323,0.0205185057320483,0.7832923639990269,0.05991777477401853,0.4120515127097546,0.5982400596698759,0.0015742671383934717,0.0048414701205318445,0.014137974765095557,0.14115849426954138
synthetic,occipital_band,0.2,tv,tv_time,69,0.10786675750516234,0.004037168015471364,0.2999726723054554,0.011591706481848848,0.7525801492127253,0.027376334621768073,0.12821416702000224,0.35302858899402423,0.0009525951145624798,0.0027351358481329394,0.006459617859693936,0.08329930978543355
synthetic,occipital_band,0.2,gsmooth,instant,69,0.10804916192200048,0.0028025345899639433,0.3008410447607095,0.007782349407572295,0.7439825035384713,0.015293805870593188,0.10640610302914678,0.25060839337877044,0.000661275614133764,0.001836294153986558,0.0036086694186526318,0.05913262224562034
synthetic,left_lateral_temporal,0.2,spherical_spline,instant,23,0.1087748469907032,0.0,0.2988117822707623,0.0,0.737452108928843,0.0,0.1754962871250347,0.0,0.0,0.0,0.0,0.0
synthetic,frontal_band,0.2,tv,tv_time,69,0.10987439864950994,0.0036784608861532377,0.30813043169740645,0.014978596972436021,0.6404922154360743,0.09725674154808783,0.05934820003527216,0.3517283967545732,0.0008679559175714964,0.0035342939021270753,0.022948338167233105,0.08299252127166681
synthetic,right_lateral_temporal,0.2,gsp,instant,23,0.11006454119860729,0.023141107205742945,0.3127781834185836,0.06779535658535782,0.6577359309735623,0.09005396234445595,0.1533119998671761,1.8591667709223991,0.009457498642889384,0.02770716574620521,0.036803996415873334,0.7598196169516049
synthetic,occipital_band,0.2,trss,tv_time,100,0.11082524539794117,0.015177640352836643,0.30858624859948525,0.03832947319658245,0.7202482217173332,0.09589878703558792,-0.062089339885913655,1.2992625419190256,0.002974817509155982,0.00751257674653016,0.018796162258975232,0.254655458216129
synthetic,frontal_band,0.2,gsmooth,instant,69,0.11132131523178912,0.004792731123836798,0.3105199400053368,0.015383973999056347,0.6688756013917501,0.06007654240394268,-0.05608892868059582,0.4347817916441162,0.001130874968909468,0.0036299451541023536,0.014175436983174373,0.10258949071074272
synthetic,left_lateral_temporal,0.2,gsmooth,instant,69,0.11344570716628362,0.0034614549759385935,0.3140552166850906,0.01217715930875094,0.6741523620327425,0.05423047470100279,-0.23679158101838094,0.30741977382179064,0.0008167520119848426,0.002873277114628783,0.012796020641847834,0.07253762378486214
synthetic,midline_central,0.2,trss,tv_time,92,0.11372864311486582,0.013036734229836288,0.31590672325763164,0.04160646155037655,0.7169081457786888,0.1016963133464022,-0.21182756684814524,1.0835321323708753,0.0026639800591690813,0.008502036012141678,0.020781044245405934,0.22141342633945935
synthetic,midline_central,0.2,idw,instant,69,0.1140027458621541,0.005590679778821514,0.31837799351074214,0.01944556263934328,0.7057504763984879,0.05272222106747272,-0.3115888478241842,0.5193722727102181,0.0013191559588254633,0.004588302468257401,0.012440138737177066,0.12254914527385617
synthetic,frontal_band,0.1,rbfi_mq,instant,23,0.1141387818306337,0.0,0.47268146687157897,0.0,0.5581629564163577,0.0,-6.804375892491067,0.0,0.0,0.0,0.0,0.0
synthetic,left_lateral_temporal,0.2,tv,tv_time,69,0.11455214738715536,0.00644677692347887,0.3162121109046298,0.019987189301242776,0.6678370176410637,0.07666646544458527,-0.30195774070892706,0.529945880779008,0.0015211574495898428,0.004716102676241066,0.01808993337740941,0.1250440544158656
synthetic,midline_central,0.2,gsp,instant,23,0.11497936853798948,0.01656737087924244,0.32244333317252777,0.05250952869952345,0.6820127437718969,0.09196252578475875,-0.339384721298025,1.3262909085668524,0.006770889837448903,0.021460027474020798,0.0375840038712665,0.5420395124713234
synthetic,occipital_band,0.2,gsp,instant,23,0.11608258156956235,0.009582847245635826,0.3253305209693174,0.029153183244552083,0.7071959358594114,0.05270474657527779,-0.574520551665385,0.7894546517297111,0.003916397085707526,0.011914563487387163,0.021539810726334506,0.32264084129490334
synthetic,occipital_band,0.2,idw,instant,75,0.11739445888326981,0.015833745509637853,0.3296532707016175,0.041030251356385744,0.6771632962228666,0.09288465211004363,-0.6314571740331512,1.3147997008504,0.003583513955049621,0.009286020052886708,0.02102177572853282,0.29756718479683575
synthetic,frontal_band,0.2,trss,tv_time,100,0.11810736419883289,0.013454492288860616,0.33831403639144325,0.035847102544023776,0.5468136391893836,0.08134578371061965,-0.5818352689512857,1.3132573244845416,0.002637080488616681,0.0070260320986286606,0.015943773607281452,0.25739843559897013
synthetic,frontal_band,0.2,idw,instant,75,0.11833073249613403,0.011272824313290066,0.33738824366656883,0.029678847348954436,0.5586574073269962,0.06382413243139617,-0.6232067211912562,0.9738825384737535,0.002551280315507708,0.006716955478413408,0.014444760975703873,0.22041036753278384
synthetic,left_lateral_temporal,0.2,idw,instant,75,0.11902848307816678,0.008777070200701826,0.3347637600526251,0.02332225070990809,0.5854448980769932,0.0758567657726216,-0.7290802609638742,0.7173790819549893,0.0019864379864840053,0.005278322228385563,0.017168002262361565,0.1623581703824661
synthetic,midline_central,0.2,linear,instant,23,0.1198893758940286,0.0,0.3442516755002636,0.0,0.5933398710807816,0.0,-0.9993671560049092,0.0,0.0,0.0,0.0,0.0
synthetic,occipital_band,0.1,rbfi_mq,instant,23,0.1227233013812736,0.0,0.479272357865286,0.0,0.44392483220498535,0.0,-7.047797900618002,0.0,0.0,0.0,0.0,0.0
synthetic,left_lateral_temporal,0.2,trss,tv_time,100,0.12300933632929764,0.009230819996793184,0.34487049245436924,0.027492140555004204,0.5637982364462865,0.10850814399256027,-0.9586049683911964,0.7596362930786146,0.001809240719371464,0.005388459548780824,0.021267596222541815,0.14888871344340845
synthetic,frontal_band,0.2,gsp,instant,23,0.12444301653326138,0.011297633137981905,0.3576999623815842,0.03603654222651401,0.5278008185079928,0.05156996941199823,-1.1864775879655354,0.9213237726743044,0.004617209933836252,0.014727711434529018,0.021076040631572795,0.37653420176743085
synthetic,left_lateral_temporal,0.2,gsp,instant,23,0.12880798561580747,0.008860741097838678,0.3628249847368606,0.03053151890087505,0.5337916420034792,0.07272433297884848,-1.447254686944017,0.7056490251048906,0.003621280786729456,0.01247787307682139,0.02972158049040133,0.28839046627939696
synthetic,frontal_band,0.2,linear,instant,25,0.1297478354940732,0.011076150813575839,0.37039207491158244,0.02501201938420182,0.5068875441338385,0.03372599653119239,-1.5008320531806354,0.9361217287506854,0.004341851118921728,0.009804711598607114,0.013220590640227415,0.3669597176702687
synthetic,occipital_band,0.2,linear,instant,25,0.13339096492800706,0.018714779539011323,0.3811012152312637,0.04742519726663435,0.5703874245706781,0.04395227046162304,-1.840651170667305,1.6806340930004238,0.007336193579292438,0.018590677328520665,0.01722929002095623,0.6588085644561661
synthetic,left_lateral_temporal,0.2,linear,instant,25,0.13388681266537497,0.008770971414722861,0.3793068857439304,0.0195098309084582,0.4733421960622035,0.03120414983776517,-1.8427170620687299,0.6271305856279786,0.0034382207945713615,0.0076478537161156135,0.012232026736403947,0.24583518956616762
