dataset,data_source,graph,graph_method,method,best_params,family,missing_ratio,n_missing,missing_indices,outer_n_times,mae,rmse,snr,seed
synthetic_alpha,synthetic,knng__k4_sigma1,knng,graph_time_tikhonov,"{'alpha': 0.3, 'beta': 0.1}",tv_time,0.1,2,"12,18",64,0.3353249827103856,0.4102792635839892,5.747071643408406,1
synthetic_alpha,synthetic,knng__k4_sigma1,knng,trss,"{'alpha': 0.5, 'beta': 0.1, 'n_iter': 40, 'lr': 0.02}",tv_time,0.1,2,"12,18",64,0.0785730236862633,0.276375321937948,-1.395554818364437,1
synthetic_alpha,synthetic,knng__k4_sigma1,knng,tv,"{'lam': 0.4, 'n_iter': 30}",tv_time,0.1,2,"12,18",64,0.0639027562747872,0.2246900804213032,0.3677609256405514,1
synthetic_alpha,synthetic,knng__k4_sigma1,knng,temporal_laplacian,"{'alpha': 0.3, 'beta': 0.3}",tv_time,0.1,2,"12,18",64,0.3902590675629623,0.4493105870714229,4.318935200402987,1
synthetic_alpha,synthetic,knng__k4_sigma1,knng,heat_diffusion_temporal,"{'alpha': 0.5, 'beta': 0.5, 'n_iter': 15}",tv_time,0.1,2,"12,18",64,0.0718301642349168,0.2486925366847137,-0.5821988841672017,1
synthetic_alpha,synthetic,knng__k4_sigma1,knng,spline_temporal,{'alpha': 0.3},tv_time,0.1,2,"12,18",64,,,,1
synthetic_alpha,synthetic,knng__k4_sigma1,knng,wavelet_temporal,"{'alpha': 0.7, 'wavelet_level': 2}",tv_time,0.1,2,"12,18",64,0.0820647166344311,0.2381514004427558,20.64791772572432,1
synthetic_alpha,synthetic,knng__k4_sigma1,knng,directed_tv,"{'alpha': 0.5, 'beta': 0.2, 'n_iter': 15}",tv_time,0.1,2,"12,18",64,0.0977204949868074,0.3417465514605494,-3.3743342660139106,1
synthetic_alpha,synthetic,knng__k4_sigma1,knng,linear,{},instant,0.2,4,"0,11,17,18",64,0.1771186437064046,0.4703932777932093,-3.080086717047249,1
synthetic_alpha,synthetic,knng__k4_sigma1,knng,nearest,{},instant,0.2,4,"0,11,17,18",64,0.1801851116769489,0.4795732212019263,-3.2924019221232665,1
synthetic_alpha,synthetic,knng__k4_sigma1,knng,mean,{},instant,0.2,4,"0,11,17,18",64,0.1208467294395676,0.3009477438018674,0.7809578833742317,1
synthetic_alpha,synthetic,knng__k4_sigma1,knng,idw,{'power': 1.5},instant,0.2,4,"0,11,17,18",64,0.1289385495070781,0.3229735834621562,0.2143593625954422,1
synthetic_alpha,synthetic,knng__k4_sigma1,knng,spherical_spline,{},instant,0.2,4,"0,11,17,18",64,0.2359994730172166,0.620458405288514,-5.408366276674806,1
synthetic_alpha,synthetic,knng__k4_sigma1,knng,rbfi_tps,{},instant,0.2,4,"0,11,17,18",64,0.1869920693665572,0.4833347969304404,-3.278142546892567,1
synthetic_alpha,synthetic,knng__k4_sigma1,knng,rbfi_mq,{},instant,0.2,4,"0,11,17,18",64,0.1937602928304707,0.5036916253144323,-3.6877667176084064,1
synthetic_alpha,synthetic,knng__k4_sigma1,knng,spline_surface,{},instant,0.2,4,"0,11,17,18",64,0.2116542553159593,0.5801754853045783,-4.71292687801629,1
synthetic_alpha,synthetic,knng__k4_sigma1,knng,gsp,{},instant,0.2,4,"0,11,17,18",64,0.1552591896004505,0.3922466654456523,-1.4832660899522303,1
synthetic_alpha,synthetic,knng__k4_sigma1,knng,tikhonov,{'alpha': 0.05},instant,0.2,4,"0,11,17,18",64,0.2190950621135597,0.393333246742985,13.396992145613437,1
synthetic_alpha,synthetic,knng__k4_sigma1,knng,bgsrp,{'bandwidth': 8},instant,0.2,4,"0,11,17,18",64,0.529028640583774,0.6489742207736838,1.532869801327147,1
