method,missing_ratio,metric,mean,std,median,ci95_lo,ci95_hi,n
idw,0.4,rmse,0.3628,0.2131,0.4767,0.2859,0.4396,32
idw,0.4,snr,0.2264,1.3563,-0.4949,-0.2626,0.7154,32
idw,0.4,dtw,,,,,,0
linear,0.1,mae,0.059,0.0364,0.0709,0.0459,0.0721,32
linear,0.1,rmse,0.2156,0.1297,0.2696,0.1689,0.2624,32
linear,0.1,snr,-0.9946,1.1261,-1.0362,-1.4006,-0.5886,32
linear,0.1,dtw,,,,,,0
linear,0.2,mae,0.1183,0.0712,0.1481,0.0927,0.144,32
linear,0.2,rmse,0.3146,0.1882,0.394,0.2468,0.3824,32
linear,0.2,snr,0.0119,4.0193,-1.8337,-1.4373,1.461,32
linear,0.2,dtw,,,,,,0
linear,0.3,mae,0.1818,0.107,0.235,0.1432,0.2204,32
linear,0.3,rmse,0.3868,0.2273,0.5052,0.3049,0.4688,32
linear,0.3,snr,-0.6172,2.6868,-2.0016,-1.5859,0.3515,32
linear,0.3,dtw,,,,,,0
linear,0.4,mae,0.2292,0.1356,0.2934,0.1803,0.2781,32
linear,0.4,rmse,0.4319,0.2541,0.5604,0.3403,0.5235,32
linear,0.4,snr,-1.0529,1.7135,-1.8845,-1.6707,-0.4351,32
linear,0.4,dtw,,,,,,0
mean,0.1,mae,0.0525,0.0323,0.0624,0.0409,0.0642,32
mean,0.1,rmse,0.1782,0.1072,0.2198,0.1396,0.2168,32
mean,0.1,snr,0.0648,0.5569,-0.0652,-0.136,0.2656,32
mean,0.1,dtw,,,,,,0
mean,0.2,mae,0.0951,0.056,0.123,0.0749,0.1153,32
mean,0.2,rmse,0.2393,0.1408,0.3141,0.1885,0.29,32
mean,0.2,snr,1.0283,1.7344,0.3685,0.403,1.6536,32
mean,0.2,dtw,,,,,,0
mean,0.3,mae,0.1546,0.0908,0.2029,0.1219,0.1873,32
mean,0.3,rmse,0.3152,0.1851,0.4125,0.2484,0.3819,32
mean,0.3,snr,0.4522,1.4586,-0.2855,-0.0737,0.9781,32
mean,0.3,dtw,,,,,,0
mean,0.4,mae,0.1955,0.1157,0.2498,0.1537,0.2372,32
mean,0.4,rmse,0.3505,0.2064,0.453,0.2761,0.4249,32
mean,0.4,snr,0.498,1.3044,-0.0561,0.0277,0.9683,32
mean,0.4,dtw,,,,,,0
nearest,0.1,mae,0.0631,0.0395,0.0751,0.0489,0.0774,32
nearest,0.1,rmse,0.2323,0.1411,0.2901,0.1815,0.2832,32
nearest,0.1,snr,-2.2107,1.1476,-2.7183,-2.6245,-1.797,32
nearest,0.1,dtw,,,,,,0
nearest,0.2,mae,0.1273,0.0753,0.1646,0.1002,0.1545,32
nearest,0.2,rmse,0.3438,0.2024,0.4478,0.2708,0.4167,32
nearest,0.2,snr,-1.4286,2.8922,-2.9587,-2.4713,-0.3858,32
