method,missing_ratio,metric,mean,median,std,ci_lo,ci_hi,n,family
mean,0.1,rmse,1.0455231383765415e-05,1.0341915042195362e-05,8.606245946420569e-07,9.892956648599272e-06,1.1017506118931558e-05,9,instant
mean,0.1,snr,0.16955362142505115,0.6370775234511967,1.3304808833453505,-0.6996938890272445,1.0388011318773467,9,instant
mean,0.2,mae,4.7974447820077944e-06,4.784161648704611e-06,2.6402675884813177e-07,4.624947299560348e-06,4.969942264455241e-06,9,instant
mean,0.2,rmse,1.4236740104923553e-05,1.4197321513317102e-05,7.835171674228286e-07,1.3724842222207306e-05,1.47486379876398e-05,9,instant
mean,0.2,snr,4.097560222002366,4.386489187173758,1.3319291727247111,3.227366495822222,4.967753948182511,9,instant
mean,0.3,mae,9.4967693152035e-06,9.927964744542674e-06,9.92853827231416e-07,8.848104814745642e-06,1.0145433815661357e-05,9,instant
mean,0.3,rmse,2.2532491572341816e-05,2.355556658397372e-05,2.355692736354501e-06,2.099343898459021e-05,2.4071544160093423e-05,9,instant
mean,0.3,snr,3.5121098034855383,3.747405702212123,1.0514381168699343,2.825170233797181,4.199049373173895,9,instant
mean,0.4,mae,1.3060894365942986e-05,1.3019146798609366e-05,1.2395999331835186e-06,1.2251022409596421e-05,1.3870766322289551e-05,9,instant
mean,0.4,rmse,2.710040925826802e-05,2.7013786081586617e-05,2.5720800248865355e-06,2.5419983642008816e-05,2.8780834874527224e-05,9,instant
mean,0.4,snr,2.4258462223609962,2.1403495846446616,1.1585910272933404,1.6689000845293473,3.182792360192645,9,instant
nearest,0.1,mae,3.245742599368052e-06,3.247850528366559e-06,2.391246821207778e-07,3.0895144737158107e-06,3.4019707250202934e-06,9,instant
nearest,0.1,rmse,1.610574864749064e-05,1.6116208433988595e-05,1.1865642168908262e-06,1.53305266924553e-05,1.688097060252598e-05,9,instant
nearest,0.1,snr,-2.810396255653036,-2.8434746231411503,1.0823744291592101,-3.5175475493703865,-2.1032449619356854,9,instant
nearest,0.2,mae,5.301277637639289e-06,5.487341261082372e-06,4.699887269666648e-07,4.994218336021068e-06,5.60833693925751e-06,9,instant
nearest,0.2,rmse,1.8315719249371718e-05,1.895856222467793e-05,1.6237937648035275e-06,1.7254840656366745e-05,1.937659784237669e-05,9,instant
nearest,0.2,snr,3.90346084947884,4.0269768123839,1.2470997631684413,3.088689004208792,4.718232694748888,9,instant
nearest,0.3,mae,7.940427053008435e-06,7.922787347315273e-06,6.717124305042004e-07,7.501574931745691e-06,8.37927917427118e-06,9,instant
nearest,0.3,rmse,1.871122103463299e-05,1.866965394636341e-05,1.5828569011427074e-06,1.7677087859219754e-05,1.9745354210046227e-05,9,instant
nearest,0.3,snr,5.4491435214426724,5.6221418335914075,0.8468708121503293,4.895854590837791,6.002432452047554,9,instant
nearest,0.4,mae,1.5017142219381309e-05,1.5289221857061102e-05,1.2630323919280587e-06,1.4191961056654977e-05,1.584232338210764e-05,9,instant
nearest,0.4,rmse,3.732895409492873e-05,3.8005277736054396e-05,3.1395905752188443e-06,3.527775491911909e-05,3.938015327073838e-05,9,instant
nearest,0.4,snr,2.176534762058598,2.162818764437237,0.9926538967420449,1.5280008828537954,2.825068641263401,9,instant
puy,0.1,mae,1.7357827224454548e-05,1.7421021131203935e-05,1.1434345698590999e-06,1.6610783305479936e-05,1.810487114342916e-05,9,instant
puy,0.1,rmse,2.645614892735984e-05,2.655246670876442e-05,1.742780065598596e-06,2.5317532617835424e-05,2.7594765236884256e-05,9,instant
puy,0.1,snr,8.802010317539848,8.658907091978875,1.3075313423512382,7.947756507203706,9.65626412787599,9,instant
puy,0.2,mae,1.8573648220175602e-05,1.8435554821541644e-05,1.6738280249453303e-06,1.748008057721132e-05,1.9667215863139883e-05,9,instant
puy,0.2,rmse,2.7814825758032548e-05,2.7608025038227497e-05,2.5066284399740796e-06,2.6177161843916148e-05,2.9452489672148948e-05,9,instant
puy,0.2,snr,8.46518744730114,8.722950046352473,1.075303071319166,7.762656107372619,9.167718787229662,9,instant
puy,0.3,mae,2.1843789692536427e-05,2.2337322537731024e-05,1.626554662798216e-06,2.0781107312841593e-05,2.290647207223126e-05,9,instant
puy,0.3,rmse,3.2139811216589174e-05,3.2865969666977495e-05,2.3932275732200246e-06,3.0576235868752095e-05,3.3703386564426254e-05,9,instant
puy,0.3,snr,7.057232544243969,7.369445144884409,1.1385704847756846,6.313366494190522,7.801098594297416,9,instant
puy,0.4,mae,2.7827905337121277e-05,2.840397240823256e-05,2.4773558442428593e-06,2.6209366185549276e-05,2.9446444488693277e-05,9,instant
puy,0.4,rmse,4.3183996089837555e-05,4.407795048004345e-05,3.844418895166002e-06,4.06723090783291e-05,4.569568310134601e-05,9,instant
puy,0.4,snr,5.750917847289742,5.438903502104502,1.326582424734599,4.884217329796471,6.617618364783013,9,instant
