method,missing_ratio,metric,mean,median,std,ci_lo,ci_hi,n,family
rbfi_tps,0.4,mae,2.0813797001451834e-05,2.0677548291568704e-05,1.7239586536610662e-06,1.9687477347726603e-05,2.1940116655177065e-05,9,instant
rbfi_tps,0.4,rmse,4.4774548051220835e-05,4.448145042914095e-05,3.7085722307794755e-06,4.235161419377824e-05,4.719748190866343e-05,9,instant
rbfi_tps,0.4,snr,-0.7884615840260728,-1.066533170004727,0.8887131155511296,-1.3690874861861442,-0.20783568186600143,9,instant
sobolev,0.1,mae,3.0275988197339297e-05,3.1275251659764074e-05,2.207785373411428e-06,2.883356842004383e-05,3.1718407974634765e-05,9,instant
sobolev,0.1,rmse,4.7009678358591315e-05,4.856123973646928e-05,3.4280393958534665e-06,4.477002595330038e-05,4.924933076388225e-05,9,instant
sobolev,0.1,snr,3.4704926756144183,4.018687375744721,1.3026166296930188,2.619449810881646,4.321535540347191,9,instant
sobolev,0.2,mae,2.9079909295860007e-05,2.834548015104534e-05,2.4477338145790444e-06,2.7480723203668363e-05,3.067909538805165e-05,9,instant
sobolev,0.2,rmse,4.484938314151095e-05,4.371668723895618e-05,3.7750926442578894e-06,4.23829892805958e-05,4.731577700242611e-05,9,instant
sobolev,0.2,snr,2.963816002165524,2.778004574162025,0.8905408435609168,2.381995984372392,3.5456360199586565,9,instant
sobolev,0.3,mae,3.1286062795784636e-05,3.113718305914076e-05,3.1087949773122736e-06,2.9254983410607285e-05,3.331714218096199e-05,9,instant
sobolev,0.3,rmse,4.819988462788231e-05,4.7970517763265804e-05,4.789466805595652e-06,4.5070766314893154e-05,5.132900294087147e-05,9,instant
sobolev,0.3,snr,2.2638605498798,2.321431310334349,1.2823599916308448,1.4260520220143147,3.1016690777452856,9,instant
sobolev,0.4,mae,3.0039448864134668e-05,3.016428508179227e-05,2.2804743181856766e-06,2.854953897625336e-05,3.152935875201598e-05,9,instant
sobolev,0.4,rmse,4.560598815573786e-05,4.57955149040364e-05,3.4622234653850175e-06,4.334400215835298e-05,4.786797415312274e-05,9,instant
sobolev,0.4,snr,2.2612364990164213,2.3735597688901127,1.307727064435789,1.4068548169183726,3.11561818111447,9,instant
spherical_spline,0.1,mae,2.648241686586303e-06,2.7707921727044313e-06,2.86073157898847e-07,2.461340556759056e-06,2.8351428164135495e-06,9,instant
spherical_spline,0.1,rmse,1.1507210006399552e-05,1.2039719628648375e-05,1.2430526721975053e-06,1.0695082260563848e-05,1.2319337752235256e-05,9,instant
spherical_spline,0.1,snr,0.6199640497736101,0.887448991424697,1.1811852948154586,-0.15174367617248963,1.39167177571971,9,instant
spherical_spline,0.2,mae,7.510238248795449e-06,7.755978191680268e-06,6.909182061415705e-07,7.058838354116289e-06,7.961638143474609e-06,9,instant
spherical_spline,0.2,rmse,2.4255060601768257e-05,2.504870216272704e-05,2.2313889926882988e-06,2.2797219793211902e-05,2.571290141032461e-05,9,instant
spherical_spline,0.2,snr,0.7669079488941145,0.7225922979173132,0.9460112135862274,0.14884728935111258,1.3849686084371164,9,instant
spherical_spline,0.3,mae,1.1279109508354138e-05,1.169013663388828e-05,8.576844979260887e-07,1.071875563637576e-05,1.1839463380332516e-05,9,instant
