dataset,graph,graph_method,interp_label,method,family,missing_ratio,mae,rmse,dtw,snr
synthetic_beta,gaussian__sigma1,gaussian,linear,linear,instant,0.1,0.04183778547388494,0.21649383242645315,1.120583577398847,10.776194723142837
synthetic_beta,gaussian__sigma1,gaussian,nearest,nearest,instant,0.1,0.04561089065079652,0.23948194439615575,1.0147400748725863,9.89949417416779
synthetic_beta,gaussian__sigma1,gaussian,mean,mean,instant,0.1,0.034227452907709066,0.16986189749054728,1.162754179628941,13.254649497232872
synthetic_beta,gaussian__sigma1,gaussian,idw__power2,idw,instant,0.1,0.03447839642216307,0.17232834148596254,1.174815582207765,13.217949586642298
synthetic_beta,gaussian__sigma1,gaussian,spherical_spline,spherical_spline,instant,0.1,0.05145448986202581,0.27680889809787806,1.4070476309450743,10.370616889049948
synthetic_beta,gaussian__sigma1,gaussian,rbfi_tps,rbfi_tps,instant,0.1,0.03938214407418618,0.21137920681373024,1.1668159272540435,12.681471935881934
synthetic_beta,gaussian__sigma1,gaussian,rbfi_mq,rbfi_mq,instant,0.1,0.04178492125726939,0.22496819666561738,1.2102729445766458,11.903963164686928
synthetic_beta,gaussian__sigma1,gaussian,spline_surface,spline_surface,instant,0.1,0.14956983650235478,1.0974958061618598,5.3558014195519865,2.3583022399700986
synthetic_beta,gaussian__sigma1,gaussian,gsp,gsp,instant,0.1,0.03409499304289025,0.17010696948506918,1.1686916963363878,13.355179560200513
synthetic_beta,gaussian__sigma1,gaussian,tikhonov__alpha0_1,tikhonov,instant,0.1,0.27628638574674447,0.3315371044082444,2.848661062114475,6.657292547542489
synthetic_beta,gaussian__sigma1,gaussian,tikhonov__alpha1,tikhonov,instant,0.1,0.530899662985492,0.606913461909985,4.94006968715547,1.3731749855817186
synthetic_beta,gaussian__sigma1,gaussian,bgsrp__bandwidth0_5_gamma0_1,bgsrp,instant,0.1,0.5820823050914511,0.6683147007950674,4.933456605879331,0.5445617162548494
synthetic_beta,gaussian__sigma1,gaussian,bgsrp__bandwidth0_5_gamma1,bgsrp,instant,0.1,0.5930973019149688,0.6776065645490311,5.072479104094939,0.4153704867344376
synthetic_beta,gaussian__sigma1,gaussian,gsmooth__lam0_5_n_iter20,gsmooth,instant,0.1,0.03412352686412642,0.1697409308361799,1.1658477111709336,13.307280447295918
synthetic_beta,gaussian__sigma1,gaussian,puy__alpha0_5,puy,instant,0.1,0.5774737068742561,0.659448568422731,5.06420694039443,0.6514996362215552
synthetic_beta,gaussian__sigma1,gaussian,sobolev__alpha1_order2,sobolev,instant,0.1,0.6041370124560834,0.6802246534794704,5.682662768736902,0.3746314430825417
synthetic_beta,gaussian__sigma1,gaussian,graph_time_tikhonov__alpha0_5_beta0_5,graph_time_tikhonov,tv_time,0.1,0.5195204115399162,0.5886246487349188,5.110090313283935,1.6415957819067934
synthetic_beta,gaussian__sigma1,gaussian,trss__alpha0_5_beta0_5_lr0_01_n_iter30,trss,tv_time,0.1,0.025776915175136066,0.12896263780873352,1.0364026421459511,16.318279112795086
synthetic_beta,gaussian__sigma1,gaussian,tv__lam0_5_n_iter20,tv,tv_time,0.1,0.03417903547153588,0.16967844364490722,1.163102024464718,13.264976731876065
synthetic_beta,gaussian__sigma1,gaussian,temporal_laplacian__alpha0_5_beta0_5,temporal_laplacian,tv_time,0.1,0.5183002770927315,0.5828409709445562,5.1702284358055675,1.7181678076138218
synthetic_beta,gaussian__sigma1,gaussian,heat_diffusion_temporal__alpha0_5_beta0_5_n_iter10,heat_diffusion_temporal,tv_time,0.1,0.032487338995221986,0.1604862276193154,1.153665756882777,13.690086983159556
synthetic_beta,gaussian__sigma1,gaussian,spline_temporal__alpha0_5,spline_temporal,tv_time,0.1,0.21908025760292646,0.2947216357904502,2.5384761727480285,7.90473690750153
synthetic_beta,gaussian__sigma1,gaussian,wavelet_temporal__alpha0_5_wavelet_level1,wavelet_temporal,tv_time,0.1,0.09335054812409908,0.21687691728558647,1.742038023653614,10.650738286352835
synthetic_beta,gaussian__sigma1,gaussian,directed_tv__alpha0_5_beta0_5_n_iter10,directed_tv,tv_time,0.1,0.03601885206394271,0.17650147277417944,1.1986270087721553,12.807533659715613
synthetic_beta,gaussian__sigma1,gaussian,linear,linear,instant,0.2,0.11322331502370699,0.35292441213970555,2.0488991814238453,6.397035828308554
synthetic_beta,gaussian__sigma1,gaussian,nearest,nearest,instant,0.2,0.11933988054907466,0.38251560981115756,2.0121085261639338,5.707822838925636
synthetic_beta,gaussian__sigma1,gaussian,mean,mean,instant,0.2,0.1010506904970469,0.2874226996681331,2.1794936807828083,8.006048781795455
synthetic_beta,gaussian__sigma1,gaussian,idw__power2,idw,instant,0.2,0.10102135287399384,0.2916456212074135,2.1483095350696777,7.8873343729004
synthetic_beta,gaussian__sigma1,gaussian,spherical_spline,spherical_spline,instant,0.2,0.16541023657628426,0.5168123901205481,2.7315630812339995,3.1257948598128795
synthetic_beta,gaussian__sigma1,gaussian,rbfi_tps,rbfi_tps,instant,0.2,0.12297069142983665,0.38241872558775414,2.0523015707497274,5.631688097189667
synthetic_beta,gaussian__sigma1,gaussian,rbfi_mq,rbfi_mq,instant,0.2,0.1308299729676167,0.4078736644837435,2.1343217393704563,5.097654072043394
synthetic_beta,gaussian__sigma1,gaussian,spline_surface,spline_surface,instant,0.2,17.07927421614702,443.0112015042137,1731.8768005140726,-31.355438602508823
synthetic_beta,gaussian__sigma1,gaussian,gsp,gsp,instant,0.2,0.10063421440926852,0.28804150219446234,2.160375839593015,8.00034493052752
synthetic_beta,gaussian__sigma1,gaussian,tikhonov__alpha0_1,tikhonov,instant,0.2,0.3143377238959906,0.3925961147367427,3.268977498413265,5.189073530868665
synthetic_beta,gaussian__sigma1,gaussian,tikhonov__alpha1,tikhonov,instant,0.2,0.5390030842807294,0.6184601043810445,4.955473659286751,1.209301962157195
synthetic_beta,gaussian__sigma1,gaussian,bgsrp__bandwidth0_5_gamma0_1,bgsrp,instant,0.2,0.5835920565238776,0.6719176719567121,4.931910387251774,0.4966851729918553
synthetic_beta,gaussian__sigma1,gaussian,bgsrp__bandwidth0_5_gamma1,bgsrp,instant,0.2,0.5939855822919584,0.6802258159249196,5.065084869351405,0.3811137877401449
synthetic_beta,gaussian__sigma1,gaussian,gsmooth__lam0_5_n_iter20,gsmooth,instant,0.2,0.100748312799182,0.2872068792696653,2.1721813870211535,8.017503151558623
synthetic_beta,gaussian__sigma1,gaussian,puy__alpha0_5,puy,instant,0.2,0.580054487885063,0.6642853360951109,5.059345050582116,0.5873209840485586
synthetic_beta,gaussian__sigma1,gaussian,sobolev__alpha1_order2,sobolev,instant,0.2,0.6061602451744362,0.6827414530921002,5.719392074868277,0.3420660362466062
synthetic_beta,gaussian__sigma1,gaussian,graph_time_tikhonov__alpha0_5_beta0_5,graph_time_tikhonov,tv_time,0.2,0.5300647776727619,0.6015335129809398,5.183944406053286,1.450573323837081
synthetic_beta,gaussian__sigma1,gaussian,trss__alpha0_5_beta0_5_lr0_01_n_iter30,trss,tv_time,0.2,0.07909838828021937,0.2307376645388747,1.9721342325484748,10.05445901999696
synthetic_beta,gaussian__sigma1,gaussian,tv__lam0_5_n_iter20,tv,tv_time,0.2,0.10095617746223103,0.28720846284678936,2.179153948642807,8.013467592330048
synthetic_beta,gaussian__sigma1,gaussian,temporal_laplacian__alpha0_5_beta0_5,temporal_laplacian,tv_time,0.2,0.5308034946437978,0.5980246507977959,5.255469304812181,1.4963300314851018
synthetic_beta,gaussian__sigma1,gaussian,heat_diffusion_temporal__alpha0_5_beta0_5_n_iter10,heat_diffusion_temporal,tv_time,0.2,0.09625961483518504,0.2726962998566734,2.138977330278666,8.503552960642358
synthetic_beta,gaussian__sigma1,gaussian,spline_temporal__alpha0_5,spline_temporal,tv_time,0.2,0.331088430434471,1.6429362576552062,7.774502483080417,3.490183937657798
synthetic_beta,gaussian__sigma1,gaussian,wavelet_temporal__alpha0_5_wavelet_level1,wavelet_temporal,tv_time,0.2,0.15466296798362933,0.3155254414777884,2.5647033777296415,7.160048118018506
synthetic_beta,gaussian__sigma1,gaussian,directed_tv__alpha0_5_beta0_5_n_iter10,directed_tv,tv_time,0.2,0.1061739579095493,0.29871018694903256,2.242919254757869,7.742472585504939
synthetic_beta,gaussian__sigma1,gaussian,linear,linear,instant,0.3,0.18556136374596435,0.4458725031222866,2.511262925056984,4.2314640447530145
synthetic_beta,gaussian__sigma1,gaussian,nearest,nearest,instant,0.3,0.20097659305308382,0.49402172279263035,2.493155480502137,3.327751987128241
synthetic_beta,gaussian__sigma1,gaussian,mean,mean,instant,0.3,0.16215766793279082,0.3654586620296856,2.5662127560330634,5.883893982117857
synthetic_beta,gaussian__sigma1,gaussian,idw__power2,idw,instant,0.3,0.16115681496947387,0.36959010405902043,2.50671322070611,5.814572450547332
synthetic_beta,gaussian__sigma1,gaussian,spherical_spline,spherical_spline,instant,0.3,0.26812579771466427,0.6619881114566613,3.6107328916979866,0.8585916143318679
synthetic_beta,gaussian__sigma1,gaussian,rbfi_tps,rbfi_tps,instant,0.3,0.20806972767748053,0.5014213046297019,2.6910450690942955,3.226303360667764
synthetic_beta,gaussian__sigma1,gaussian,rbfi_mq,rbfi_mq,instant,0.3,0.21555443726844495,0.5221714706967183,2.8187437042478276,2.8741410933638782
synthetic_beta,gaussian__sigma1,gaussian,spline_surface,spline_surface,instant,0.3,0.23557552956067013,0.5631775578361415,2.9246901581962303,2.3853229240907843
synthetic_beta,gaussian__sigma1,gaussian,gsp,gsp,instant,0.3,0.1607766997054096,0.36495509471896104,2.5434755045634603,5.910380808750526
synthetic_beta,gaussian__sigma1,gaussian,tikhonov__alpha0_1,tikhonov,instant,0.3,0.34982621977800826,0.44280228157242535,3.4774673291760267,4.14491654995293
synthetic_beta,gaussian__sigma1,gaussian,tikhonov__alpha1,tikhonov,instant,0.3,0.5482244786753346,0.6304567979518098,4.898402870469037,1.0432701155360267
synthetic_beta,gaussian__sigma1,gaussian,bgsrp__bandwidth0_5_gamma0_1,bgsrp,instant,0.3,0.588767308612743,0.6776369991772091,4.889181904886563,0.4244187960833934
synthetic_beta,gaussian__sigma1,gaussian,bgsrp__bandwidth0_5_gamma1,bgsrp,instant,0.3,0.5970467308219338,0.6843653006394924,4.993434386079124,0.33064498879550436
synthetic_beta,gaussian__sigma1,gaussian,gsmooth__lam0_5_n_iter20,gsmooth,instant,0.3,0.1614163806090935,0.36474479466239057,2.5550648918820187,5.906251371954873
synthetic_beta,gaussian__sigma1,gaussian,puy__alpha0_5,puy,instant,0.3,0.5844300688191534,0.6702203723502654,4.9904607877224905,0.5117589912634136
synthetic_beta,gaussian__sigma1,gaussian,sobolev__alpha1_order2,sobolev,instant,0.3,0.6082199887643251,0.6849904820248287,5.720985700142571,0.31335872362051703
synthetic_beta,gaussian__sigma1,gaussian,graph_time_tikhonov__alpha0_5_beta0_5,graph_time_tikhonov,tv_time,0.3,0.5399198764982497,0.6131828230736044,5.210477181267949,1.2819090940645952
synthetic_beta,gaussian__sigma1,gaussian,trss__alpha0_5_beta0_5_lr0_01_n_iter30,trss,tv_time,0.3,0.13576450623901104,0.31104748527537557,2.4531099132993774,7.37201627341345
synthetic_beta,gaussian__sigma1,gaussian,tv__lam0_5_n_iter20,tv,tv_time,0.3,0.16212140740365039,0.3654017064294356,2.5660754511655846,5.885433230775594
synthetic_beta,gaussian__sigma1,gaussian,temporal_laplacian__alpha0_5_beta0_5,temporal_laplacian,tv_time,0.3,0.5411959878808886,0.6127109235086058,5.271921758428242,1.2875079340764033
synthetic_beta,gaussian__sigma1,gaussian,heat_diffusion_temporal__alpha0_5_beta0_5_n_iter10,heat_diffusion_temporal,tv_time,0.3,0.15455550048070174,0.34716375186380855,2.564400558239504,6.386496959059913
synthetic_beta,gaussian__sigma1,gaussian,spline_temporal__alpha0_5,spline_temporal,tv_time,0.3,0.3318395577043666,0.6625303650421638,4.675082914523975,2.683896298127636
synthetic_beta,gaussian__sigma1,gaussian,wavelet_temporal__alpha0_5_wavelet_level1,wavelet_temporal,tv_time,0.3,0.2067638836309888,0.37610378492738167,2.956751499355174,5.62025296520523
synthetic_beta,gaussian__sigma1,gaussian,directed_tv__alpha0_5_beta0_5_n_iter10,directed_tv,tv_time,0.3,0.16673455101217236,0.368853997734988,2.6848374980597716,5.848742185976043
synthetic_beta,gaussian__sigma1,gaussian,linear,linear,instant,0.4,0.2792773934566979,0.5630686099458065,3.0020267419262416,2.114150663589007
synthetic_beta,gaussian__sigma1,gaussian,nearest,nearest,instant,0.4,0.3147811301692442,0.6358825236821388,3.053208658576673,1.065569337170745
synthetic_beta,gaussian__sigma1,gaussian,mean,mean,instant,0.4,0.2343348553781798,0.4439051863291636,3.1788131099909793,4.184101634012122
synthetic_beta,gaussian__sigma1,gaussian,idw__power2,idw,instant,0.4,0.23706738721645124,0.4549388995311605,3.145343703287182,3.9627342977736713
synthetic_beta,gaussian__sigma1,gaussian,spherical_spline,spherical_spline,instant,0.4,0.36918912516167574,0.7667823792850903,4.251617248407343,-0.5378427198354011
synthetic_beta,gaussian__sigma1,gaussian,rbfi_tps,rbfi_tps,instant,0.4,0.2976543708913417,0.6100681176683698,3.371645134675188,1.4432091958186328
synthetic_beta,gaussian__sigma1,gaussian,rbfi_mq,rbfi_mq,instant,0.4,0.29817245788947094,0.6129643180295264,3.3237152631937863,1.4018893968539714
synthetic_beta,gaussian__sigma1,gaussian,spline_surface,spline_surface,instant,0.4,0.3935534396059271,0.9037144201563695,5.744895639604113,-1.6625418461195072
synthetic_beta,gaussian__sigma1,gaussian,gsp,gsp,instant,0.4,0.2344112671841439,0.44619451715104924,3.1804089434528184,4.130488072761947
synthetic_beta,gaussian__sigma1,gaussian,tikhonov__alpha0_1,tikhonov,instant,0.4,0.3915677550979906,0.4998206059710196,3.816392722791459,3.0968734726058575
synthetic_beta,gaussian__sigma1,gaussian,tikhonov__alpha1,tikhonov,instant,0.4,0.5574734241425403,0.6449364228650134,4.836825978556962,0.8525369419382463
synthetic_beta,gaussian__sigma1,gaussian,bgsrp__bandwidth0_5_gamma0_1,bgsrp,instant,0.4,0.5879386026765836,0.6836558054828464,4.787169063513207,0.34604304111116796
synthetic_beta,gaussian__sigma1,gaussian,bgsrp__bandwidth0_5_gamma1,bgsrp,instant,0.4,0.5976973295392756,0.688541831744708,4.890526955109196,0.28121344346115124
synthetic_beta,gaussian__sigma1,gaussian,gsmooth__lam0_5_n_iter20,gsmooth,instant,0.4,0.23417546496020492,0.4442277196031935,3.1804030317260343,4.17247215727109
synthetic_beta,gaussian__sigma1,gaussian,puy__alpha0_5,puy,instant,0.4,0.5877948600305628,0.6773523571048347,4.8895653291470005,0.4250814107219069
synthetic_beta,gaussian__sigma1,gaussian,sobolev__alpha1_order2,sobolev,instant,0.4,0.6109559082605752,0.6878436357839,5.7191384662819145,0.27855407304062707
synthetic_beta,gaussian__sigma1,gaussian,graph_time_tikhonov__alpha0_5_beta0_5,graph_time_tikhonov,tv_time,0.4,0.5520489318410271,0.6285624789033796,5.197243811374588,1.074851354970218
synthetic_beta,gaussian__sigma1,gaussian,trss__alpha0_5_beta0_5_lr0_01_n_iter30,trss,tv_time,0.4,0.20808993266429085,0.401516267328878,3.094993953609102,5.198582783685772
synthetic_beta,gaussian__sigma1,gaussian,tv__lam0_5_n_iter20,tv,tv_time,0.4,0.23432561340830843,0.44389726863929146,3.1790215377513404,4.184173959272925
synthetic_beta,gaussian__sigma1,gaussian,temporal_laplacian__alpha0_5_beta0_5,temporal_laplacian,tv_time,0.4,0.5570895344300337,0.6307947771518214,5.333222530788732,1.0363257157489314
synthetic_beta,gaussian__sigma1,gaussian,heat_diffusion_temporal__alpha0_5_beta0_5_n_iter10,heat_diffusion_temporal,tv_time,0.4,0.22566617357952973,0.42218652318221467,3.1938000009269314,4.6128128825607835
synthetic_beta,gaussian__sigma1,gaussian,spline_temporal__alpha0_5,spline_temporal,tv_time,0.4,0.4681331620255816,1.259731179719227,8.05298950091813,-1.0647687633405754
synthetic_beta,gaussian__sigma1,gaussian,wavelet_temporal__alpha0_5_wavelet_level1,wavelet_temporal,tv_time,0.4,0.27101089307026993,0.44696905916743496,3.5159856565127057,4.150321738075902
synthetic_beta,gaussian__sigma1,gaussian,directed_tv__alpha0_5_beta0_5_n_iter10,directed_tv,tv_time,0.4,0.23833437173681624,0.44269131772690357,3.3592953770762826,4.175070689649792
synthetic_beta,nnk__k4,nnk,linear,linear,instant,0.1,0.04183778547388494,0.21649383242645315,1.120583577398847,10.776194723142837
synthetic_beta,nnk__k4,nnk,nearest,nearest,instant,0.1,0.04561089065079652,0.23948194439615575,1.0147400748725863,9.89949417416779
synthetic_beta,nnk__k4,nnk,mean,mean,instant,0.1,0.034227452907709066,0.16986189749054728,1.162754179628941,13.254649497232872
synthetic_beta,nnk__k4,nnk,idw__power2,idw,instant,0.1,0.03447839642216307,0.17232834148596254,1.174815582207765,13.217949586642298
synthetic_beta,nnk__k4,nnk,spherical_spline,spherical_spline,instant,0.1,0.05145448986202581,0.27680889809787806,1.4070476309450743,10.370616889049948
synthetic_beta,nnk__k4,nnk,rbfi_tps,rbfi_tps,instant,0.1,0.03938214407418618,0.21137920681373024,1.1668159272540435,12.681471935881934
synthetic_beta,nnk__k4,nnk,rbfi_mq,rbfi_mq,instant,0.1,0.04178492125726939,0.22496819666561738,1.2102729445766458,11.903963164686928
synthetic_beta,nnk__k4,nnk,spline_surface,spline_surface,instant,0.1,0.14956983650235478,1.0974958061618598,5.3558014195519865,2.3583022399700986
synthetic_beta,nnk__k4,nnk,gsp,gsp,instant,0.1,0.03707354320190112,0.19022010785677126,1.1336213831834843,12.55530633237776
synthetic_beta,nnk__k4,nnk,tikhonov__alpha0_1,tikhonov,instant,0.1,0.10617268526722079,0.20479078713154675,1.4095770909056753,11.297460097982967
synthetic_beta,nnk__k4,nnk,tikhonov__alpha1,tikhonov,instant,0.1,0.34170807911473866,0.4064675398492172,3.489968142810191,4.878167029741146
synthetic_beta,nnk__k4,nnk,bgsrp__bandwidth0_5_gamma0_1,bgsrp,instant,0.1,0.5731966562808327,0.6640571624008311,4.755832570734922,0.62360608589061
synthetic_beta,nnk__k4,nnk,bgsrp__bandwidth0_5_gamma1,bgsrp,instant,0.1,0.576774253174471,0.6647660099990229,4.858361256419748,0.6036474519631028
synthetic_beta,nnk__k4,nnk,gsmooth__lam0_5_n_iter20,gsmooth,instant,0.1,0.035060675135034663,0.17572720410920548,1.1761409244585987,13.025900013606165
synthetic_beta,nnk__k4,nnk,puy__alpha0_5,puy,instant,0.1,0.3028874406816625,0.37998070996131506,3.1429119040880686,5.500219653370477
synthetic_beta,nnk__k4,nnk,sobolev__alpha1_order2,sobolev,instant,0.1,0.5119137612731287,0.5789518433627426,5.09425946444431,1.7767391051155905
synthetic_beta,nnk__k4,nnk,graph_time_tikhonov__alpha0_5_beta0_5,graph_time_tikhonov,tv_time,0.1,0.35833434108040196,0.4152502068492072,3.6825573283967468,4.766555784599098
synthetic_beta,nnk__k4,nnk,trss__alpha0_5_beta0_5_lr0_01_n_iter30,trss,tv_time,0.1,0.02891100782156462,0.14520280344859093,1.1351524420027495,14.787060054451397
synthetic_beta,nnk__k4,nnk,tv__lam0_5_n_iter20,tv,tv_time,0.1,0.03402056214617351,0.16992607194658196,1.1664884583818027,13.24977616281322
synthetic_beta,nnk__k4,nnk,temporal_laplacian__alpha0_5_beta0_5,temporal_laplacian,tv_time,0.1,0.3848767744164557,0.44480571935758195,3.8829389030078936,4.081216445536192
synthetic_beta,nnk__k4,nnk,heat_diffusion_temporal__alpha0_5_beta0_5_n_iter10,heat_diffusion_temporal,tv_time,0.1,0.03246742840286253,0.15878009350762162,1.156720885627199,13.637120688805641
synthetic_beta,nnk__k4,nnk,spline_temporal__alpha0_5,spline_temporal,tv_time,0.1,0.12483360140115335,0.21431473255678363,1.7408314835289305,11.288139311449692
synthetic_beta,nnk__k4,nnk,wavelet_temporal__alpha0_5_wavelet_level1,wavelet_temporal,tv_time,0.1,0.06375734063597223,0.1803055004774593,1.3492045461342874,12.353730256089992
synthetic_beta,nnk__k4,nnk,directed_tv__alpha0_5_beta0_5_n_iter10,directed_tv,tv_time,0.1,0.05586300858075763,0.3127083642686497,1.595504719325847,8.53824184139799
synthetic_beta,nnk__k4,nnk,linear,linear,instant,0.2,0.11322331502370699,0.35292441213970555,2.0488991814238453,6.397035828308554
synthetic_beta,nnk__k4,nnk,nearest,nearest,instant,0.2,0.11933988054907466,0.38251560981115756,2.0121085261639338,5.707822838925636
synthetic_beta,nnk__k4,nnk,mean,mean,instant,0.2,0.1010506904970469,0.2874226996681331,2.1794936807828083,8.006048781795455
synthetic_beta,nnk__k4,nnk,idw__power2,idw,instant,0.2,0.10102135287399384,0.2916456212074135,2.1483095350696777,7.8873343729004
synthetic_beta,nnk__k4,nnk,spherical_spline,spherical_spline,instant,0.2,0.16541023657628426,0.5168123901205481,2.7315630812339995,3.1257948598128795
synthetic_beta,nnk__k4,nnk,rbfi_tps,rbfi_tps,instant,0.2,0.12297069142983665,0.38241872558775414,2.0523015707497274,5.631688097189667
synthetic_beta,nnk__k4,nnk,rbfi_mq,rbfi_mq,instant,0.2,0.1308299729676167,0.4078736644837435,2.1343217393704563,5.097654072043394
synthetic_beta,nnk__k4,nnk,spline_surface,spline_surface,instant,0.2,17.07927421614702,443.0112015042137,1731.8768005140726,-31.355438602508823
synthetic_beta,nnk__k4,nnk,gsp,gsp,instant,0.2,0.10821381791979737,0.3259758201609024,2.0354202750222523,6.918272029917718
synthetic_beta,nnk__k4,nnk,tikhonov__alpha0_1,tikhonov,instant,0.2,0.16630276329184326,0.3282253687585108,2.1672707750630313,6.8356145223278215
synthetic_beta,nnk__k4,nnk,tikhonov__alpha1,tikhonov,instant,0.2,0.3704512684242295,0.4525544691558778,3.7153493302811778,3.9454618776788357
synthetic_beta,nnk__k4,nnk,bgsrp__bandwidth0_5_gamma0_1,bgsrp,instant,0.2,0.5755322252590667,0.6690046004182595,4.737792311485243,0.5569524364890917
synthetic_beta,nnk__k4,nnk,bgsrp__bandwidth0_5_gamma1,bgsrp,instant,0.2,0.5789577843385119,0.6689064915734605,4.86033856071094,0.547377790634754
synthetic_beta,nnk__k4,nnk,gsmooth__lam0_5_n_iter20,gsmooth,instant,0.2,0.10256552030768253,0.29771025290469366,2.1331847180387453,7.686132517435266
synthetic_beta,nnk__k4,nnk,puy__alpha0_5,puy,instant,0.2,0.33450737732203917,0.44428038900959577,3.300819911034861,4.128689267616389
synthetic_beta,nnk__k4,nnk,sobolev__alpha1_order2,sobolev,instant,0.2,0.5244064242751985,0.5940674984500633,5.20057067953142,1.5531171908360004
synthetic_beta,nnk__k4,nnk,graph_time_tikhonov__alpha0_5_beta0_5,graph_time_tikhonov,tv_time,0.2,0.38897738808023835,0.4553876917967997,3.993258648212863,3.9152702007692963
synthetic_beta,nnk__k4,nnk,trss__alpha0_5_beta0_5_lr0_01_n_iter30,trss,tv_time,0.2,0.08835877831082992,0.25803659750064134,2.079740828736071,8.960013362420643
synthetic_beta,nnk__k4,nnk,tv__lam0_5_n_iter20,tv,tv_time,0.2,0.10084694669434086,0.2901694579407881,2.155856756522666,7.935705971304169
synthetic_beta,nnk__k4,nnk,temporal_laplacian__alpha0_5_beta0_5,temporal_laplacian,tv_time,0.2,0.4109538280149585,0.48135340383530284,4.109409902740409,3.406649034661073
synthetic_beta,nnk__k4,nnk,heat_diffusion_temporal__alpha0_5_beta0_5_n_iter10,heat_diffusion_temporal,tv_time,0.2,0.09638603780174765,0.2717998751419072,2.1534203282009883,8.537138965555659
synthetic_beta,nnk__k4,nnk,spline_temporal__alpha0_5,spline_temporal,tv_time,0.2,0.2495151041689811,1.6313361068195207,7.261502599727066,4.858291650127064
synthetic_beta,nnk__k4,nnk,wavelet_temporal__alpha0_5_wavelet_level1,wavelet_temporal,tv_time,0.2,0.1283719871847574,0.29558095132767787,2.3421361170318686,7.7507730455693915
synthetic_beta,nnk__k4,nnk,directed_tv__alpha0_5_beta0_5_n_iter10,directed_tv,tv_time,0.2,0.13406475283299882,0.42023035068509285,2.367641003025782,5.054892722726806
synthetic_beta,nnk__k4,nnk,linear,linear,instant,0.3,0.18556136374596435,0.4458725031222866,2.511262925056984,4.2314640447530145
synthetic_beta,nnk__k4,nnk,nearest,nearest,instant,0.3,0.20097659305308382,0.49402172279263035,2.493155480502137,3.327751987128241
synthetic_beta,nnk__k4,nnk,mean,mean,instant,0.3,0.16215766793279082,0.3654586620296856,2.5662127560330634,5.883893982117857
synthetic_beta,nnk__k4,nnk,idw__power2,idw,instant,0.3,0.16115681496947387,0.36959010405902043,2.50671322070611,5.814572450547332
synthetic_beta,nnk__k4,nnk,spherical_spline,spherical_spline,instant,0.3,0.26812579771466427,0.6619881114566613,3.6107328916979866,0.8585916143318679
synthetic_beta,nnk__k4,nnk,rbfi_tps,rbfi_tps,instant,0.3,0.20806972767748053,0.5014213046297019,2.6910450690942955,3.226303360667764
synthetic_beta,nnk__k4,nnk,rbfi_mq,rbfi_mq,instant,0.3,0.21555443726844495,0.5221714706967183,2.8187437042478276,2.8741410933638782
synthetic_beta,nnk__k4,nnk,spline_surface,spline_surface,instant,0.3,0.23557552956067013,0.5631775578361415,2.9246901581962303,2.3853229240907843
synthetic_beta,nnk__k4,nnk,gsp,gsp,instant,0.3,0.17272911085643794,0.4036913221162949,2.4807355822753454,5.065907777574584
synthetic_beta,nnk__k4,nnk,tikhonov__alpha0_1,tikhonov,instant,0.3,0.22157185716619943,0.4024753087728753,2.5709814068765113,5.073079715056694
synthetic_beta,nnk__k4,nnk,tikhonov__alpha1,tikhonov,instant,0.3,0.3988589239877401,0.4908318860404682,3.8067330676208555,3.2421524152265673
synthetic_beta,nnk__k4,nnk,bgsrp__bandwidth0_5_gamma0_1,bgsrp,instant,0.3,0.5821394387302976,0.6749398184560849,4.7316361315727,0.4764632125231532
synthetic_beta,nnk__k4,nnk,bgsrp__bandwidth0_5_gamma1,bgsrp,instant,0.3,0.5847319857506756,0.6745423720623361,4.838557622289745,0.4721114367916246
synthetic_beta,nnk__k4,nnk,gsmooth__lam0_5_n_iter20,gsmooth,instant,0.3,0.16384660627329292,0.374343912641411,2.5311243312026805,5.69368734880872
synthetic_beta,nnk__k4,nnk,puy__alpha0_5,puy,instant,0.3,0.36760978281466866,0.492313748691036,3.3808810507004807,3.2504210487023553
synthetic_beta,nnk__k4,nnk,sobolev__alpha1_order2,sobolev,instant,0.3,0.5362471986935926,0.60761724915274,5.2510429916415005,1.3558827173022785
synthetic_beta,nnk__k4,nnk,graph_time_tikhonov__alpha0_5_beta0_5,graph_time_tikhonov,tv_time,0.3,0.41687719697889514,0.48777326017323436,4.187567251904739,3.3043196071854752
synthetic_beta,nnk__k4,nnk,trss__alpha0_5_beta0_5_lr0_01_n_iter30,trss,tv_time,0.3,0.14618994021819678,0.3315498535266293,2.5400969908340207,6.750395042914671
synthetic_beta,nnk__k4,nnk,tv__lam0_5_n_iter20,tv,tv_time,0.3,0.16100885335548198,0.36520615942702433,2.553559723010972,5.904158289650077
synthetic_beta,nnk__k4,nnk,temporal_laplacian__alpha0_5_beta0_5,temporal_laplacian,tv_time,0.3,0.43549912671485774,0.5143891273303279,4.24758557441915,2.829648045665305
synthetic_beta,nnk__k4,nnk,heat_diffusion_temporal__alpha0_5_beta0_5_n_iter10,heat_diffusion_temporal,tv_time,0.3,0.15511579878477472,0.3456551552075392,2.6012287207646967,6.4679395598534075
synthetic_beta,nnk__k4,nnk,spline_temporal__alpha0_5,spline_temporal,tv_time,0.3,0.25750640838968636,0.6374794503366895,4.313498759846987,3.4056230412040938
