dataset,data_source,graph,graph_method,method,best_params,family,missing_ratio,n_missing,missing_indices,outer_n_times,mae,rmse,snr,seed
physionet_eegmmidb,physionet_subj03_run4_low,knn__k3,knn,sobolev,"{'alpha': 0.5, 'order': 2}",instant,0.1,2,"1,20",320,2.5748041466689472e-05,3.95296229577281e-05,3.943290118103289,3
physionet_eegmmidb,physionet_subj03_run4_low,knn__k3,knn,graph_time_tikhonov,"{'alpha': 0.3, 'beta': 0.1}",tv_time,0.1,2,"1,20",320,1.768627621909299e-05,2.5813748188397828e-05,7.622896409176963,3
physionet_eegmmidb,physionet_subj03_run4_low,knn__k3,knn,trss,"{'alpha': 0.5, 'beta': 0.1, 'n_iter': 40, 'lr': 0.02}",tv_time,0.1,2,"1,20",320,1.6828157078775335e-06,7.673669817036084e-06,1.6174422675997593,3
physionet_eegmmidb,physionet_subj03_run4_low,knn__k3,knn,tv,"{'lam': 0.1, 'n_iter': 20}",tv_time,0.1,2,"1,20",320,2.4254660657578407e-06,1.050288955060092e-05,1.999616572985365,3
physionet_eegmmidb,physionet_subj03_run4_low,knn__k3,knn,temporal_laplacian,"{'alpha': 0.3, 'beta': 0.3}",tv_time,0.1,2,"1,20",320,2.049533909979253e-05,2.9798619713713978e-05,6.253140944975497,3
physionet_eegmmidb,physionet_subj03_run4_low,knn__k3,knn,heat_diffusion_temporal,"{'alpha': 0.5, 'beta': 0.5, 'n_iter': 15}",tv_time,0.1,2,"1,20",320,1.978597878462317e-06,8.757976954192062e-06,-0.8467829771822455,3
physionet_eegmmidb,physionet_subj03_run4_low,knn__k3,knn,spline_temporal,{'alpha': 0.3},tv_time,0.1,2,"1,20",320,,,,3
physionet_eegmmidb,physionet_subj03_run4_low,knn__k3,knn,wavelet_temporal,"{'alpha': 0.3, 'wavelet_level': 1}",tv_time,0.1,2,"1,20",320,2.9909451697099283e-06,1.2233637358692875e-05,31.644226070332323,3
physionet_eegmmidb,physionet_subj03_run4_low,knn__k3,knn,directed_tv,"{'alpha': 0.3, 'beta': 0.1, 'n_iter': 15}",tv_time,0.1,2,"1,20",320,1.9966016105496822e-06,9.032783574134085e-06,1.5387918604286366,3
physionet_eegmmidb,physionet_subj03_run4_low,knn__k3,knn,linear,{},instant,0.2,4,"1,5,10,15",320,3.7339724611668554e-06,1.2801214664632966e-05,6.720798392917706,3
physionet_eegmmidb,physionet_subj03_run4_low,knn__k3,knn,nearest,{},instant,0.2,4,"1,5,10,15",320,4.905400738186466e-06,1.6947979122688125e-05,4.781855118016372,3
physionet_eegmmidb,physionet_subj03_run4_low,knn__k3,knn,mean,{},instant,0.2,4,"1,5,10,15",320,4.069685773171818e-06,1.2077066291340155e-05,2.3513243368658183,3
