method,missing_ratio,metric,mean,median,std,ci_lo,ci_hi,n,family
mean,0.3,mae,9.835856876102176e-06,1.0059409669815423e-05,7.996820873383488e-07,9.313397912374454e-06,1.0358315839829897e-05,9,instant
mean,0.3,rmse,2.3337027025888496e-05,2.3867439134799372e-05,1.8973641767477157e-06,2.2097415763746655e-05,2.4576638288030337e-05,9,instant
mean,0.3,snr,1.9676229331338304,1.3913358052312814,1.1092824925498286,1.2428917046679424,2.6923541615997184,9,instant
mean,0.4,mae,1.241878587922658e-05,1.2259505358915267e-05,1.2139052618832729e-06,1.1625701108129508e-05,1.3211870650323653e-05,9,instant
mean,0.4,rmse,2.576808068331247e-05,2.5437585147067868e-05,2.5187654440865358e-06,2.41224872598426e-05,2.741367410678234e-05,9,instant
mean,0.4,snr,2.3797394692715548,2.2611138612618342,1.1298994438663599,1.6415384992788664,3.117940439264243,9,instant
nearest,0.1,mae,3.0318352536215903e-06,2.9579406810025993e-06,2.0946145746203428e-07,2.894987101413061e-06,3.1686834058301195e-06,9,instant
nearest,0.1,rmse,1.5044315758414606e-05,1.4677642377337826e-05,1.0393718792973315e-06,1.436525946394035e-05,1.5723372052888862e-05,9,instant
nearest,0.1,snr,-2.985329605490129,-2.8240658673480974,0.8238879974025494,-3.523603097126461,-2.4470561138537965,9,instant
nearest,0.2,mae,5.05312858228225e-06,4.969942631095973e-06,4.184349842040073e-07,4.779751059268965e-06,5.326506105295534e-06,9,instant
nearest,0.2,rmse,1.7458373390394922e-05,1.717096898874614e-05,1.4456774797798966e-06,1.651386410360539e-05,1.8402882677184454e-05,9,instant
nearest,0.2,snr,3.2681939175010495,3.707115093098757,1.2156595185406864,2.473963032054468,4.062424802947631,9,instant
nearest,0.3,mae,8.767136312081529e-06,8.780700152054991e-06,7.30812173758152e-07,8.289672358559536e-06,9.244600265603521e-06,9,instant
nearest,0.3,rmse,2.0659320245749556e-05,2.0691282759368483e-05,1.7221225038278648e-06,1.953420020991535e-05,2.178444028158376e-05,9,instant
nearest,0.3,snr,5.904437872419683,6.5302327304026395,1.123222275391639,5.170599319163812,6.638276425675554,9,instant
nearest,0.4,mae,1.4797828194294265e-05,1.4372824643218795e-05,1.250892738911108e-06,1.3980578271539008e-05,1.5615078117049523e-05,9,instant
nearest,0.4,rmse,3.6783792901457284e-05,3.5727337697363764e-05,3.1094143576950284e-06,3.475230885442987e-05,3.88152769484847e-05,9,instant
nearest,0.4,snr,2.364590509241884,2.0171818538239443,1.1460567311795018,1.6158334448712761,3.113347573612492,9,instant
temporal_laplacian,0.1,mae,2.2863819064362146e-05,2.357091201029326e-05,1.517425351646719e-06,2.187243450128629e-05,2.3855203627438002e-05,9,tv_time
temporal_laplacian,0.1,rmse,3.324220429751212e-05,3.427026212546307e-05,2.206217754071072e-06,3.180080869818569e-05,3.468359989683855e-05,9,tv_time
temporal_laplacian,0.1,snr,4.706958912194353,4.898256658230473,0.9267737370484191,4.10146673732272,5.312451087065987,9,tv_time
temporal_laplacian,0.2,mae,2.4416037125315563e-05,2.3811965519909236e-05,2.6128391468584307e-06,2.2708982216034723e-05,2.6123092034596402e-05,9,tv_time
