method,missing_ratio,metric,mean,std,median,ci95_lo,ci95_hi,n
tikhonov,0.3,mae,0.4498,0.3004,0.5888,-0.0283,0.9279,4
tikhonov,0.3,rmse,0.5153,0.3438,0.6807,-0.0317,1.0624,4
tikhonov,0.3,snr,3.0679,5.2949,0.5404,-5.3575,11.4933,4
tikhonov,0.3,dtw,,,,,,0
tikhonov,0.4,mae,0.4518,0.3014,0.5953,-0.0278,0.9315,4
tikhonov,0.4,rmse,0.5171,0.345,0.6807,-0.0319,1.0661,4
tikhonov,0.4,snr,2.708,4.7292,0.4442,-4.8172,10.2332,4
tikhonov,0.4,dtw,,,,,,0
trss,0.1,mae,0.0653,0.0448,0.0828,-0.0059,0.1366,4
trss,0.1,rmse,0.2236,0.1525,0.2807,-0.0191,0.4663,4
trss,0.1,snr,-1.3701,1.2427,-1.2298,-3.3475,0.6074,4
trss,0.1,dtw,,,,,,0
trss,0.2,mae,0.116,0.0805,0.1412,-0.0121,0.2442,4
trss,0.2,rmse,0.3008,0.2056,0.3728,-0.0264,0.6281,4
trss,0.2,snr,-0.4012,2.9597,-1.336,-5.1107,4.3083,4
trss,0.2,dtw,,,,,,0
trss,0.3,mae,0.1784,0.12,0.2271,-0.0126,0.3694,4
trss,0.3,rmse,0.3719,0.2501,0.473,-0.0261,0.7698,4
trss,0.3,snr,-0.624,2.4332,-1.4385,-4.4957,3.2477,4
trss,0.3,dtw,,,,,,0
trss,0.4,mae,0.2238,0.1571,0.2649,-0.0262,0.4739,4
trss,0.4,rmse,0.4057,0.2817,0.4854,-0.0426,0.854,4
trss,0.4,snr,-0.3881,2.3252,-0.6781,-4.088,3.3117,4
trss,0.4,dtw,,,,,,0
tv,0.1,mae,0.0525,0.0368,0.0624,-0.006,0.111,4
tv,0.1,rmse,0.1782,0.1218,0.2198,-0.0156,0.3721,4
tv,0.1,snr,0.0635,0.6307,-0.0652,-0.9401,1.0672,4
tv,0.1,dtw,,,,,,0
tv,0.2,mae,0.0951,0.0637,0.123,-0.0062,0.1964,4
tv,0.2,rmse,0.2393,0.16,0.3141,-0.0154,0.4939,4
tv,0.2,snr,1.028,1.9712,0.368,-2.1086,4.1647,4
tv,0.2,dtw,,,,,,0
tv,0.3,mae,0.1546,0.1032,0.2029,-0.0096,0.3188,4
tv,0.3,rmse,0.3153,0.2105,0.4126,-0.0196,0.6502,4
tv,0.3,snr,0.45,1.6595,-0.2857,-2.1906,3.0906,4
tv,0.3,dtw,,,,,,0
tv,0.4,mae,0.1955,0.1315,0.2498,-0.0138,0.4048,4
tv,0.4,rmse,0.3505,0.2346,0.4531,-0.0228,0.7238,4
tv,0.4,snr,0.4974,1.4827,-0.0572,-1.8619,2.8567,4
tv,0.4,dtw,,,,,,0
wavelet_temporal,0.1,mae,0.0807,0.0557,0.0996,-0.0079,0.1694,4
wavelet_temporal,0.1,rmse,0.2045,0.1383,0.259,-0.0155,0.4246,4
wavelet_temporal,0.1,snr,17.1351,7.0772,14.7912,5.8736,28.3965,4
wavelet_temporal,0.1,dtw,,,,,,0
wavelet_temporal,0.2,mae,0.1219,0.0816,0.1574,-0.008,0.2518,4
wavelet_temporal,0.2,rmse,0.2597,0.1733,0.342,-0.016,0.5354,4
wavelet_temporal,0.2,snr,15.2102,6.0888,13.0726,5.5217,24.8988,4
wavelet_temporal,0.2,dtw,,,,,,0
wavelet_temporal,0.3,mae,0.1698,0.1136,0.2216,-0.0109,0.3505,4
wavelet_temporal,0.3,rmse,0.3099,0.2068,0.4089,-0.0191,0.6388,4
wavelet_temporal,0.3,snr,13.1298,5.0088,11.8363,5.1597,21.0999,4
wavelet_temporal,0.3,dtw,,,,,,0
wavelet_temporal,0.4,mae,0.2129,0.1425,0.2753,-0.0139,0.4397,4
wavelet_temporal,0.4,rmse,0.35,0.2336,0.4594,-0.0216,0.7216,4
wavelet_temporal,0.4,snr,11.1728,4.5272,9.6397,3.969,18.3767,4
wavelet_temporal,0.4,dtw,,,,,,0
