dataset,data_source,graph,graph_method,method,best_params,family,missing_ratio,n_missing,missing_indices,outer_n_times,mae,rmse,snr,seed
synthetic_alpha,synthetic,gaussian__sigma1,gaussian,heat_diffusion_temporal,"{'alpha': 0.5, 'beta': 0.5, 'n_iter': 15}",tv_time,0.4,8,"1,6,8,12,13,14,17,18",64,0.266461248197484,0.4619995723265781,0.0095803155989979,1
synthetic_alpha,synthetic,gaussian__sigma1,gaussian,spline_temporal,{'alpha': 0.3},tv_time,0.4,8,"1,6,8,12,13,14,17,18",64,,,,1
synthetic_alpha,synthetic,gaussian__sigma1,gaussian,wavelet_temporal,"{'alpha': 0.7, 'wavelet_level': 2}",tv_time,0.4,8,"1,6,8,12,13,14,17,18",64,0.2794632105653707,0.4623239368322548,11.972164318458198,1
synthetic_alpha,synthetic,gaussian__sigma1,gaussian,directed_tv,"{'alpha': 0.5, 'beta': 0.2, 'n_iter': 15}",tv_time,0.4,8,"1,6,8,12,13,14,17,18",64,0.27129843635867,0.4662763434597625,-0.1039567210482601,1
synthetic_alpha,synthetic,nnk__k4,nnk,linear,{},instant,0.4,8,"1,6,8,12,13,14,17,18",64,0.3298767998545232,0.6065903668026632,-2.290266788000535,1
synthetic_alpha,synthetic,nnk__k4,nnk,nearest,{},instant,0.4,8,"1,6,8,12,13,14,17,18",64,0.3315668339659925,0.6286301530250877,-2.427773593777242,1
synthetic_alpha,synthetic,nnk__k4,nnk,mean,{},instant,0.4,8,"1,6,8,12,13,14,17,18",64,0.2610509096263227,0.4587113167545196,0.1506455701467817,1
synthetic_alpha,synthetic,nnk__k4,nnk,idw,{'power': 1.5},instant,0.4,8,"1,6,8,12,13,14,17,18",64,0.2752672503876464,0.4863914779261031,-0.3911157865214539,1
synthetic_alpha,synthetic,nnk__k4,nnk,spherical_spline,{},instant,0.4,8,"1,6,8,12,13,14,17,18",64,0.4750781212681642,0.931806016032614,-5.235491412145549,1
synthetic_alpha,synthetic,nnk__k4,nnk,rbfi_tps,{},instant,0.4,8,"1,6,8,12,13,14,17,18",64,0.3818542909667008,0.7252726262620611,-3.68571940032052,1
synthetic_alpha,synthetic,nnk__k4,nnk,rbfi_mq,{},instant,0.4,8,"1,6,8,12,13,14,17,18",64,0.3898963338453581,0.7399231383843519,-3.839789259596472,1
synthetic_alpha,synthetic,nnk__k4,nnk,spline_surface,{},instant,0.4,8,"1,6,8,12,13,14,17,18",64,0.4659992072144946,0.8721669325779527,-5.0571724105034335,1
synthetic_alpha,synthetic,nnk__k4,nnk,gsp,{},instant,0.4,8,"1,6,8,12,13,14,17,18",64,0.3030040436531183,0.5476834916569145,-1.3773644857497316,1
synthetic_alpha,synthetic,nnk__k4,nnk,tikhonov,{'alpha': 0.05},instant,0.4,8,"1,6,8,12,13,14,17,18",64,0.3214475508652771,0.5419268872122874,13.693003779566402,1
synthetic_alpha,synthetic,nnk__k4,nnk,bgsrp,{'bandwidth': 8},instant,0.4,8,"1,6,8,12,13,14,17,18",64,0.540402315411341,0.7616871786138426,2.484387850296115,1
synthetic_alpha,synthetic,nnk__k4,nnk,gsmooth,"{'lam': 0.3, 'n_iter': 30}",instant,0.4,8,"1,6,8,12,13,14,17,18",64,0.271499290887499,0.4778903631850738,-0.2506654713285029,1
synthetic_alpha,synthetic,nnk__k4,nnk,puy,{'alpha': 0.1},instant,0.4,8,"1,6,8,12,13,14,17,18",64,0.3941935535119626,0.6409370124878068,8.624822674740095,1
synthetic_alpha,synthetic,nnk__k4,nnk,sobolev,"{'alpha': 0.5, 'order': 2}",instant,0.4,8,"1,6,8,12,13,14,17,18",64,0.5267192765209652,0.6044463439297243,1.7459537390119682,1
synthetic_alpha,synthetic,nnk__k4,nnk,graph_time_tikhonov,"{'alpha': 0.3, 'beta': 0.1}",tv_time,0.4,8,"1,6,8,12,13,14,17,18",64,0.3879072411656709,0.53912445164635,6.170912419018311,1
synthetic_alpha,synthetic,nnk__k4,nnk,trss,"{'alpha': 0.5, 'beta': 0.1, 'n_iter': 40, 'lr': 0.02}",tv_time,0.4,8,"1,6,8,12,13,14,17,18",64,0.2865173422553681,0.5031705135488297,-0.7001503578656444,1
synthetic_alpha,synthetic,nnk__k4,nnk,tv,"{'lam': 0.4, 'n_iter': 30}",tv_time,0.4,8,"1,6,8,12,13,14,17,18",64,0.2603035939550637,0.4601103297500681,0.141420363268784,1
